year,ref,rcp45_0,rcp45_1,rcp45_2,rcp45_3,rcp45_4,rcp45_5,rcp45_6,rcp45_7,rcp45_8,rcp45_9,rcp45_10,rcp45_11,rcp45_12,rcp45_13,rcp45_14,rcp45_15,rcp45_16,rcp45_17,rcp45_18,rcp85_0,rcp85_1,rcp85_2,rcp85_3,rcp85_4,rcp85_5,rcp85_6,rcp85_7,rcp85_8,rcp85_9,rcp85_10,rcp85_11,rcp85_12,rcp85_13,rcp85_14,rcp85_15,rcp85_16,rcp85_17,rcp85_18,rcp85_19,rcp85_20,rcp85_21
2001,752.2096121907234,547.2979882599583,730.9480047962749,430.50811625571146,497.9645573926301,816.4088624131614,800.7474023688841,688.0857042437369,838.712519252319,628.4051741714098,619.0311943976983,669.863455697655,649.5284529673971,797.9524001976557,682.4057469024435,643.9762365654293,709.023312979962,688.5926842643862,597.0766798811726,729.0176796401544,558.9327644085591,705.2308765249047,430.92416346792135,485.2295728345631,818.2820605201599,795.4548180814045,676.8437550753783,838.0034777554519,603.0103999727925,610.9133299461602,677.6220389420183,652.544966867234,789.4934261513112,676.2619139313138,637.2071259301875,688.2382600671069,681.6330852368457,585.4137889412898,735.9685020133189,750.1401671376012,617.1356266204338,678.6597788990753
2002,614.0565739125013,543.0099811125928,760.2255317504128,563.5895778995534,645.4907961024599,912.8948927809921,797.7346174688565,652.0485582831307,763.9038100673849,774.1757973491957,617.097894054206,616.6585822541963,732.2953729797854,656.3692498995025,599.2222080876846,785.7697320911166,729.141453005852,714.3862368031234,620.5165602193937,731.4207095402415,555.5102117939717,737.3902586875586,561.2547838787483,637.1071647278334,916.2859487667317,794.0929054642606,643.2123280209796,764.5199374745436,757.741215425695,619.6111910159567,622.1228791326695,737.8454763883285,667.8240798622854,591.1415654499367,786.732853419079,716.7870096219156,699.2407557589079,610.9502187805839,736.7912478762316,677.9963515173748,708.2566056947246,773.5171145171531
2003,674.1475102044642,573.8648549259927,560.4124297942856,216.98157224809773,589.7523009519402,815.9667275957997,758.2531315172131,751.1000790639166,868.7941999882464,633.2981895245082,662.0742337670556,686.6335356459281,784.1177704214074,680.174600589999,572.667277171006,700.0321317837471,625.346217014892,725.9884294603643,651.4460847713618,663.7210304387837,585.0681134017302,542.8182758739638,216.9800255604726,579.4945447612671,820.720066057089,755.0039964966248,741.9314728749453,870.0227237573206,611.3122950107384,656.0093539621447,689.6347174008204,777.4531314972786,679.8876976359696,566.0592376906234,694.0857841234791,623.1254023113348,714.4138150055768,623.6949316456535,668.7629509319813,700.7497286163633,767.2418608805183,698.3883096015345
2004,772.6089428588748,660.341199604801,507.3317836741128,405.9733391861105,716.5481491179066,849.8694898430033,696.6870376759562,737.0794822939166,802.3381441233255,732.6043002988604,575.1703017845508,685.2735131727767,744.6074957256349,693.2726791748702,580.2207695544103,689.9463345558554,668.3906744255233,671.2467730134937,675.083802096834,726.4524666800249,669.9082704380882,487.1946593314833,404.6466460194879,712.3100658564468,856.9607107375818,696.0887534484998,727.6785867117138,802.2414094752314,712.2340455111895,569.9414154044111,692.3757876034841,749.6601006508375,698.5950410665378,573.1176598641723,684.8170117193918,654.5462701038595,660.8119226118475,658.0536953577937,733.2221000202146,625.4821158746105,726.4444786100639,701.4519640972445
2005,705.199129100889,449.8990367962855,550.811552295611,521.5043768528336,778.7779535497076,733.9877760764269,819.3867383577021,814.9011327185966,871.9866686279273,661.1230828521369,595.1654998083501,636.3783002400281,698.1801820171878,639.8505044828414,622.9967744735407,789.0683791605994,685.2222883970389,743.1317861514035,612.481347951631,658.6456359708734,456.8773833670266,533.6108952509172,518.3217200277551,772.9415264372261,739.2342063323739,817.6191919623535,805.2264768796936,868.9767926802845,630.7820581369757,596.0789288673889,640.0737632979168,702.9490917307967,643.0135518871355,619.1623444416008,789.3428919007623,679.4891711785626,732.2554304547066,597.6596049183731,660.84216785278,638.7185503704512,773.8567688624597,787.2569896435841
2006,692.7547244839371,593.0878445429919,508.786284754077,545.1646653824857,638.9071231445386,734.8176365250903,772.2999793694996,769.3983079054088,900.774303976273,782.4186807119531,608.4442546268527,662.8021548112299,711.9434912342078,769.1137943583157,617.7802415909423,675.5325621524001,733.9063403105628,669.330523598791,568.6313963967921,736.1857355319696,561.8821318028513,516.6573467314621,466.0329668766506,686.3520035064071,788.0501850535882,832.8878007434423,829.3177579713392,899.7683103207564,829.5844321686205,611.5754668990257,677.97935632156,698.4689431068317,715.3011741316778,691.2952627549768,651.1809617829824,724.4709205099218,680.0722525553116,619.0032893702705,706.2295432821018,638.3501601455257,665.4712806523676,922.523757521964
2007,604.9056975971907,539.1060841266623,458.27522474232546,561.8899810165254,709.277119522815,803.5477550603006,804.3603475128184,671.6603944843198,894.776862222319,656.7939443647974,636.3918650654606,656.5792034422244,727.4961711652824,697.5287596927584,559.0224717586585,732.5600229776786,614.3500039845353,719.4064724777277,597.1703673095226,712.9527744144659,604.7660404567662,643.1126024150293,462.5227175845802,603.8621986334794,886.0129528124648,814.8627340712933,827.9669369497494,886.1464756146273,875.0173549667359,604.6523563652712,697.7618013514951,711.5606062844238,689.3088394996001,682.5392721802975,597.5372219804111,718.6153545481654,668.6836326451191,613.2007027814008,755.4736881216003,566.570456427066,584.5505412147692,808.3576153491332
2008,733.133955296129,504.55677228923724,602.1323290593275,435.5371434021906,677.1163594026706,820.9298581154945,913.0311254516522,606.2923374034607,829.8552300747119,609.7513793517372,644.1062396561728,671.8003444694472,829.0778962226321,618.896129082856,658.1857086752711,670.9795356218251,634.030860046605,710.86323227707,619.5224183879435,712.1769549039341,572.5305493569243,525.322044614698,367.18423905363284,456.21644784682894,833.5822748335715,757.9006048412263,799.4932124147177,800.2414806191445,784.3911622343654,648.3756559391759,626.7129088045364,813.3833232007458,636.207775321872,671.8033123284023,739.5358067955402,663.2444669122576,638.6316200176122,682.3969532842074,586.8285474777755,609.8068957291136,741.175720270875,638.7517257585481
2009,743.9519941657782,547.1031183893305,662.2688486037628,316.02774493303144,493.3605074237315,835.6232460566794,764.3875645588499,813.2441021360125,697.8293000955534,721.497200263549,616.6026951301887,642.7991182973759,741.0117397450767,664.340657347767,624.2127456054235,727.6446159822336,535.8960019319745,694.7228903356829,693.5307914813468,730.3923036614574,564.3305124453817,460.9876218269869,524.6604600757486,646.2525092605799,814.4641509559463,714.1809002262203,776.224884208492,775.1341889911047,775.1306771174828,639.0490093335828,616.7977958992686,729.4025501600601,655.0771879809031,592.6629680977592,782.3326533700528,646.5445524150584,751.2890926091701,736.5627679978147,727.146350433793,681.4309833539502,750.1459795059068,842.6323309727213
2010,755.0594451278449,539.3186893563151,471.77780535628716,149.87859853203852,640.4406552026155,849.4339772057021,791.1701995770252,807.7581975110677,755.7997735329153,547.433846724191,587.706387308823,661.9767930333442,761.7510633060435,666.8378626124619,592.2304741437614,728.1932433579109,618.5509678705318,712.9277517938225,591.3701622890349,744.7451797261156,535.8610327110719,513.6927265286032,170.9699133764084,597.5634504098468,846.7868215721219,759.1508232120405,763.999044442745,660.9351757656216,575.2394779288146,625.0890770265388,675.8553791914666,715.0136815986069,666.7447997952712,588.3125390002224,772.9240721684964,618.6016495974778,762.5363695691547,725.5743928405053,687.6179334244057,711.3340304436252,794.4109099454571,577.2052577428581
2011,,681.2421275052955,473.1300497202239,395.3155133979468,402.0864454222272,753.228040070782,577.7111547603085,691.5269043486293,832.4559299098302,666.67436911049,571.316444840075,634.6084883218921,777.1814503347933,640.0649710466679,575.3277437687335,688.5220616804678,683.3819786112246,620.8048554238185,707.3052581347745,764.6481562650652,595.34558031421,490.46369952179265,529.23231499982,564.2865727031816,769.5200924036544,748.0927700496707,801.1427732167203,713.5223706464062,666.6930204761514,515.604290399999,708.6061687751259,739.8962447537442,737.9740200368382,615.3717338769477,705.4327963100949,681.2628656104848,742.1485822922655,598.7968252360905,751.4035611200848,609.3824057557553,740.1779434244945,589.82238276089
2012,,537.3935601346201,380.7064704106487,395.8221306587406,538.2093890687077,565.8477528936478,727.8667097953468,722.3532285501218,862.6014906519912,626.5709524642265,628.1272173457872,658.0392064067312,793.2548542433223,635.9569017417281,650.0267439750581,695.3514796459377,702.7436941104073,745.667817253724,636.760136275522,781.8922236120692,752.3045747414402,400.9628228138882,477.6217629531631,553.6324015434357,840.5013518601982,760.2419461243965,799.2427587155838,768.3875340165209,752.1467162848618,574.629078821253,715.0052251284822,815.4297126343716,660.305898234936,647.1056266314414,700.3034491281848,695.201290721501,695.0396980408588,548.909882965786,719.436953022418,605.9589554179137,521.1696448422566,698.8651967783039
2013,,648.5401082715887,634.6730463765354,450.0454415597089,578.649456331259,680.489494832787,845.6795182881784,824.03379240349,828.2670173339078,688.639353987999,663.4155202565095,678.1691507813545,717.6525247917157,741.7612029726469,605.8223726276692,743.316925315471,662.6163824969645,696.2926061891943,581.524732947504,733.9107180099471,508.63451028717,476.2570674047447,274.9412355474513,465.6637298415062,618.7458506418939,573.9885647220019,721.9977794672865,897.8250531906185,767.0430507265263,690.8189096318944,674.5118320892285,729.6814278675363,631.1573031698708,532.3619965247648,701.8578191090111,668.6072245782175,636.9514102512827,631.0632619141709,763.0259262237475,572.162082915176,596.6636565056687,658.9015592697071
2014,,369.63259904741983,519.7811505534222,110.84715238633977,627.1675598802167,883.3479833731699,888.7923931340868,674.2674035859716,883.7779253730941,425.1247952951287,645.7593818560792,571.2890670052509,756.608347394551,706.8833118586206,587.8927304196498,705.4154230468635,528.876582200502,697.9299455036033,594.4466897520924,668.4885774633959,535.4327980650185,643.2668436112727,499.4362775426466,485.9530874299113,662.0040768611709,590.7504804489071,912.220474193786,970.8843678734204,765.1656784360227,614.400624656693,678.5596435495407,749.8337786679984,665.399718165121,628.0040974645699,737.2551526488159,704.1042586710731,645.7800300124882,540.8975629905784,697.7491721974654,593.2013413539281,723.7928292320206,737.3881737599016
2015,,491.5324422039175,802.9553863521559,319.64340878231894,607.3138142198461,843.6492110294134,798.3871247405968,790.7266304194399,891.2415000152951,611.9401182297935,603.4717584205057,665.1568760718473,683.8886857252012,641.9771173221487,670.570966162931,701.9287941157044,711.8319810070603,678.6482852626825,686.306987474083,653.945295033612,670.8135738873834,561.7408094729741,396.06738570437534,564.1934886171534,684.7801570277446,649.5046669639801,843.7994399333867,801.4448697987801,727.074310909271,607.615133916256,665.469145158138,718.1429316650599,769.8849559383912,704.5852230711631,693.0316590260453,610.6870391885548,720.3018610684748,721.540254854547,747.748666149952,592.0111309502728,756.7899017594464,781.177531664744
2016,,487.31925257727676,437.0330572326387,458.64895125199564,528.3326970571268,812.9630690827811,842.0383738494635,808.4240403508785,804.8045497864133,735.7884555758244,676.2923207495519,628.6882512217729,723.5327462895095,643.1244918323862,560.1049694168106,611.1404092003769,776.3279090624884,701.5007409588366,647.4382182960734,676.4664397908565,628.8740708586096,565.5150241377057,278.7882531550861,522.396254469324,744.6311299553129,567.3805073743994,754.7630780236241,797.8305136078624,653.022831344515,532.2983740025393,669.7758381622311,773.9630421991749,708.3592931035462,504.94678132860423,752.9233309177429,686.2778642475889,611.5011516624987,473.008408403498,770.6997993652221,568.3987534112429,883.0469280367079,700.1740102191495
2017,,689.3446113977727,669.7899729161758,363.2315950996913,808.1892567532,910.5491644146596,888.6569306612198,736.3515325912837,922.1548931123514,733.0354524734885,575.1709707305653,714.66285053331,765.2610672956772,702.9612006406428,577.8635741798103,676.4496010919447,700.8748834410226,758.1495369347748,727.4119794644238,770.6923101746244,625.6298812556765,414.2046198711554,367.20624372364875,541.9937614318796,810.6479857016545,551.6446788372382,662.6968532197111,896.5053656831849,633.293989228477,635.2246437566116,626.4857461217271,765.5599485202977,700.345350945853,638.9491936499859,676.1295099171213,714.2408249385222,671.8439670301387,528.3663006652135,787.4626268286379,579.3022489783339,805.1023697327548,660.2970431911918
2018,,611.13924694184,698.1466587533317,370.5837608523255,745.4646520029288,894.6134287584674,817.696348877985,681.3582756915201,880.6091073607059,718.306201978312,612.5876384894874,711.974485067705,752.9217332732725,699.4342927519716,584.199047064356,702.0129114709988,675.0471171517976,752.3819953714051,715.3911197814095,597.5039668693679,600.1557671269888,488.2780199286177,431.08417282207876,476.394858268988,744.2145554772917,660.378088139124,554.0289218726467,883.8429573006043,620.0925383621374,597.3545578818826,698.3512410568412,807.8385673092627,751.70149833693,625.3210202214586,712.5164287152759,676.8073937983717,704.3463059792327,628.2941024127837,635.489849448537,566.5941333253401,842.8167956742941,750.8703078518536
2019,,665.675816786111,595.2608784894572,305.89536707454096,447.1598758828038,900.7506242081369,683.0711807039286,774.9826817277607,844.5076416434291,442.24901913689257,642.0516801383816,661.7542093412859,822.5258969879973,695.4300916323439,653.9534208250534,732.8781050523346,631.3154317678457,700.9044758915578,652.3691258140041,750.401086640459,636.2495820449211,505.88240089369486,489.7066568273809,653.5912506201386,735.8813732525554,730.8272552814528,665.3002781273215,931.2225370388812,633.5867491639356,636.1494106589832,693.3349833822048,703.5499110431837,693.7247881104767,621.5648019466037,735.386819197006,721.2924963389667,676.1310904717021,489.79797451684396,805.7558757820439,491.7645798361519,624.6777877887896,772.9029711200152
2020,,558.7857530373541,536.0137676586332,380.12525021321676,684.6321614645587,838.3048950678223,829.5263405998184,657.9522020904478,903.5245589779993,594.5152120197934,593.9867956326133,641.3845622598377,844.087711093103,761.8014147299915,640.3716972047,723.849104198829,640.6445157254783,792.0474040910832,680.4892323321127,747.6770263649206,604.8525673165366,672.7174884990831,234.58682894288543,610.570864556153,712.1339149888692,768.1387712012231,676.9997876100238,864.957298846363,458.25429726395157,662.3293009313601,619.1727070497271,794.0877928903374,672.0064147690679,609.1611324244291,585.4009484220214,665.5325851379996,747.4498467203774,462.0052831925917,755.0713355361829,644.0465846724634,632.7704511105474,715.347227161483
