year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,3086.3148899376392,2920.342167637959,2903.1954644968746,3066.289507966729,3066.439004792459,2879.6686306921556,2914.10785807218,3004.4818492088593,3004.0604788228275,2975.573003901517,2881.5866775458708,2883.339815675272,2872.2265585865507,2864.7753923090804,2850.7360623594523,2964.2325492709874,2888.9042595010255,2906.04579064043,2976.366689921004,2973.963950767282,2959.74441159506,2956.192505252969,2933.7126777854864,2912.9803258667616,2996.9937146418133,2990.0660960695145
1992,2938.2728245556355,2878.755830551908,2852.838510113886,2998.6022808262605,2991.332040365393,3062.2571774284597,3100.8724413509035,3003.599659895969,3001.57176458887,2975.1394853653546,2865.9333082209387,2870.650667284306,2858.3790078052325,2846.499947503344,2831.5497595821716,2856.909212393582,2778.6378531348837,2796.4682979843315,2878.0052174441175,2877.3708000680035,2858.447014671473,2863.881117623092,2848.6125018049875,2838.9462219648535,2943.359606020017,2935.4052403948726
1993,3047.256172567606,2836.721208792378,2825.1321454024596,2963.405129864196,2967.248907953853,2941.945551447069,2985.0471138620765,2882.5153538543955,2880.5949470124483,2853.406311080522,2956.0342475233815,2961.0051976474087,2869.836778538363,2863.206304691045,2854.5941452646744,3014.629032144354,2918.9053041115803,2933.371826054631,2999.8658282383685,3003.023324508398,2988.3681516428423,2983.535107610011,2969.6003605473197,2946.8020949634633,2892.5738495595133,2895.1221657322044
1994,3002.638569265604,2844.8276769014456,2831.413897973863,2993.4172272264213,2994.1829054429427,2895.303949787133,2934.238057277984,3002.3023185466036,3002.7936003413774,2971.6018899193405,2869.193596315247,2870.9887891244794,2859.9443061391958,2860.2802991540148,2854.5515669297756,2970.774725212832,2881.6922210195858,2893.339880866307,2895.0047976482742,2895.380766957302,2879.571465337755,3027.7578975761153,3015.8213964584834,2986.9050128396775,3016.499907508079,3015.359714949445
1995,3155.391682654619,2860.6998900669228,2846.5780620292926,2914.463535799252,2917.022770622574,3070.6693149229973,3113.3998800599447,2998.6706331875034,2996.7739133376567,2963.7303505406567,2844.3192994103506,2850.3990604791366,2983.8378057853492,2983.3936237939743,2966.2137384771904,2928.422790990996,2839.6138292285905,2858.563020034516,2892.00349592577,2892.4559930181117,2874.3869490347442,2889.625380437556,2865.3596875357744,2845.478721369681,3050.5882683750506,3052.05616052759
1996,2970.7212594747543,3073.1743782922986,3044.6188427030406,2994.171545791666,2990.368312298207,2951.2579950140516,2994.1419693352095,2977.3975953561794,2976.8710198013787,2944.6084519448905,3110.085812346303,3107.4789407638254,2895.9437529323413,2882.9502160488787,2870.8697209995153,3028.4973177903803,2935.3356968615944,2944.5950387078424,2830.27996618656,2827.882935444975,2809.4248933313374,2976.122743724556,2950.1190721697217,2923.6784697081175,2882.962368989179,2878.1970295397573
1997,2910.1253249943256,2967.4161797757824,2951.191036367345,3002.3123490832754,3006.291890315393,3038.9946464336226,3069.1016933289393,2992.581709013606,2984.501463829274,2958.2821663467857,2959.3149784214943,2966.047251816135,2954.1975762614375,2950.5048260430267,2936.045106288997,2953.4557497260575,2871.1039586495785,2886.223926296985,2889.836811433119,2892.3167213690303,2872.93135887668,3098.3782924037982,3063.9008940269573,3034.9306988697435,2974.2427468493715,2965.1367633853274
1998,3164.8157438337803,3019.8361184011933,3000.6097534341407,2944.7585001096286,2944.0431679723956,2934.966439541089,2971.592321879118,2983.8979571405134,2986.6062752443136,2954.3880525037484,3074.887945197758,3070.2610502643893,2921.0840751956407,2915.917944993712,2907.2338250012126,3056.021095830777,2968.3232006793255,2981.764546519952,3080.6063972379156,3077.462947815633,3063.08834397703,3054.4436466185534,3028.9185831072127,3002.1469931094066,3084.292119120403,3078.191951468395
1999,3047.8364132642746,2846.3754157737476,2837.3998003406978,2915.9560222329433,2916.802788504173,2963.9614497567577,2995.4563379724614,2982.4581299189535,2983.495355880096,2950.883005520114,2841.927401694522,2841.7064767172546,2964.639623784804,2955.5342244383355,2942.490499014955,2999.913730388389,2913.0994613462635,2923.12252137025,3041.737672460871,3037.0397127185884,3024.721554622456,2997.0023516143774,2972.687972936078,2950.182683985721,2906.1589053877415,2897.475518007068
2000,2927.270556241274,2860.587902105893,2844.3308574818116,3083.320132661116,3085.0906965700447,2918.437010028473,2953.8583078388856,2969.1849194231054,2968.0366598294863,2940.5326215194664,2937.9337880909766,2933.4782803551716,2833.759992385793,2826.34090936629,2818.011219952831,3113.3227133652695,3028.8515335667603,3036.884723198322,3024.684631008435,3029.3568106882954,3011.709821352772,3099.154927061491,3076.2212436760765,3048.367174040548,2898.341603749422,2892.5261686201616
