year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,0.0,810.1406644129597,792.9939601346987,989.656255566907,989.805753762992,1175.2457005642582,1209.684928386017,1017.326343732652,1016.9049737361815,988.41749963645,687.27901237273,689.032151080025,950.4167422923942,942.9655759156869,928.9262451046056,967.7408627091563,892.4125727345004,909.5541036322738,936.9081328726782,934.5053931183943,920.2858549298508,837.3352652174617,814.8554381015288,794.1230858601125,998.9381042438899,992.0104854881331
1992,0.0,807.9910939464071,782.0737752162609,970.5009270619585,963.230687485935,1259.6064998663721,1298.2217633018868,1010.9468158334862,1008.9189203496578,982.4866415070678,672.0508513570662,676.7682104489309,940.6429656857467,928.7639042350261,913.8137172655752,900.0464150157895,821.7750557064048,839.6055015625122,918.1170041554769,917.4825853944526,898.5588007244583,782.4358908466115,767.1672753873568,757.5009957312709,994.8121828267194,986.857818531525
1993,0.0,776.0982241369684,764.5091611069906,950.3480344257111,954.1918124887161,1265.26225415446,1308.3638163689743,957.6635796300375,955.7431717436907,928.5545365436826,720.5723981976635,725.5433479507451,915.9591526661789,909.3286790405809,900.7165202409299,977.2394440924825,881.5157162279681,895.9822382112909,983.7588974365435,986.9163940418232,972.2612209913552,819.1972523338427,805.2625048394766,782.4642399356512,987.5153831896282,990.0636995258569
1994,0.0,774.8145107677342,761.4007309678404,946.2756496922796,947.0413272442643,1199.5105509225862,1238.4446599284947,1017.4918784363072,1017.983159780925,986.7914494379338,678.5522036260386,680.3473973248947,933.7318525746939,934.0678453945923,928.3391130048512,979.1533746115022,890.0708706409969,901.7185303095857,915.998162776978,916.3741311426211,900.5648294515058,866.4283880827388,854.4918877007326,825.575504056028,1032.4769351609668,1031.3367418463574
1995,0.0,772.4443505252234,758.3225214935887,928.5001747737997,931.0594103202309,1269.306114886394,1312.0366794437523,1001.8577263783493,999.9610055895248,966.9174432291707,656.7101331229087,662.7898948688494,983.8540414197728,983.4098592127373,966.2299730195759,941.0118864600731,852.2029249883028,871.1521158205442,915.5247099428075,915.9772073856634,897.908162837306,781.7150303802177,757.449336462023,737.5683710110961,1027.2349918335203,1028.7028837434464
1996,0.0,893.1426095338284,864.5870739333909,969.034294658484,965.2310607205186,1228.7692669357361,1271.6532424397915,997.0217690543404,996.495193889421,964.2326258664839,794.2352073276843,791.6283348624543,958.9806661131629,945.9871293086451,933.9066338989296,1001.6168473337357,908.4552270634626,917.7145675936761,888.3297352220275,885.9327046446881,867.4746620512224,835.2630099294443,809.2593384684428,782.8187364635432,973.3117798245951,968.5464404907839
1997,0.0,817.6824900907704,801.4573466452566,963.8578821880978,967.8374227453512,1246.6721729372641,1276.779219327101,1003.8809758469638,995.8007315582174,969.5814337769139,714.1150903725911,720.8473629642972,969.3833494907501,965.6905992829679,951.2308781052702,956.985577643758,874.6337866824913,889.7537545461412,916.6078466989497,919.0877563068498,899.7023942641108,891.1825630275962,856.7051652682553,827.7349701955545,984.748006134696,975.6420226622931
1998,0.0,867.4075455523221,848.1811808072534,950.0920549963107,949.3767230887322,1199.4317101767629,1236.0575916778791,990.4559848860335,993.1643030231512,960.9460804462992,787.6229525402005,782.9960580192401,945.9271748208,940.7610452226897,932.076924287861,1024.700392115046,937.0024966757783,950.4438440052381,995.2424448665688,992.0989959831672,977.72439199261,871.7246721231095,846.1996085840565,819.4280183951623,1076.4049255919085,1070.304758654297
1999,0.0,767.306349244207,758.3307338209302,926.0724863612177,926.9192524932698,1244.4257905208724,1275.920677779927,998.5722046597884,999.6094315474215,966.9970814136711,672.4597942161417,672.2388695991763,968.8363225057649,959.7309234476497,946.6871980728795,999.4218285370248,912.6075594867871,922.6306197638262,965.6770467165989,960.9790867331108,948.660929101678,831.4783988141116,807.1640192537307,784.6587307377245,1004.175986192161,995.4925985576708
2000,0.0,792.6302962351401,776.373250652669,1002.0776132578512,1003.8481779898307,1227.8927650525295,1263.3140620329764,990.9322480217293,989.7839880787915,962.2799504497348,735.4102815469146,730.9547725198981,916.3565094076628,908.9374268605607,900.6077373862481,1049.641184245334,965.1700042259804,973.2031941435862,963.6365818493146,968.3087612185791,950.6617713642722,895.7527408510291,872.8190589972696,844.964988479413,996.6460851026591,990.8306501528559
