year,ref,rcp26_middle,rcp26_lower,rcp26_upper,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1988,289.7692307692308,277.55860805860806,269.43589743589746,291.27106227106225,278.2308608058608,267.532967032967,295.3003663003663,278.10215710215715,267.24908424908426,293.33516483516485
1989,282.1465201465202,281.32642998027615,266.6080586080586,290.85531135531136,279.94697802197805,269.2692307692308,291.1007326007326,279.1195563695564,267.1794871794872,291.3205128205128
1990,277.46336996337,279.75683291067907,260.3919413919414,293.8992673992674,278.4231684981685,260.4120879120879,291.9304029304029,278.7815425315425,260.0842490842491,291.2362637362637
1991,273.7765567765568,283.5231051000282,271.84249084249086,295.7106227106227,283.5164835164836,269.52930402930406,300.5750915750916,284.95105820105823,271.007326007326,303.996336996337
1992,280.9047619047619,283.1214426599042,275.05494505494505,299.5091575091575,276.95659340659347,264.9047619047619,297.57875457875457,276.7486772486772,262.8003663003663,296.86813186813185
1993,282.2032967032967,280.402225979149,271.44139194139194,290.9981684981685,281.14542124542123,270.8040293040293,313.5,278.9953194953195,272.1941391941392,290.7087912087912
1994,291.46153846153845,282.7054099746407,269.36446886446885,302.95787545787545,281.0537545787546,266.3534798534798,302.26739926739924,281.5962555962556,269.9908424908425,303.84615384615387
1995,286.989010989011,280.39475908706675,272.2600732600733,288.0091575091575,281.0635531135531,265.9468864468864,293.65750915750914,282.17236467236467,273.8864468864469,293.14102564102564
1996,285.7985347985348,280.1755424063116,268.9761904761905,289.8003663003663,280.24047619047616,267.3791208791209,294.7234432234432,280.8279405779406,268.7014652014652,296.3791208791209
1997,281.14102564102564,279.0259227951535,269.985347985348,288.0989010989011,278.21364468864465,259.0970695970696,286.16117216117215,278.5131257631258,259.448717948718,286.85164835164835
1998,285.0201465201465,280.6942800788954,267.7032967032967,293.985347985348,280.81336996337,267.3534798534798,297.68131868131866,280.80494505494505,269.8113553113553,294.7692307692308
1999,290.53663003663,279.75457875457874,266.5970695970696,289.992673992674,279.9449633699634,266.52197802197804,290.3809523809524,281.40120065120067,271.6794871794872,293.2307692307692
2000,284.5,282.70921386306003,271.8937728937729,297.06043956043953,284.27811355311354,271.6923076923077,313.86080586080584,283.81715506715506,272.37179487179486,297.7765567765568
2001,278.0879120879121,280.2466892082277,273.7619047619048,290.3333333333333,279.16547619047617,267.09157509157507,293.05860805860806,279.6786731786732,268.05128205128204,295.0659340659341
2002,277.6739926739927,280.88362919132146,262.64468864468864,295.2985347985348,280.6000915750916,262.448717948718,292.0567765567766,280.50518925518924,263.01831501831504,291.7124542124542
2003,278.8260073260073,279.1049591434207,267.6703296703297,291.2637362637363,279.33141025641027,263.93772893772893,298.24175824175825,281.04833129833133,267.03846153846155,289.7600732600733
2004,274.0695970695971,280.6012961397577,270.12454212454213,290.1025641025641,281.7742673992674,269.0934065934066,292.5457875457876,280.18101343101347,270.7179487179488,291.2289377289377
2005,275.26739926739924,281.03113553113553,267.6794871794872,295.1959706959707,281.08305860805854,266.496336996337,299.7142857142857,281.87779812779814,266.4450549450549,295.6923076923077
2006,286.54395604395603,278.9611158072696,265.1739926739927,287.64102564102564,280.01492673992675,265.0567765567766,296.3131868131868,284.49053724053715,274.51465201465203,305.9029304029304
2007,272.1721611721612,278.1196111580727,266.9761904761905,290.6941391941392,280.24816849816847,266.4981684981685,294.6300366300366,279.3543956043957,266.77472527472526,291.5457875457876
2008,282.8534798534798,283.11298957452806,265.75274725274727,303.6025641025641,279.4913003663004,269.43956043956047,290.2893772893773,278.7610907610908,266.27838827838826,289.64468864468864
2009,277.3296703296703,277.3713722175261,269.1941391941392,283.77106227106225,278.16584249084246,269.05494505494505,298.5824175824176,281.05250305250297,265.64468864468864,304.02197802197804
2010,288.43223443223445,283.567483798253,264.85714285714283,304.04395604395603,281.8641025641025,266.62820512820514,299.07142857142856,281.18701668701675,270.3241758241758,297.1941391941392
