year,ref,rcp26_middle,rcp26_lower,rcp26_upper,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1988,302.82593,339.65011428304166,271.73240776853163,417.7751803685744,339.9360703351468,268.2576363302297,433.2032000599531,352.6211418065975,274.27975174407715,428.1244072806858
1989,504.05615,537.2475201745568,493.5217303905064,580.250488220956,545.6644683869142,491.2019721976301,616.7188808558313,554.689242397879,494.4436892991904,624.0436991956451
1990,517.6392,562.8518121060163,439.1350300082442,658.559501727902,553.7951961652107,431.5573643137541,657.5891236183638,578.8644467060517,500.8729546435512,648.3733807578902
1991,518.5941,540.7558417507206,456.29168113460935,612.3459405931462,546.7256610195784,456.3763108732677,671.6925741341759,548.0239723257267,447.3154694522811,665.9826863140072
1992,498.7671,532.1230174387897,438.6980020135949,653.5138759402328,534.8354340840419,448.709566842292,632.0472989140736,554.7877400476758,460.2401865619262,675.8281528607556
1993,549.10547,560.1524653180796,449.20595180485446,642.8262422929108,544.2195914889049,471.1229197005688,626.2084276415651,563.5757561657819,489.5684118343557,636.2113936935324
1994,493.80344,551.2022610233838,508.7207478085221,623.7683804138874,552.9195607649826,490.252482178245,674.325027955682,558.49116706972,498.350539854664,676.6831946349919
1995,431.58688,559.8153746391465,533.2851508668477,598.227782700928,562.7807955050287,458.4114012948232,659.6028012154368,569.2172065292351,509.0989447627697,637.3423848650632
1996,519.02734,580.8924767449114,525.6363381337765,649.194853381501,564.4930029017617,478.8453296216936,662.3022018642205,581.6939543630508,487.9751175400616,668.885706695611
1997,465.77875,564.352711719633,503.6535813711217,645.1817957448291,561.8208084122394,494.1689582275434,673.1686285567341,574.9782800322259,505.90848659366577,668.3342846633126
1998,498.9614,543.757366461922,452.4674614471954,635.3661962492585,575.2448047201576,442.8907555170532,713.2456154662908,585.2960216538794,464.3509109383004,709.4348547731167
1999,535.9316,562.545855405759,448.78827220432095,696.1091707844143,557.9893793324943,425.3015667974878,694.7515066758519,561.7543235294679,448.5380581733562,690.7489193897738
2000,512.7645,541.0084467856888,445.36230929170335,671.2071654787229,532.5829565874374,458.9090918438896,610.7558294886946,546.9491338609471,460.6083672795356,647.617198200357
2001,560.4376,552.2039345343896,478.3556060652352,610.9400666495263,549.0695542326564,479.1298278144551,595.749131001897,555.6483608533208,473.19045336151646,614.7642619515914
2002,577.0925,528.9016924455766,469.2922842395125,600.0791973913856,548.5634385160939,484.0657408164433,631.1306649572763,553.8366340768464,478.8334897720655,614.0633689985424
2003,519.45746,555.7657741641805,475.1241527683836,662.6237091380854,549.7550931415748,440.2870021527961,596.3551839232994,556.5202569266689,451.63409785765776,651.9611042519801
2004,605.0861,527.1920247122966,433.7658694057283,619.4657394947327,546.6278714973618,437.3925757519704,708.7947917365098,555.3264555950439,438.3771961477687,708.3327020457052
2005,625.889,521.8449503249948,456.59109592226827,590.1576793140475,535.7808884057571,485.1070109108619,638.1121557742343,545.8038387098009,505.7421867962368,624.2126351481703
2006,592.5297,540.720386875952,500.23879317660607,596.6557865646245,575.8073839831427,484.7722843582082,647.2624514768627,540.6471783637827,471.4714862514943,657.0865359000429
2007,596.2161,577.4396220354497,485.7124048237332,655.7363684281931,582.6461448480724,508.12864596732896,699.7727513351838,568.6023542948806,423.49354585257737,637.4667043162652
2008,570.80695,575.3906589387641,489.94627827102215,636.6778595806697,560.229843766537,490.181312238765,655.2982803071305,583.8053370633659,528.0668600796243,697.1348114185579
2009,564.9289,573.3356579392528,492.2109922625922,691.511953614983,583.5137306614279,488.741312294392,675.3054886018506,562.3671990099629,488.321617459118,669.0511339312791
2010,512.62195,560.7295361303335,505.1551365147481,655.6163296836598,572.6616139916262,491.76654124663486,719.1871823178856,589.6687255263399,493.1146438076362,709.4704972826395
2011,543.99817,580.0533700168278,527.7539328587358,635.4041288942597,565.2086606896323,471.75215399368176,664.6394123764774,571.0422033687418,501.8409916927973,695.6926748039808
2012,542.08105,557.531954022929,517.3593887134609,654.3581179977516,544.3271140721175,458.6676838170648,654.6700322367344,569.8843323387667,458.7438035054192,693.1633831299126
2013,578.0869,558.4523417633019,481.43545769956665,665.6749748469624,554.6641471137564,418.5514989401146,641.6615592669754,585.4472004218558,479.403199914395,757.4518289961884
2014,646.4379,558.8423488626484,474.0063976812966,646.0195301032538,574.6893287719012,491.7713801890509,657.1916954825953,585.0038208446581,505.4457391913156,705.6999211546445
2015,623.7054,534.0384534400622,487.8084137768409,563.8330055616142,576.4859848841727,483.4624146705119,635.3200876829857,581.3518779418573,429.6109816004981,722.3868897066008
2016,567.314,557.5365825444271,466.48508463131753,618.9319922675858,571.1373134199387,469.2146582964008,633.4377574285982,586.8904164389364,486.0296751890217,742.7980328757258
2017,577.9725,564.2534098674178,485.94964464354246,633.9599671196937,552.2443410985472,454.5375116017465,633.3632483374364,602.6445936288151,484.58668795319306,743.2952398275563
2018,,554.236880828565,448.8002872308456,692.3164922449171,571.4469743113154,497.1143208029124,673.5780079060252,576.5501635941324,496.7921776320597,673.7996101130939
2019,,594.8639199682855,522.6172198680825,703.4250355341942,573.538247198977,488.8825610871676,698.7008643186266,559.2683297994623,441.3530849581479,670.0400718290673
2020,,547.4564116508435,458.5422303007287,613.8924898257739,556.3132405729406,484.3936151486758,615.4020771061602,565.608348338721,462.81071248781296,710.7264323429005
2021,,566.869271811943,495.1435185836075,667.5241234523719,570.9292074346023,440.7014604024368,649.694220091265,578.2790112032401,478.5921744211662,728.0524739344509
2022,,553.1779635725622,478.8304428782503,625.032124812515,580.8315697838341,478.59466483900974,663.4710062298071,590.9132918922128,471.3761130768995,683.1551592286239
2023,,533.8822561134297,493.97838947069215,571.9999293438768,553.8533596565993,446.1289193022515,708.9765225573223,600.7263306761392,512.8591151677222,720.0573647290613
2024,,573.7099351324334,474.4848775246925,676.0623189136838,567.5934550403132,517.2593048237151,694.2935281868878,567.7723789846353,464.2240728952795,669.3523970327201
2025,,581.036399789604,514.0528534087417,759.2172800142782,571.4408341748092,502.1143926078233,749.4104644472898,567.309651661969,486.45990681083816,671.0925605470158
2026,,567.8228872059384,505.8269892220268,666.4633421802744,582.1561333889452,477.85003805898543,669.3640918428652,583.6800069368761,500.6049398638037,724.4397092740508
2027,,572.3310135521925,466.4259958692018,739.7110815290508,574.5660197226977,410.0179897824439,722.4923464182563,577.6796179149721,451.9182099537072,693.0848794248991
2028,,546.9150259680057,458.9249831558745,655.6334748331125,555.4907878957604,461.1396373264032,621.2120319775378,553.5467495570992,480.3251546289152,658.5911164297272
2029,,562.5282088810637,408.27366271867743,641.4863156936037,562.2884944505187,447.75759771937567,650.7216422356712,558.0109171315362,478.0026226908203,695.6876977091915
2030,,561.4439079228335,397.0386193077654,643.0420243907605,531.0648841807764,449.8238971062492,625.6302066512568,552.366147228655,435.4847894931791,656.5555970290238
2031,,557.6132175670352,487.8165564056164,627.9648029265512,566.6069145714978,472.878455744089,696.2916253231153,566.4979078817631,509.51140818742965,717.857543313442
2032,,566.7103399813979,497.16690380434005,633.9760329778842,583.352425910582,505.0585560929344,702.6627511487345,570.833927695747,509.3064467319247,669.6109697486893
2033,,588.0257982578622,508.6179062771143,665.9466527342772,571.0166203328458,455.8158114948458,748.2624295443812,588.0791896486364,480.9658789246867,722.0995573858421
2034,,553.5314756312883,489.7076482075292,708.5198358880373,576.3271237885286,490.7498928337664,712.5449537470269,583.2836915455987,498.26421326875976,705.8327081373579
2035,,568.6317092269741,477.4834024543392,657.2003570912465,563.7682855858667,426.6582807923901,676.4285647850253,559.4789283647774,478.4486892677381,647.1237778462682
2036,,557.134987005244,471.9282621016697,627.4040230692872,558.3026338742591,470.31486743321614,692.489679788947,560.0530929194692,449.3332598403422,660.8087360011393
2037,,559.1171961301797,459.1791481176345,611.2985264844,559.6295994261883,492.4483130499075,723.0503834928081,571.0120639774325,490.6074104329248,676.1692124769049
2038,,568.3432974653017,458.5086939837184,694.8761163161123,572.7884970704292,448.176985429341,640.9247042939929,584.779878990496,498.5723545402208,666.5221865433738
2039,,575.1708862037672,459.868289682678,719.2354045677744,560.2519555157917,444.6151819313383,655.1479215435005,596.8442779671639,509.3384640827287,712.6792134373426
2040,,601.1918102537863,516.9951532802852,721.3066901939441,568.3405546895106,459.7738032469717,632.1867649982725,586.672522350234,520.057403298158,692.7923214713728
2041,,571.2687724345733,491.55323871723095,636.1306459803513,563.8621012387409,483.4862067262375,639.5863066216561,607.2267957592883,528.4091690152784,732.034278688548
