stn,var,rcp,hor,stat,centile,val
era5_land,tasmax,ref,1981-2010,none,-1,34.740849
era5_land,tasmax,rcp45,1981-2010,mean,-1,34.774716
era5_land,tasmax,rcp45,2021-2050,mean,-1,35.985467
era5_land,tasmax,rcp45,2051-2080,mean,-1,36.77827
era5_land,tasmax,rcp45,1981-2010,min,-1,34.45448
era5_land,tasmax,rcp45,2021-2050,min,-1,35.637645
era5_land,tasmax,rcp45,2051-2080,min,-1,36.32368
era5_land,tasmax,rcp45,1981-2010,max,-1,35.067547
era5_land,tasmax,rcp45,2021-2050,max,-1,36.199564
era5_land,tasmax,rcp45,2051-2080,max,-1,37.594286
era5_land,tasmax,rcp45,1981-2010,centile,1,34.454803
era5_land,tasmax,rcp45,2021-2050,centile,1,35.657002
era5_land,tasmax,rcp45,2051-2080,centile,1,36.324014
era5_land,tasmax,rcp45,1981-2010,centile,10,34.596752
era5_land,tasmax,rcp45,2021-2050,centile,10,35.750707
era5_land,tasmax,rcp45,2051-2080,centile,10,36.373981
era5_land,tasmax,rcp45,1981-2010,centile,50,34.744047
era5_land,tasmax,rcp45,2021-2050,centile,50,36.036281
era5_land,tasmax,rcp45,2051-2080,centile,50,36.693321
era5_land,tasmax,rcp45,1981-2010,centile,90,35.027642
era5_land,tasmax,rcp45,2021-2050,centile,90,36.169667
era5_land,tasmax,rcp45,2051-2080,centile,90,37.285247
era5_land,tasmax,rcp45,1981-2010,centile,99,35.06352
era5_land,tasmax,rcp45,2021-2050,centile,99,36.194483
era5_land,tasmax,rcp45,2051-2080,centile,99,37.539335
era5_land,tasmax,rcp85,1981-2010,mean,-1,34.82657
era5_land,tasmax,rcp85,2021-2050,mean,-1,36.271684
era5_land,tasmax,rcp85,2051-2080,mean,-1,37.890717
era5_land,tasmax,rcp85,1981-2010,min,-1,34.404711
era5_land,tasmax,rcp85,2021-2050,min,-1,35.893542
era5_land,tasmax,rcp85,2051-2080,min,-1,36.985263
era5_land,tasmax,rcp85,1981-2010,max,-1,35.162287
era5_land,tasmax,rcp85,2021-2050,max,-1,36.631692
era5_land,tasmax,rcp85,2051-2080,max,-1,38.809649
era5_land,tasmax,rcp85,1981-2010,centile,1,34.406137
era5_land,tasmax,rcp85,2021-2050,centile,1,35.894985
era5_land,tasmax,rcp85,2051-2080,centile,1,37.012153
era5_land,tasmax,rcp85,1981-2010,centile,10,34.572599
era5_land,tasmax,rcp85,2021-2050,centile,10,35.915632
era5_land,tasmax,rcp85,2051-2080,centile,10,37.239854
era5_land,tasmax,rcp85,1981-2010,centile,50,34.76469
era5_land,tasmax,rcp85,2021-2050,centile,50,36.330654
era5_land,tasmax,rcp85,2051-2080,centile,50,37.863573
era5_land,tasmax,rcp85,1981-2010,centile,90,35.104595
era5_land,tasmax,rcp85,2021-2050,centile,90,36.568137
era5_land,tasmax,rcp85,2051-2080,centile,90,38.37771
era5_land,tasmax,rcp85,1981-2010,centile,99,35.159795
era5_land,tasmax,rcp85,2021-2050,centile,99,36.620575
era5_land,tasmax,rcp85,2051-2080,centile,99,38.735519
era5_land,tasmax,rcpxx,1981-2010,mean,-1,34.801246
era5_land,tasmax,rcpxx,2021-2050,mean,-1,36.131904
era5_land,tasmax,rcpxx,2051-2080,mean,-1,37.347429
era5_land,tasmax,rcpxx,1981-2010,min,-1,34.404711
era5_land,tasmax,rcpxx,2021-2050,min,-1,35.637645
era5_land,tasmax,rcpxx,2051-2080,min,-1,36.32368
era5_land,tasmax,rcpxx,1981-2010,max,-1,35.162287
era5_land,tasmax,rcpxx,2021-2050,max,-1,36.631692
era5_land,tasmax,rcpxx,2051-2080,max,-1,38.809649
era5_land,tasmax,rcpxx,1981-2010,centile,1,34.407564
era5_land,tasmax,rcpxx,2021-2050,centile,1,35.678294
era5_land,tasmax,rcpxx,2051-2080,centile,1,36.324381
era5_land,tasmax,rcpxx,1981-2010,centile,10,34.57404
era5_land,tasmax,rcpxx,2021-2050,centile,10,35.827713
era5_land,tasmax,rcpxx,2051-2080,centile,10,36.517303
era5_land,tasmax,rcpxx,1981-2010,centile,50,34.74722
era5_land,tasmax,rcpxx,2021-2050,centile,50,36.111625
era5_land,tasmax,rcpxx,2051-2080,centile,50,37.285247
era5_land,tasmax,rcpxx,1981-2010,centile,90,35.086853
era5_land,tasmax,rcpxx,2021-2050,centile,90,36.475241
era5_land,tasmax,rcpxx,2051-2080,centile,90,38.321887
era5_land,tasmax,rcpxx,1981-2010,centile,99,35.157303
era5_land,tasmax,rcpxx,2021-2050,centile,99,36.609458
era5_land,tasmax,rcpxx,2051-2080,centile,99,38.661389
