longitude,latitude,tasmax
-15.600000381469727,12.699999809265137,36.61070659518572
-15.600000381469727,12.600000381469727,36.55312324076766
-15.5,12.699999809265137,36.48854328902155
-15.5,12.600000381469727,36.51659118511208
