year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,0.0,3.4112215778330173,-8.764144343183276,20.879048145079636,3.525491869816648,-9.30487894688391,20.97902052839916
1982,0.0,4.0372785734011964,-13.132274693915118,34.08921108349443,2.9839538717749217,-12.288585105403659,22.234198655988223
1983,0.0,3.012962743782965,-14.2573782564669,27.41343091227101,4.016629425991487,-13.527469391512469,27.64596336187057
1984,0.0,4.284868689259747,-10.149120869004872,30.969078523428152,4.841866050731011,-9.445171683696948,31.212657645217718
1985,0.0,6.303016793571895,-4.036168645862098,29.247178495811482,6.109823169558055,-3.587397588143233,29.166537788824456
1986,0.0,5.559312739180185,-10.601758261990238,29.751459081285105,5.567908580418942,-11.06074749148485,29.97432569271841
1987,0.0,1.421176733604246,-9.941995765442321,19.445742428426776,1.2090172646096482,-9.970717113136327,20.077335910890184
1988,0.0,2.0941294827790333,-7.286375770965659,20.02127404952592,2.2349518381829956,-6.511451716836962,19.201058639418214
1989,0.0,1.943828986993865,-16.41645033600294,25.384433397772263,2.544183341283596,-16.266215594218902,25.853916965847375
1990,0.0,5.241405294512177,-11.848375218632047,29.293298352204744,5.325170512080212,-12.05964282426585,29.526659302218548
1991,0.0,1.1149866519377765,-9.764144343183276,9.37366289238701,1.3596285974910727,-9.423906839731192,10.779075761760112
1992,0.0,1.7460409515919095,-14.735975329098771,23.253806499125474,2.8696835797912907,-14.168176378532628,24.529420970266045
1993,0.0,1.033938270143744,-11.530507226364719,19.60150050630581,0.9117488053693582,-11.833462211175544,18.849498296971376
1994,0.0,2.6663208006207237,-14.13586486237687,34.948366013071904,2.5504096474270517,-12.690407806315008,34.981229862837154
1995,0.0,1.587560658066049,-11.56640891098223,24.748973580042353,1.366193835622176,-10.147187701371621,25.610061677253064
1996,0.0,3.418849041964209,-11.695654975605258,40.22342815060297,4.295583004862215,-12.226999907944393,41.08120224615668
1997,0.0,0.7523796373009356,-16.76718217803553,18.66419037098408,1.0980986333927567,-15.592092423823985,18.723566234005347
1998,0.0,7.58182690916743,-9.373092147657179,29.53273497192305,6.497147113220027,-8.906922581239062,29.159633618705698
1999,0.0,1.3411409634276312,-23.39325232440393,19.314287029365744,1.052455792389518,-22.273119764337654,19.349636380373752
2000,0.0,0.5757512394629271,-9.033130811009844,20.399346405228762,2.2052639066723634,-8.81661603608579,20.76913375678911
2001,0.0,1.1922213016662122,-21.459808524348702,22.694016385897086,1.0211234130869649,-19.62274693915124,23.25049249746848
2002,0.0,1.5404807932562756,-16.307916781736164,16.49683328730554,1.5858217636179588,-15.154644205099874,16.482196446653788
2003,0.0,4.225335016635769,-10.576350915953231,32.804759274601864,4.624497669319548,-12.357350639786425,32.971011691061406
2004,0.0,4.006479399271451,-10.902503912363063,22.211829144803467,4.88165917668818,-11.382481819018683,22.208791309951216
2005,0.0,5.883637774358577,-8.354588971738924,25.50484212464329,5.760032805268934,-7.980106784497831,25.934005339224896
2006,0.0,6.356198629686622,-11.09167817361686,24.799512105311614,1.8049350171139786,-13.025398140476842,18.164880787995955
