longitude,latitude,dry_spell_total_length
-13.699999809265137,13.800000190734863,40.58
-13.699999809265137,13.699999809265137,39.26
-13.600000381469727,13.800000190734863,40.13
-13.600000381469727,13.699999809265137,38.510000000000005
