year,ref,rcp45_moy,rcp45_min,rcp45_max,rcp85_moy,rcp85_min,rcp85_max
1981,0.0,-1346.6448886404155,-1606.813413940611,-1128.8871458416188,-1338.1238018637932,-1612.6772908047542,-1118.2476556724005
1982,0.0,-1334.3035947088579,-1544.0478553672253,-1121.1000800234842,-1325.170954208721,-1550.703704723936,-1113.8346519782558
1983,0.0,-1306.135420911487,-1420.6687293858122,-1045.4239265387555,-1296.9217619847147,-1423.3971399597042,-1040.8776837195073
1984,0.0,-1373.0805964527256,-1562.315670177663,-1178.090986212757,-1361.9657072933605,-1566.6302638111997,-1164.2095974223503
1985,0.0,-1358.3586957004927,-1593.954305159708,-1055.8688140462518,-1349.2607428408787,-1601.7431744935948,-1048.387311889313
1986,0.0,-1356.496656520732,-1561.8299350087439,-1105.8261756131928,-1347.2487407839599,-1564.7923079933337,-1094.3057059368343
1987,0.0,-1349.4903699540466,-1551.7593129672812,-1130.7699471934584,-1339.850647335059,-1555.563133730147,-1119.1810231833056
1988,0.0,-1359.2354902133952,-1576.6572529715463,-1114.8197878769574,-1349.3400249661381,-1579.6444008711555,-1104.5641438212128
1989,0.0,-1364.2719731011161,-1584.698115672139,-1093.4854561930993,-1355.0075574312775,-1589.6052322944201,-1085.7029684899903
1990,0.0,-1366.5401680808206,-1529.5515489255042,-1102.704358697929,-1357.7311142592866,-1535.362240105792,-1093.0446453272857
1991,0.0,-1337.2583128573672,-1476.2432938152658,-1112.1402252581224,-1328.0527027646665,-1476.0207365467081,-1101.5440341104395
1992,0.0,-1330.3951182027347,-1590.6119108656867,-1091.798467664658,-1321.7866594483949,-1594.416415879531,-1082.5123672115205
1993,0.0,-1336.6001240172657,-1547.250122529666,-1115.6258107413287,-1327.9586504241793,-1553.2896207021026,-1106.9326354357472
1994,0.0,-1351.9783813885167,-1526.2774956563446,-1109.6608629235834,-1342.6109919734754,-1530.5936467963354,-1101.707074795559
1995,0.0,-1340.9887348514821,-1545.133545935571,-1098.3589529304122,-1331.6050606058095,-1552.8455693813466,-1088.4948342695434
1996,0.0,-1367.4885337434027,-1562.2626247391931,-1219.2522029302318,-1357.6001559877097,-1570.5923658261554,-1204.0559370860842
1997,0.0,-1369.98044126954,-1604.5232164285953,-1168.1248325739157,-1360.0575221114636,-1608.0253192803852,-1160.0037273104044
1998,0.0,-1387.9197247459256,-1565.2138114888994,-1176.7904900478825,-1378.6802983508087,-1568.4533765621436,-1165.8363969459601
1999,0.0,-1356.4092753631155,-1552.342626809753,-1086.902945398765,-1346.4796501613832,-1554.8882748470862,-1079.768443478089
2000,0.0,-1362.102600739343,-1518.4324632934852,-1144.1821831411216,-1352.2464356995551,-1522.6844161190588,-1133.2494073739858
2001,0.0,-1371.665631239667,-1586.2254094606892,-1135.0208050873134,-1362.2340966191691,-1592.564482775098,-1122.1798637172678
2002,0.0,-1354.7467544843335,-1576.8076931249389,-1147.240891304236,-1346.3126611565326,-1581.8664034512499,-1136.925457677126
2003,0.0,-1374.0831795941472,-1506.6834993104942,-1167.974653469039,-1364.5417089758892,-1511.9791183481925,-1156.0000912145515
2004,0.0,-1397.2069885098515,-1563.134423460018,-1188.0183336310624,-1385.7582003580442,-1567.3560310304792,-1174.409976351791
2005,0.0,-1385.549042722545,-1557.6524003686477,-1182.474856813697,-1375.2246326838626,-1565.272744243071,-1169.1337846253996
2006,0.0,-1393.0262900777925,-1626.6056870764914,-1139.1656756304737,-1370.5529069832023,-1574.1681570019446,-1099.8018285008316
2007,0.0,-1385.2212907756955,-1580.4117641604807,-1103.9107969270049,-1374.2255814829755,-1554.6873878942306,-1110.6282907125906
2008,0.0,-1401.2069429432863,-1576.9857070731864,-1184.7468281256502,-1384.9239164272535,-1520.4015532227347,-1170.6705658221144
2009,0.0,-1397.9459870910346,-1595.9677278221675,-1152.3782745458043,-1373.5512372739868,-1576.6967620216474,-1133.318636787129
2010,0.0,-1421.7421581236363,-1624.8910149828353,-1188.1218469740656,-1391.4172909188458,-1639.3687464386207,-1104.9221683945675
