year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CRCM5_AFR-44_CCCma-CanESM2_rcp45,CRCM5_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1981,0.0,11.875,11.875,8.875,8.875,17.875,17.875,-6.125,-6.125,-14.125,5.875,-5.625,-6.125,-3.375,-3.125,-9.125,-9.125,19.375,10.125,10.875,10.875,-21.125,-21.125,1.125,-4.375,-0.125,-0.875,-0.875,-7.875,15.875,15.875,-2.125,-2.125,6.875,6.875,0.875,0.875,4.875,6.375,2.625,-10.625,17.375,-4.125,2.875
1982,0.0,20.875,20.875,-3.125,-3.125,17.875,12.875,5.875,5.875,21.875,-13.125,-11.625,-11.625,14.875,14.875,-13.125,-10.125,9.875,9.875,2.875,2.875,-2.125,-2.125,0.875,2.875,-5.125,-5.125,-6.125,-6.125,6.875,6.875,11.375,11.875,0.375,4.375,13.625,5.375,2.375,0.875,31.875,28.875,26.875,-21.875,-3.625
1983,0.0,25.375,25.625,40.125,40.375,18.875,18.875,7.875,7.875,6.875,6.875,9.875,9.875,-23.125,-23.125,10.125,10.875,-1.125,10.625,16.875,16.875,4.875,4.875,-5.125,-11.125,-13.875,-13.625,15.875,15.875,-20.125,-21.125,-2.125,-2.125,3.875,11.875,-6.125,-5.125,-16.125,-20.125,22.375,4.875,21.625,-5.125,3.875
1984,0.0,26.875,26.875,-2.125,-1.125,47.375,47.375,-9.125,-10.125,20.875,-23.875,-16.125,-13.125,-4.125,-3.375,-5.875,-4.125,8.375,8.875,11.875,11.875,-18.125,-6.125,-13.125,-13.125,1.875,1.875,-15.125,-15.125,14.875,14.875,-1.125,-3.125,9.625,9.875,-28.125,-28.125,-22.125,-22.125,9.875,9.875,6.875,-7.125,16.875
1985,0.0,12.125,11.875,11.875,11.875,28.875,28.875,3.375,-4.125,10.875,-15.125,7.875,7.875,-7.125,-7.125,-14.125,-14.125,8.875,8.875,11.875,11.875,-4.125,-4.125,16.875,16.875,7.875,6.875,10.875,10.875,6.875,6.875,-2.125,-2.875,-0.125,-0.125,-7.125,-7.125,13.875,12.375,-0.375,4.875,10.875,-9.125,8.875
1986,0.0,19.625,19.125,13.125,12.875,46.875,46.875,0.875,0.875,0.875,-19.125,13.875,8.375,-9.125,-9.125,11.875,12.625,-10.125,-10.125,21.875,21.875,2.625,7.375,-11.125,-11.125,6.625,6.875,17.875,18.875,6.875,6.875,-8.125,-8.875,15.375,15.875,-12.375,1.875,3.875,4.875,11.875,11.875,7.875,-9.125,24.125
1987,0.0,-7.625,-0.625,6.875,10.875,16.875,16.875,1.875,1.875,-1.125,-7.125,-1.875,-2.625,-5.875,-5.125,-16.125,-16.125,8.875,8.875,-12.125,-12.125,-14.125,-14.125,-17.125,-17.125,9.875,9.875,13.125,12.625,-18.125,-16.125,2.875,2.875,-15.125,-14.375,1.875,1.875,-25.125,-25.125,1.375,-3.125,-5.125,3.375,-6.125
1988,0.0,16.875,16.875,-6.125,-6.125,12.875,12.875,1.875,-1.875,1.875,1.875,-0.125,-3.125,-3.125,-3.125,8.875,8.875,-15.125,-15.125,-8.125,-8.375,-3.125,-3.125,15.875,15.875,-18.125,-20.125,1.875,-2.125,-8.125,-5.375,10.375,12.875,-10.125,4.875,3.875,3.875,-1.125,-1.125,-1.125,0.875,12.875,-6.625,-9.125
1989,0.0,13.875,13.875,6.875,6.875,34.875,34.875,9.875,6.625,8.875,-17.125,-12.125,-12.125,-14.625,-14.375,-25.125,-25.125,-14.125,-14.125,19.875,19.875,6.875,6.875,13.375,13.375,18.875,18.875,25.875,24.375,1.875,1.875,-25.125,-2.625,-10.125,7.875,5.125,5.125,-19.125,-19.125,2.875,2.875,13.875,-15.125,8.875
1990,0.0,26.875,26.875,8.625,8.625,18.875,18.875,4.375,6.375,19.875,8.375,-1.125,-1.125,-4.125,-4.125,-10.875,-8.125,-15.125,-15.125,10.875,10.875,19.875,19.875,11.875,10.375,-8.125,-8.125,7.875,7.875,-12.125,-12.125,3.875,3.875,31.875,31.875,18.125,18.375,-2.875,-6.125,18.875,-0.875,18.875,7.625,10.875
