year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,120.0124593716143,112.59082700590665,89.80281690140845,129.49187432286024,108.83482949705426,64.55687973997833,129.95124593716142
1982,123.00203141928496,112.34793277432972,91.65672680581352,126.75406283856988,111.559861367545,90.60729477022392,124.39382448537378
1983,111.75049720728266,114.53825655253635,76.47433172754475,137.42795232936078,111.80722891901434,75.31417253521127,135.7795232936078
1984,119.58288190682556,119.49583081329617,95.25839653304442,139.01489707475622,116.71649957247254,87.0839653304442,136.58640303358612
1985,135.98049837486457,113.84148808448984,87.26977248104009,133.02654387865655,114.47478027099248,88.54117009750813,131.2789815817985
1986,119.21885157096423,122.88832150486624,109.01702795566132,138.33694474539544,121.01664891946876,105.44327866235876,135.85356852654388
1987,115.63271939328276,118.9777971817282,104.26963705308776,131.91061755146262,117.60710065421584,98.46129017695918,132.0216684723727
1988,127.19989165763812,123.47841156178524,101.13867822318528,143.1738894907909,122.98473574604996,101.41657638136512,141.56933911159263
1989,125.88082340195017,116.22446802991205,84.23717948717947,136.30498374864572,116.06307719367992,83.9750812567714,135.72481040086674
1990,112.28466955579631,113.0679815980296,85.01692849404117,131.61430119176595,112.44587983298877,82.59209100758396,131.68309859154928
1991,126.90669014084509,118.30227897936496,103.95991332611052,137.5346695557963,120.48529793959835,105.5465872156013,141.22751895991334
1992,128.81074282231853,120.8602394697685,100.21072589382447,144.1738894907909,119.98945227106732,99.10387323943662,144.44754423979776
1993,118.47995666305523,117.41672841758536,95.5824756229686,134.67118093174432,119.0170878210439,95.42402491874324,137.58667388949078
1994,116.34484470928132,118.3186046970928,107.29089924160348,147.44412806970024,118.86751636326254,100.9340465872156,146.76979650337927
1995,132.71289274106175,108.35086242684656,88.35752979414951,126.55687973997831,112.04652507807025,86.59371614301192,137.72481040086674
1996,103.85048754062838,113.34322808202272,86.9465059588299,138.0088938049601,111.89992379541673,87.50176056338029,133.06812338569316
1997,121.87703141928496,114.08524607654287,94.39869989165764,133.8450704225352,113.81207777333262,94.83674160346696,135.43986998916577
1998,109.57421451787648,119.21052976758727,100.207299398567,144.22535211267606,116.70518450066916,99.78109425785482,142.136105092091
1999,114.49458288190682,115.0107749864572,75.28927410617551,135.26002166847238,113.64895730803455,71.63271939328277,134.5834236186349
2000,101.55037919826653,108.60815853342775,53.50433369447454,129.75677139761646,107.9206716567998,52.34994582881907,131.28710725893825
2001,137.34438708654514,115.95147422970146,97.09534127843988,138.863488624052,112.25033163220144,95.42416034669556,132.71235102925243
2002,111.9783315276273,113.26136784986092,89.68685720089769,143.85373781148428,114.8701697861566,91.08544439715212,141.8044420368364
2003,101.21289274106176,118.86372945455184,100.47440411700975,136.4596593986999,121.09570781927673,102.59543307216065,136.20548934633442
2004,89.68120260021668,119.45858635660846,97.73334236186348,139.53304442036836,119.1330680248298,102.50947995666306,139.35157096424703
2005,84.21787197544239,115.6206468377573,92.05525460455038,133.53020043336946,115.79721386732572,93.18339201877936,131.69433911159263
2006,75.9284940411701,120.23516597775055,104.66251354279524,134.40018959913326,114.22101412522396,77.94018561153244,136.98699891657637
2007,120.9382448537378,109.15432558290448,58.68052546045504,137.48212351029252,115.66272465107386,77.75568797399784,138.39219934994583
2008,115.76760563380282,122.05060266804632,96.52885693253718,143.6614301191766,112.0556049191074,78.58843445287107,135.23835319609967
2009,128.89490790899242,112.91706256502692,87.04333694474539,129.3689057421452,115.09839415501904,95.329360780065,147.41764127273763
2010,98.35048571342584,116.16103639061936,101.7112676056338,126.35752979414951,114.45260287213476,78.71993499458289,135.1813154568436
2011,,118.82472082091913,64.30010834236187,146.74268689057422,108.86843678966711,79.1462621885157,131.00704225352112
2012,,117.80756252257132,101.37378114842905,133.47616468039004,112.19696800713784,87.77843986998917,134.74702058504874
2013,,117.73357401380552,105.41914183193892,135.69476345250993,118.47429515839008,82.65920232936078,136.61430119176595
2014,,119.08772275076744,87.79498465149875,139.6148429035753,122.43729554615274,99.13095657276996,154.9626218851571
2015,,116.8599592345741,80.54225352112677,137.00812567713976,115.18099369805952,97.84832069339112,131.54875406283858
2016,,113.61335319609968,87.02112676056338,134.20422535211267,118.9498823866976,86.52228294006461,137.36998916576383
2017,,122.50027083033976,104.25406283856988,147.91170097508126,105.26354783643887,74.72345612134345,125.8353196099675
2018,,115.76777491874324,92.3911159263272,138.00054171180932,114.20087948505513,80.7237269772481,133.53521126760563
2019,,125.16750427444477,116.47995666305523,135.1614301191766,116.33861488437915,93.556338028169,133.61945648248465
2020,,115.59694622059278,84.3531509570242,136.50216684723728,122.31139188069596,104.60617551462622,147.31473456121344
2021,,112.88601198537378,81.11105092091007,139.18743228602384,122.64187135655392,83.22860238353196,142.33098591549296
2022,,111.52084823884974,87.91968051609544,131.74160346695558,110.46033859643532,70.88407367280607,136.48212351029252
2023,,116.0632465465872,96.03430841459011,134.17118093174432,114.18660776878468,52.59588299024919,138.41982665222102
2024,,120.8485593851571,91.86457204767063,137.2697724810401,111.2746339082762,78.8763542795233,130.34290357529795
2025,,117.40389693932828,101.23564463705308,141.06392199349946,116.37492830284876,82.42741061755146,135.12946912242683
2026,,109.5300951288896,80.76327193932828,133.79144095341277,115.9002214645338,87.29144095341279,131.534127843987
2027,,113.55049854414952,67.11050920910075,134.14138678223185,112.34663713806216,86.29631635969665,132.0157096424702
2028,,115.91629182480028,93.1271451357719,146.65980498374864,112.00001327725025,67.10455037919827,137.92903575297942
2029,,117.1456781554713,83.38244853737811,140.7789815817985,112.7788753543129,84.91495124593716,142.85373781148428
2030,,118.57410448266523,95.4382448537378,140.81906825568797,112.63224384011458,98.95612134344528,137.38299024918743
2031,,113.40486045278078,99.30281690140843,134.1738894907909,117.18278863763672,86.22777853015529,141.60455037919826
2032,,115.6636883097463,86.74505123690864,139.01408450704224,114.18036745801608,85.30446455442053,130.18526543878656
2033,,121.29013830579632,96.7074756229686,145.53250270855904,114.07663167950103,69.19461061724526,138.1641386782232
2034,,109.41667795232937,80.48320693391116,142.9154929577465,111.3321800713785,77.4068255687974,145.85861321776815
2035,,114.99115457972192,93.81960996749729,135.30065005417117,106.90184294871791,78.27410617551463,137.07570422535213
2036,,114.6185511842422,97.87797941495124,144.69250331046106,110.14255628668946,84.97724810400867,126.60292524377031
2037,,114.18453856390866,85.73970747562296,146.48775731310943,124.23084252119048,92.7394366197183,138.11267605633802
2038,,114.90453010237238,76.41386782231852,137.93661971830986,114.5305763441754,81.65059588299025,130.37648970747563
2039,,110.44710929140628,82.41549295774648,137.24052004333694,115.66996767758252,88.26489707475623,131.9289003250271
2040,,115.43401273022752,85.27329360780065,137.7264355362947,116.62061812807464,101.73781148429036,129.4404117009751
2041,,108.81705467681893,85.82719393282774,131.94203683640302,120.2811368114418,95.57550672625496,149.94149512459373
2042,,113.73361836685174,92.6771397616468,133.7161430119177,112.04847524058378,88.2453954496208,138.62351029252437
2043,,117.94464987037613,99.03196099674972,134.81415415570345,108.31306262347844,82.12621885157097,128.9219934994583
2044,,116.8207671006004,96.19122426868906,137.67930660888408,111.57544841126796,65.25544711578767,133.124593716143
2045,,123.21921636791905,103.0866738894908,140.45869447453956,115.1347638906592,87.01719934994583,139.06067172264355
2046,,115.52238518248916,89.86938425424341,135.6115926327194,112.5831995622712,70.76164680390032,132.66377753701698
2047,,109.8672721424702,80.37418743228602,136.60346695557962,109.55106164892828,66.08450704225352,130.07258938244854
2048,,120.73544749063292,88.86836403033585,138.98591549295776,115.00699445542033,102.50270855904658,133.85211267605635
2049,,120.5855397257342,97.2513542795233,147.69934994582883,111.4372618352296,83.03575297941495,133.4718309859155
2050,,120.16299703645552,98.75893824485374,144.55633802816902,113.0107609457651,81.59804983748646,134.5774647887324
2051,,117.64395991332611,85.94163055254604,143.74539544962082,116.15430023580396,93.30498374864572,135.88082340195015
2052,,110.42529205682816,65.38879172470722,138.34398699891656,113.13274063688314,77.26295594077284,136.8911159263272
2053,,109.68897277898158,77.9225352112676,126.81581798483208,112.61832950948526,65.94745395449621,136.33315276273024
2054,,119.61417422806068,108.60130010834236,144.79035752979414,113.7690002319093,90.17172264355364,135.40140845070422
2055,,113.65168162420032,89.22914409534128,139.40195016251354,110.26233128011108,70.91394739930263,135.02275189599132
2056,,108.4645540006868,81.86565547128927,135.13921993499457,113.49476610795998,87.13163596966415,132.70964247020586
2057,,116.30761882263864,89.42342472668176,132.6890574214518,112.93282808751609,89.57854821235102,136.49404117009752
2058,,114.19032844905976,71.11213434452871,150.30769230769232,116.35625836466764,84.26218851570964,139.49295774647888
2059,,117.21204068528424,92.19122426868906,134.82719393282773,111.9199063157224,85.71614301191767,133.8228602383532
2060,,119.49199282231852,86.87161430119177,134.2020585048754,118.39747307373652,85.78494041170097,135.76868905742143
2061,,117.58032899682864,99.66522210184182,136.36294691224268,107.37333570142572,71.69360562412939,137.9599133261105
2062,,112.85069914680388,91.53697183098592,138.05525460455038,117.22885730673636,83.28764897074757,136.63759479956664
2063,,109.94623397435898,59.39869989165764,133.69989165763815,116.07378997780044,74.61928945467679,138.15384615384616
2064,,115.05313985273824,69.90465872156012,141.37486457204767,112.8606060666412,71.9847180841459,139.0174702058505
2065,,111.51921669250784,83.63407367280607,133.84182015167931,111.44333541786162,78.20585048754063,134.07854821235102
2066,,119.06794251083424,92.5958829902492,136.49404117009752,113.34610431608314,73.68851570964247,137.25622968580714
2067,,115.36753453412784,98.33369447453954,127.17741061755146,114.91466445733224,85.64084507042253,132.5216684723727
2068,,116.03012425514626,100.46966413867824,137.91982665222102,115.93837231534,79.32719393282774,134.72697724810402
2069,,113.7639114319226,88.86619718309859,127.32394366197182,117.01931282263718,62.37084236186349,136.0862676056338
2070,,117.23314823838868,83.70205850487541,136.60021668472373,119.7858940976174,95.13109425785484,139.19718309859155
