longitude,latitude,dry_spell_total_length
-13.699999809265137,13.800000190734863,4.43798449612401
-13.699999809265137,13.699999809265137,4.26821705426358
-13.600000381469727,13.800000190734863,4.558139534883729
-13.600000381469727,13.699999809265137,4.296899224806211
