year,ref,rcp26_lower,rcp26_middle,rcp26_upper,rcp45_lower,rcp45_middle,rcp45_upper,rcp85_lower,rcp85_middle,rcp85_upper
1991,0.0,0.0,0.1346153846153846,0.6000000000000005,0.0,0.14285714285714285,0.7500000000000009,0.0,0.06818181818181818,0.22500000000000053
1992,1.25,0.0,0.25,0.9000000000000004,0.0,0.20238095238095238,1.0,0.0,0.1590909090909091,0.6750000000000016
1993,0.0,0.0,0.07692307692307693,0.0,0.0,0.03571428571428571,0.0,0.0,0.045454545454545456,0.0
1994,0.0,0.0,0.19230769230769232,1.0000000000000009,0.0,0.07142857142857142,8.881784197001252e-16,0.0,0.17045454545454544,0.7250000000000005
1995,0.0,0.0,0.1346153846153846,0.40000000000000036,0.0,0.13095238095238096,0.5000000000000018,0.0,0.10227272727272728,0.0
1996,0.0,0.0,0.057692307692307696,0.20000000000000018,0.0,0.13095238095238096,0.2500000000000018,0.0,0.1590909090909091,0.7250000000000005
1997,1.0,0.0,0.038461538461538464,0.0,0.0,0.08333333333333333,0.2500000000000009,0.0,0.056818181818181816,0.0
1998,0.0,0.0,0.25,0.9000000000000004,0.0,0.05952380952380952,8.881784197001252e-16,0.0,0.125,0.47500000000000053
1999,0.0,0.0,0.17307692307692307,0.8500000000000005,0.0,0.20238095238095238,1.0,0.0,0.18181818181818182,0.9750000000000005
2000,0.0,0.0,0.23076923076923078,1.0,0.0,0.13095238095238096,0.5000000000000009,0.0,0.19318181818181818,0.7250000000000005
2001,0.0,0.0,0.21153846153846154,0.9500000000000002,0.0,0.011904761904761904,0.0,0.0,0.10227272727272728,0.25
2002,0.0,0.0,0.23076923076923078,0.8500000000000005,0.0,0.07142857142857142,1.7763568394002505e-15,0.0,0.2159090909090909,0.9750000000000005
2003,0.0,0.0,0.17307692307692307,0.6000000000000005,0.0,0.16666666666666666,0.7500000000000009,0.0,0.19318181818181818,0.75
2004,0.0,0.0,0.19230769230769232,0.9000000000000004,0.0,0.16666666666666666,0.7500000000000009,0.0,0.10227272727272728,0.22500000000000053
2005,0.0,0.0,0.21153846153846154,0.9000000000000004,0.0,0.19047619047619047,0.7500000000000009,0.0,0.11363636363636363,0.47500000000000053
2006,0.0,0.0,0.17307692307692307,0.7000000000000002,0.0,0.14285714285714285,0.25000000000000355,0.0,0.13636363636363635,0.7000000000000011
2007,0.0,0.0,0.15384615384615385,0.8000000000000007,0.0,0.2857142857142857,1.0,0.0,0.23863636363636365,1.0
2008,0.0,0.0,0.17307692307692307,0.7000000000000002,0.0,0.13095238095238096,0.2500000000000009,0.0,0.06818181818181818,0.25
2009,0.25,0.0,0.0,0.0,0.0,0.047619047619047616,1.7763568394002505e-15,0.0,0.17045454545454544,0.7250000000000005
2010,0.25,0.0,0.25,0.9000000000000004,0.0,0.2976190476190476,1.0000000000000009,0.0,0.17045454545454544,0.7250000000000005
2011,0.0,0.0,0.3076923076923077,0.9500000000000002,0.0,0.27380952380952384,1.0,0.0,0.18181818181818182,0.7000000000000011
2012,0.0,0.0,0.2692307692307692,0.75,0.0,0.05952380952380952,8.881784197001252e-16,0.0,0.2727272727272727,0.9750000000000005
2013,0.0,0.0,0.2692307692307692,0.9500000000000002,0.0,0.08333333333333333,0.2500000000000009,0.0,0.18181818181818182,0.9750000000000005
2014,0.0,0.0,0.19230769230769232,0.8500000000000005,0.0,0.14285714285714285,0.25000000000000266,0.0,0.125,0.45000000000000107
2015,0.0,0.0,0.11538461538461539,0.4500000000000002,0.0,0.011904761904761904,0.0,0.0,0.022727272727272728,0.0
2016,1.0,0.0,0.09615384615384616,0.4500000000000002,0.0,0.11904761904761904,0.5000000000000018,0.0,0.22727272727272727,1.0
2017,0.0,0.0,0.07692307692307693,0.20000000000000018,0.0,0.19047619047619047,0.7500000000000009,0.0,0.13636363636363635,0.7250000000000005
2018,0.0,0.0,0.21153846153846154,0.9500000000000002,0.0,0.047619047619047616,0.0,0.0,0.045454545454545456,0.0
2019,0.0,0.0,0.15384615384615385,0.4500000000000002,0.0,0.23809523809523808,1.0,0.0,0.125,0.5
2020,0.75,0.0,0.19230769230769232,0.8500000000000005,0.0,0.2619047619047619,1.0,0.0,0.125,0.47500000000000053
2021,,0.0,0.28846153846153844,1.0,0.0,0.2619047619047619,1.0,0.0,0.09090909090909091,0.22500000000000053
2022,,0.0,0.038461538461538464,0.20000000000000018,0.0,0.14285714285714285,0.25000000000000266,0.0,0.10227272727272728,0.45000000000000107
2023,,0.0,0.19230769230769232,0.8500000000000005,0.0,0.047619047619047616,1.7763568394002505e-15,0.0,0.10227272727272728,0.47500000000000053
2024,,0.0,0.09615384615384616,0.20000000000000018,0.0,0.17857142857142858,0.75,0.0,0.1590909090909091,0.5
2025,,0.0,0.057692307692307696,0.0,0.0,0.03571428571428571,8.881784197001252e-16,0.0,0.10227272727272728,0.25
2026,,0.0,0.11538461538461539,0.25,0.0,0.21428571428571427,1.0,0.0,0.11363636363636363,0.25
2027,,0.0,0.038461538461538464,0.0,0.0,0.14285714285714285,0.5,0.0,0.20454545454545456,0.7250000000000005
2028,,0.0,0.2692307692307692,1.0,0.0,0.25,1.0,0.0,0.056818181818181816,0.0
2029,,0.0,0.21153846153846154,0.5,0.0,0.10714285714285714,0.2500000000000018,0.0,0.17045454545454544,0.75
2030,,0.0,0.23076923076923078,0.9500000000000002,0.0,0.25,0.7500000000000009,0.0,0.3181818181818182,1.0
2031,,0.0,0.2692307692307692,0.4500000000000002,0.0,0.20238095238095238,0.7500000000000009,0.0,0.20454545454545456,0.75
2032,,0.0,0.057692307692307696,0.20000000000000018,0.0,0.25,1.0,0.0,0.0,0.0
2033,,0.0,0.19230769230769232,0.9000000000000004,0.0,0.16666666666666666,0.5000000000000018,0.0,0.2159090909090909,0.9500000000000011
2034,,0.0,0.15384615384615385,0.0,0.0,0.19047619047619047,0.7500000000000009,0.0,0.22727272727272727,0.75
2035,,0.0,0.09615384615384616,0.40000000000000036,0.0,0.39285714285714285,1.5000000000000009,0.0,0.07954545454545454,0.0
2036,,0.0,0.15384615384615385,0.5,0.0,0.13095238095238096,0.5000000000000018,0.0,0.23863636363636365,0.9500000000000011
2037,,0.0,0.21153846153846154,1.0500000000000007,0.0,0.07142857142857142,0.25,0.0,0.23863636363636365,1.0
2038,,0.0,0.1346153846153846,0.4500000000000002,0.0,0.09523809523809523,0.2500000000000018,0.0,0.19318181818181818,0.75
2039,,0.0,0.23076923076923078,0.9500000000000002,0.0,0.15476190476190477,0.25000000000000266,0.0,0.14772727272727273,0.7250000000000005
2040,,0.0,0.1346153846153846,0.6000000000000005,0.0,0.15476190476190477,0.7500000000000009,0.0,0.17045454545454544,0.7250000000000005
2041,,0.0,0.07692307692307693,0.40000000000000036,0.0,0.2857142857142857,1.0000000000000018,0.0,0.2840909090909091,0.75
2042,,0.0,0.25,0.9500000000000002,0.0,0.23809523809523808,0.7500000000000009,0.0,0.07954545454545454,0.45000000000000107
2043,,0.0,0.15384615384615385,0.40000000000000036,0.0,0.03571428571428571,8.881784197001252e-16,0.0,0.13636363636363635,0.9000000000000021
2044,,0.0,0.28846153846153844,1.0,0.0,0.19047619047619047,0.7500000000000009,0.0,0.10227272727272728,0.5
2045,,0.0,0.09615384615384616,0.40000000000000036,0.0,0.35714285714285715,1.0,0.0,0.2159090909090909,0.9500000000000011
2046,,0.0,0.09615384615384616,0.20000000000000018,0.0,0.13095238095238096,0.5000000000000018,0.0,0.056818181818181816,0.22500000000000053
2047,,0.0,0.3269230769230769,1.4000000000000004,0.0,0.03571428571428571,8.881784197001252e-16,0.0,0.32954545454545453,1.0
2048,,0.0,0.1346153846153846,0.6500000000000004,0.0,0.3333333333333333,1.0000000000000009,0.0,0.17045454545454544,0.9500000000000011
2049,,0.0,0.09615384615384616,0.20000000000000018,0.0,0.2261904761904762,1.0,0.0,0.19318181818181818,0.9500000000000011
2050,,0.0,0.09615384615384616,0.4500000000000002,0.0,0.14285714285714285,0.5000000000000009,0.0,0.2840909090909091,1.0
2051,,0.0,0.1346153846153846,0.6000000000000005,0.0,0.11904761904761904,0.25000000000000266,0.0,0.18181818181818182,0.7250000000000005
2052,,0.0,0.057692307692307696,0.20000000000000018,0.0,0.11904761904761904,3.552713678800501e-15,0.0,0.11363636363636363,0.5
2053,,0.0,0.4230769230769231,1.3500000000000005,0.0,0.17857142857142858,1.0,0.0,0.19318181818181818,0.75
2054,,0.0,0.0,0.0,0.0,0.23809523809523808,0.7500000000000009,0.0,0.1590909090909091,0.7250000000000005
2055,,0.0,0.3076923076923077,0.9500000000000002,0.0,0.16666666666666666,0.7500000000000009,0.0,0.11363636363636363,0.47500000000000053
2056,,0.0,0.1346153846153846,0.4500000000000002,0.0,0.30952380952380953,1.0,0.0,0.2159090909090909,0.75
2057,,0.0,0.36538461538461536,0.9500000000000002,0.0,0.09523809523809523,0.2500000000000018,0.0,0.045454545454545456,0.0
2058,,0.0,0.25,1.1000000000000005,0.0,0.2976190476190476,0.75,0.0,0.20454545454545456,0.9750000000000005
2059,,0.0,0.07692307692307693,0.40000000000000036,0.0,0.11904761904761904,2.6645352591003757e-15,0.0,0.045454545454545456,0.22500000000000053
2060,,0.0,0.17307692307692307,0.75,0.0,0.15476190476190477,0.5000000000000018,0.0,0.10227272727272728,0.45000000000000107
2061,,0.0,0.25,0.75,0.0,0.05952380952380952,1.7763568394002505e-15,0.0,0.13636363636363635,0.47500000000000053
2062,,0.0,0.057692307692307696,0.0,0.0,0.2261904761904762,0.7500000000000009,0.0,0.1590909090909091,0.75
2063,,0.0,0.21153846153846154,0.8500000000000005,0.0,0.34523809523809523,1.5000000000000009,0.0,0.07954545454545454,0.0
2064,,0.0,0.1346153846153846,0.5,0.0,0.08333333333333333,0.2500000000000009,0.0,0.125,0.47500000000000053
2065,,0.0,0.3269230769230769,0.9500000000000002,0.0,0.09523809523809523,0.2500000000000018,0.0,0.1590909090909091,0.45000000000000107
2066,,0.0,0.36538461538461536,1.0,0.0,0.07142857142857142,1.7763568394002505e-15,0.0,0.2727272727272727,1.0
2067,,0.0,0.15384615384615385,0.6000000000000005,0.0,0.13095238095238096,3.552713678800501e-15,0.0,0.3068181818181818,1.0
2068,,0.0,0.17307692307692307,0.25,0.0,0.19047619047619047,0.7500000000000009,0.0,0.2159090909090909,0.7250000000000005
2069,,0.0,0.23076923076923078,0.6000000000000005,0.0,0.25,1.0,0.0,0.11363636363636363,0.47500000000000053
2070,,0.0,0.19230769230769232,0.8500000000000005,0.0,0.10714285714285714,0.5,0.0,0.125,0.47500000000000053
2071,,0.0,0.21153846153846154,0.9500000000000002,0.0,0.2261904761904762,0.7500000000000018,0.0,0.2159090909090909,0.75
2072,,0.0,0.36538461538461536,1.1500000000000004,0.0,0.2976190476190476,1.0,0.0,0.2159090909090909,0.9500000000000011
2073,,0.0,0.3076923076923077,0.75,0.0,0.21428571428571427,1.0,0.0,0.14772727272727273,0.5
2074,,0.0,0.36538461538461536,1.0,0.0,0.2261904761904762,0.7500000000000009,0.0,0.10227272727272728,0.45000000000000107
2075,,0.0,0.34615384615384615,0.75,0.0,0.2619047619047619,0.7500000000000009,0.0,0.056818181818181816,0.22500000000000053
