stn,var,rcp,hor,stat,centile,val
era5_land,tas,ref,1981-2010,none,-1,16.356004
era5_land,tas,rcp26,1981-2010,mean,-1,16.371495
era5_land,tas,rcp26,2031-2050,mean,-1,17.445181
era5_land,tas,rcp26,2051-2070,mean,-1,17.460898
era5_land,tas,rcp26,2071-2090,mean,-1,17.38195
era5_land,tas,rcp26,1981-2010,min,-1,16.312222
era5_land,tas,rcp26,2031-2050,min,-1,16.789328
era5_land,tas,rcp26,2051-2070,min,-1,16.958359
era5_land,tas,rcp26,2071-2090,min,-1,16.697655
era5_land,tas,rcp26,1981-2010,max,-1,16.433676
era5_land,tas,rcp26,2031-2050,max,-1,17.898203
era5_land,tas,rcp26,2051-2070,max,-1,18.063418
era5_land,tas,rcp26,2071-2090,max,-1,17.886737
era5_land,tas,rcp26,1981-2010,centile,99,16.430508
era5_land,tas,rcp26,2031-2050,centile,99,17.886706
era5_land,tas,rcp26,2051-2070,centile,99,18.061094
era5_land,tas,rcp26,2071-2090,centile,99,17.873792
era5_land,tas,rcp26,1981-2010,centile,90,16.404388
era5_land,tas,rcp26,2031-2050,centile,90,17.802333
era5_land,tas,rcp26,2051-2070,centile,90,18.021544
era5_land,tas,rcp26,2071-2090,centile,90,17.771113
era5_land,tas,rcp26,1981-2010,centile,50,16.37733
era5_land,tas,rcp26,2031-2050,centile,50,17.494411
era5_land,tas,rcp26,2051-2070,centile,50,17.44749
era5_land,tas,rcp26,2071-2090,centile,50,17.538958
era5_land,tas,rcp26,1981-2010,centile,10,16.322858
era5_land,tas,rcp26,2031-2050,centile,10,17.07645
era5_land,tas,rcp26,2051-2070,centile,10,17.13015
era5_land,tas,rcp26,2071-2090,centile,10,16.939938
era5_land,tas,rcp26,1981-2010,centile,1,16.313161
era5_land,tas,rcp26,2031-2050,centile,1,16.822673
era5_land,tas,rcp26,2051-2070,centile,1,16.97816
era5_land,tas,rcp26,2071-2090,centile,1,16.725809
era5_land,tas,rcp45,1981-2010,mean,-1,16.401308
era5_land,tas,rcp45,2031-2050,mean,-1,17.652055
era5_land,tas,rcp45,2051-2070,mean,-1,18.018553
era5_land,tas,rcp45,2071-2090,mean,-1,18.351527
era5_land,tas,rcp45,1981-2010,min,-1,16.289932
era5_land,tas,rcp45,2031-2050,min,-1,17.312531
era5_land,tas,rcp45,2051-2070,min,-1,17.443539
era5_land,tas,rcp45,2071-2090,min,-1,17.652121
era5_land,tas,rcp45,1981-2010,max,-1,16.523731
era5_land,tas,rcp45,2031-2050,max,-1,18.290623
era5_land,tas,rcp45,2051-2070,max,-1,18.816819
era5_land,tas,rcp45,2071-2090,max,-1,19.302799
era5_land,tas,rcp45,1981-2010,centile,99,16.516661
era5_land,tas,rcp45,2031-2050,centile,99,18.271396
era5_land,tas,rcp45,2051-2070,centile,99,18.786166
era5_land,tas,rcp45,2071-2090,centile,99,19.263305
