stn,idx,rcp,hor,stat,centile,val
era5_land,txdaysabove,ref,1981-2010,none,-1,12.723536
era5_land,txdaysabove,rcp26,1981-2010,mean,-1,12.060132
era5_land,txdaysabove,rcp26,2031-2050,mean,-1,20.865123
era5_land,txdaysabove,rcp26,2051-2070,mean,-1,21.264695
era5_land,txdaysabove,rcp26,2071-2090,mean,-1,20.952605
era5_land,txdaysabove,rcp26,1981-2010,min,-1,10.533931
era5_land,txdaysabove,rcp26,2031-2050,min,-1,14.330645
era5_land,txdaysabove,rcp26,2051-2070,min,-1,16.191039
era5_land,txdaysabove,rcp26,2071-2090,min,-1,16.331362
era5_land,txdaysabove,rcp26,1981-2010,max,-1,13.462963
era5_land,txdaysabove,rcp26,2031-2050,max,-1,26.473835
era5_land,txdaysabove,rcp26,2051-2070,max,-1,27.345878
era5_land,txdaysabove,rcp26,2071-2090,max,-1,29.534946
era5_land,txdaysabove,rcp26,1981-2010,centile,99,13.358375
era5_land,txdaysabove,rcp26,2031-2050,centile,99,26.393405
era5_land,txdaysabove,rcp26,2051-2070,centile,99,27.314459
era5_land,txdaysabove,rcp26,2071-2090,centile,99,29.160538
era5_land,txdaysabove,rcp26,1981-2010,centile,90,12.572664
era5_land,txdaysabove,rcp26,2031-2050,centile,90,25.567061
era5_land,txdaysabove,rcp26,2051-2070,centile,90,27.058387
era5_land,txdaysabove,rcp26,2071-2090,centile,90,26.064086
era5_land,txdaysabove,rcp26,1981-2010,centile,50,12.383035
era5_land,txdaysabove,rcp26,2031-2050,centile,50,21.558244
era5_land,txdaysabove,rcp26,2051-2070,centile,50,20.970251
era5_land,txdaysabove,rcp26,2071-2090,centile,50,21.463978
era5_land,txdaysabove,rcp26,1981-2010,centile,10,10.941792
era5_land,txdaysabove,rcp26,2031-2050,centile,10,15.512294
era5_land,txdaysabove,rcp26,2051-2070,centile,10,17.742437
era5_land,txdaysabove,rcp26,2071-2090,centile,10,16.513835
era5_land,txdaysabove,rcp26,1981-2010,centile,1,10.57201
era5_land,txdaysabove,rcp26,2031-2050,centile,1,14.445828
era5_land,txdaysabove,rcp26,2051-2070,centile,1,16.363448
era5_land,txdaysabove,rcp26,2071-2090,centile,1,16.347921
era5_land,txdaysabove,rcp45,1981-2010,mean,-1,12.190874
era5_land,txdaysabove,rcp45,2031-2050,mean,-1,23.122273
era5_land,txdaysabove,rcp45,2051-2070,mean,-1,25.918339
era5_land,txdaysabove,rcp45,2071-2090,mean,-1,29.962041
era5_land,txdaysabove,rcp45,1981-2010,min,-1,9.755436
era5_land,txdaysabove,rcp45,2031-2050,min,-1,18.373656
era5_land,txdaysabove,rcp45,2051-2070,min,-1,21.306989
era5_land,txdaysabove,rcp45,2071-2090,min,-1,22.000179
era5_land,txdaysabove,rcp45,1981-2010,max,-1,14.317085
