year,ref,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
2053,,4163.648988154959,4088.3499494163634,4443.461701861707,3989.8476447692374,4323.9994136221885,4259.947379627242,4290.133668990392,4306.630032286813,4245.914619788959,4105.257806739536,4092.803436443067,4173.054464132217,4293.905718960633,4352.471506489641,4296.952317087421,4463.2890061932785,4194.406112428378,4225.388812414816,4242.3139018363045,3966.7157148834544
2054,,4126.603190583339,4230.790111164364,4305.296623540607,4235.330163470872,4270.979571705105,4270.25053293024,4083.3985364157897,4163.403475474588,4081.255261331248,4112.299854556205,4259.1369032836565,4115.838803106472,4351.0465093180665,4204.3272102068495,4387.211004105546,4440.151646556136,4094.0076401582173,4142.349618559517,4073.332748407513,4390.322930434333
2055,,4221.566684276491,4140.673346556731,4274.966099948465,4135.973834928868,4187.788105297771,4294.034002855065,4250.75254927455,4216.619720093133,4193.390927323369,4116.304476685722,4341.460112911367,3967.483977392755,4241.252355214236,4306.748222327906,4276.466055236971,4334.879178789412,4322.942389194956,4373.8333997871905,4326.942687431979,4238.184306927534
2056,,3943.2053361822045,4111.918540294219,4217.270016829438,4290.623506320204,4200.141944615791,4321.253198624732,4217.382874711857,4051.300039280878,4092.9150806631073,3890.980117125878,4293.893547418148,4155.508954482896,4337.463876520605,4501.811034580389,4470.642832083389,4234.631166373947,4166.152855331789,4168.226086931561,4128.499443143152,4050.298857178873
2057,,4142.601899176187,4068.554055903668,4063.0213522659174,4107.607737496423,4185.071935377854,4096.3674614460515,4117.300645987126,4031.0446332541273,3966.4887752819845,4030.25808080547,4212.995773885165,4236.838229554538,4184.447301514199,4306.092688351147,4282.253291559352,4356.526865848353,4292.620862532406,4238.7741026004915,4029.4107269569963,4052.831686281761
2058,,4192.550487159858,4145.58897796665,4212.380621063548,4208.862381097891,4291.107064928043,4267.2706528522385,4014.1986298278293,4156.780191189287,3951.8847339582785,4172.2265453599675,4239.611272508403,4132.2559071021215,4360.14165847292,4233.972465007711,4161.403113852693,4474.338615812197,4266.110984438319,4244.729594956192,4228.892339517817,4103.033981684021
2059,,4111.1757352456625,4333.928947195809,4559.517975827216,4062.965482296082,4227.626286761812,4376.5293124222035,4320.267124568954,4262.063057033295,4065.403227033056,3975.941957939963,4319.520467471387,4159.86492995453,4169.789416264535,4230.10107873168,4253.624253444076,4265.142786181885,4292.018399897113,4214.137546402882,4337.879563339391,4182.895819762178
2060,,4195.872434085505,4140.641818527299,4498.006060087555,4257.939139831491,4268.713678223635,4621.303074695763,4471.963431575759,4087.6295787903273,4077.871344372674,4129.353993849963,4358.958065263779,4218.257713688764,4391.260149592716,4206.607383088058,4436.755955781797,4358.476177854232,4536.167244684986,4226.12785060778,4152.971415799457,3948.0396697720544
2061,,3923.0479526696354,4230.25790034385,4322.208131352924,4187.320334424437,4231.917761094475,4274.781327723726,4354.985006556224,4069.700861611196,4187.1455320557225,3975.0398954801544,4280.020648621514,4271.046973108746,4486.132997268417,4083.6986460427242,4364.438306787367,4168.046827209956,4119.752174820512,4182.316134393044,4246.657464167194,4306.781714589779
2062,,4132.600151567826,4236.233971560726,4372.835394590173,4350.312156361858,4445.895393792504,3985.850271101069,4329.600634100861,4176.985702334433,4152.312384328391,4280.170400372723,4545.421420859153,4163.309048684367,4447.859683708732,3997.4296797175175,4403.930212702175,4275.773270030256,4319.732955435437,4269.142399461655,4192.094657610876,4324.925457569581
2063,,4036.0113767546113,4154.488333422736,4240.769540335647,4133.028538023324,4126.608298745115,4162.682122759865,4185.132723622428,4503.183605520591,4131.225498361927,4006.9003735065935,4436.408065634579,4377.647386735535,4483.855242343499,4383.154950094492,4379.276080113328,4359.4132941178805,4421.6594064709225,4265.202226433425,4248.670520388102,4202.263446089058
2064,,4229.490683007808,4044.0128072239327,4331.173891754746,4332.381397587639,4350.304674392273,4277.299102597548,4143.964666969478,4255.805249613616,4258.069547621641,3948.2954736051147,4369.806365588962,4367.535432229248,4350.592386238061,4188.151495371949,4387.262914572202,4408.281513604086,4277.1438334359755,4263.34343465446,4389.77956749927,4398.555613079626
2065,,4169.283304114333,4207.199521526962,4091.664494556985,4199.221859665737,4182.038440678941,4248.2904309798105,4201.672671996928,4219.852760169491,4220.413237482382,4055.164505523523,4333.709991481403,4174.678148232345,4625.390842478759,4586.632162542725,4397.431938394055,4298.390171892976,4230.681617027945,4222.549987667306,4354.596439991892,4292.883118816151
2066,,4000.3309846833245,4125.6521509591375,4184.75865509393,4196.72608528339,4246.867604201966,4305.1562407139445,4272.038111889353,4137.868309390767,4260.338319254556,4383.699995871276,4513.188735440879,4386.668786428307,4355.514480240659,4127.743275786421,4461.950852148965,4412.789229707441,4493.532306605646,4114.860080343089,4335.706520112567,4239.764323664753
2067,,4151.78716632361,4065.420348076614,4237.823918970018,4057.665797455231,4334.039863855858,4191.121934221805,4256.477352777055,4162.478901597006,4203.852547877119,4053.017097224637,4259.010439107766,4393.023582848744,4651.604896146566,4461.743900652368,4509.935098430048,4441.960213201252,4373.321377814559,4199.6918913748505,4374.217912244543,4482.794767456326
2068,,3950.063298000993,4188.221541718593,4547.04780827237,4142.351814697164,4399.777777831357,4289.2386769640125,4388.293846467978,4155.617532237911,4209.557346539245,4204.144175838779,4281.513557990358,4287.0067354938255,4416.203543881063,4209.084222941849,4465.7984651479,4143.337928304296,4376.246141976314,4296.453753107435,4133.923145987117,4328.199019540956
2069,,4272.095772782574,4234.694554561293,4247.011509243441,4131.856366084054,4404.580497468359,4122.899089376655,4337.798319319446,4361.2930843460035,4203.084215476003,4304.3760876349825,4388.905514398003,4175.988917158732,4596.290670977222,4306.413884894522,4554.278776200168,4359.425090889134,4520.717011036675,4598.054564351332,4419.344308353662,4357.736815830304
2070,,4180.862658629955,4078.2509050212325,4158.2546323960405,4186.498258995561,4277.0780896993865,4290.21717652724,4292.929653953653,4321.541647702046,4089.054227544784,4441.8912994580205,4386.77740731874,4153.783667560895,4546.479714779606,4182.941674836411,4457.203691098584,4276.227312625029,4307.461477675208,4329.440894593808,4162.569111591424,4297.898294289591
2071,,4196.58677440806,4052.595636876646,4346.917109747332,3939.6024280797033,4337.554616634699,4458.479501588699,4439.480868460307,4100.809252144989,4335.817524002437,4295.347238756627,4458.991445010326,4086.886660701225,4290.049696316324,4420.960806526702,4481.795302634691,4536.478012381549,4332.681062737656,4189.762839566616,4292.290024620717,4499.829535340513
2072,,4160.795109938921,4205.183009125592,4299.393427175466,4231.501804742155,4173.833258175012,4169.5046363729325,4358.795924281784,4215.915196419718,4332.687422543405,4080.676612667764,4460.082962050354,4297.912408615772,4447.105592698259,4332.28384532208,4553.829715009378,4408.287645127242,4445.265542792202,4598.657937370972,4281.180686693866,4146.530584358216
2073,,3978.0549404129074,4301.46825700498,4358.85928282078,4262.74655340637,4127.063571182094,4209.438017092166,4489.268481397717,4045.782325845285,4052.0666359145616,4258.2027516465305,4392.236913502843,4337.984596925761,4202.436060882613,4358.908571473897,4567.822735916188,4199.983605684493,4403.425629074631,4660.94148470901,4259.98113877754,4310.343619260744
2074,,4266.14358716421,4292.633743260218,4330.662852136758,3861.369992658387,4300.436560045975,4042.8727321793067,4382.976157025707,4340.5983708150725,4213.869988489259,4226.785488102529,4335.954483672994,4298.622786317985,4487.275016713934,4374.710296388443,4539.359994384392,4473.551395016439,4647.852606588968,4241.628115282285,4431.8069321067815,4312.725661397637
2075,,4275.502024102636,4193.75184316458,4416.223172607906,4301.389539814764,4113.457895020013,4117.22683529056,4231.149553217018,4115.5225688240735,3985.1771568693034,4016.758777153663,4493.272342150996,4122.703346741167,4535.42351760478,4358.0884315947715,4704.831457458237,4499.620481358961,4439.861084843942,4405.046094941708,4320.475025429974,4380.498816777763
2076,,4140.724094046727,4055.484773964595,4271.659018466478,4013.4969017281437,4393.237902650227,4277.8420984151635,4042.884026932115,4190.042616381113,4226.876748122308,3969.518389960229,4437.9862469229665,4339.25144304885,4550.033781165863,4402.104533689909,4700.877514324904,4590.3926115062995,4713.080409764256,4297.430532613394,4366.2720629973755,4394.007575259368
2077,,4168.762352231715,4141.026337966682,4371.421094982327,4228.19755283065,4463.606624736154,4243.762014305345,4218.929241037391,4205.543419772972,4136.340675260256,4350.205934438004,4394.532441491004,4328.27219722935,4746.229747685398,4406.290243153755,4260.870725884224,4531.663913009076,4406.966751663174,4540.508049661101,4438.338258179414,4352.9802976422725
2078,,4178.91786069708,4128.184498947072,4620.125267097759,4240.306979162644,4210.819169531684,4081.3176689165102,4111.976572006078,4214.996213497579,4179.2672163999505,4220.603050754473,4509.511270506548,4363.087363085747,4542.78739387548,4329.851314052156,4679.530847436085,4357.578109751478,4527.408505581991,4535.509414677696,4397.455892795786,4293.380779038484
2079,,4104.59685926038,4330.634295740358,4355.24573092683,4186.4497129799765,4217.439954500156,4004.6774937760074,4278.9979866279355,4328.280203029967,4321.933543826776,4132.147724258962,4585.966865320297,4308.9600491768715,4609.1231018455965,4405.277278183914,4699.9827580077645,4198.389797114689,4500.476103449253,4448.872109401102,4426.009779168332,4316.401799244535
2080,,4164.237359798324,4530.119620000811,4290.420595407403,4268.95891602017,4262.609282971159,4292.159940557648,4416.954914494142,4385.042023108768,4203.192263863278,4185.701983903661,4562.707683144874,4407.728444915786,4707.783925163365,4643.68302177387,4606.213090161408,4417.9558587863685,4495.025268173778,4183.03574206042,4424.107642556078,4308.610103308007
