longitude,latitude,rain_season_length
-13.699999809265137,13.800000190734863,-6.696666666666658
-13.699999809265137,13.699999809265137,-7.043333333333322
-13.600000381469727,13.800000190734863,-6.8799999999999955
-13.600000381469727,13.699999809265137,-5.7383333333333155
