year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
2001,0.0,275.45176522784664,270.4634136089935,361.60060845728464,358.265542828524,273.28646270566077,265.2918694024554,281.69261572701066,272.72868718018003,-143.35353794657397,-154.5581234449694,-129.0752792364268,-178.18084326821463,-179.3793016776649,-152.44080140183144,-8.99873002106051,-23.61806897793963,-33.051318777043434,-8.57745967912797,-13.542795978121262,243.44695868031386,264.0677323695777,232.3486352411577,-56.55673691634945,-61.843829599549395,-68.12797036844893,-68.6675742218082,-46.348638996507475,-44.28692239957354,-177.22780391273,-174.41615829910097,-181.0082793412805,-77.11416994784702,-86.62108183481257,-111.17007421039443,-113.16538263280438,-119.87497461741407,-87.98005040214673,-58.363063627324436,-86.15407497940885,-120.13862570545746,-126.71082093033101,-127.91946242118956,-40.29152959586611,-67.46853556106555,-53.76646765224643,-91.35173005519232,-89.36764188766017,52.52657677605498,159.4668584470104,-5.413631237766822,33.998567080386124,147.85810063256042,148.03168746775918,-234.59112234634085
2002,0.0,248.31677868674143,245.15011219979806,347.53097041819126,345.1512234946564,312.15237075371874,298.4832494908874,274.3757799657709,287.18392028954366,-179.78873508615402,-187.33853110268421,-163.25094744743546,-204.6066860901775,-207.19341805722672,-179.13215334277857,-0.37595818182637686,-12.362088375624126,-48.83598367772049,-45.202711067419386,-46.09012800019627,170.78867587631623,218.9670257759907,183.57647037141476,-72.35015054666655,-70.6646150141894,-34.00640098178667,-38.23825040970462,-100.30830237422617,-98.68183010000189,-122.68760202474618,-124.50263595473132,-123.8185635727815,-37.76137286067183,-48.83237351754531,-194.68571605830255,-215.03570269011504,-219.05870844792696,-44.08590152379179,-21.226786889795903,-31.727415593009596,-114.41485716854845,-121.34567616734,-125.0305565169133,-48.67379518137761,-57.533572523526914,-32.92288296418599,-98.21536865146084,-93.69305283095139,66.19290927277189,167.0746949455122,-61.99419142736929,-15.762547667086324,117.41269715028193,142.85835219649834,-241.8368528283238
2003,0.0,290.5458918112808,282.6293135088886,286.5642795855783,274.40559422812674,148.58488961424916,148.0655648962211,290.08054820479106,291.9576682514505,-174.412661070407,-185.86876305082228,-163.87557524708757,-203.43749609962276,-200.94505718206142,-169.06783227210644,-3.034974607021013,-18.19426102382829,-34.09496860096931,-34.49025045735311,-31.064138546374124,240.74860251118827,276.1407206481046,232.10813109047524,-64.10905838036831,-68.29013466339427,-60.96145107670952,-67.42572173572387,-154.0282863437685,-158.1476159806548,-93.63258341027199,-82.59148777324106,-91.13620589110246,-61.06142833217791,-66.53212643047812,-124.80727112154625,-126.40036495945265,-134.7951018768183,-30.385272784700646,-27.942645451823182,-45.77515062971759,-141.3482587594591,-150.03752135022137,-150.5799961324102,-37.469837164367505,-51.26453894962242,-50.43725268491551,-147.21846288115512,-148.1915213529237,68.99019377376123,167.51841215118532,-71.70346033881117,-28.381243752420232,167.2650855580514,175.51380478313968,-243.45438942469343
2004,0.0,315.2607086366431,312.45767942951704,286.7213373965062,276.14522972577913,241.0876347590263,230.58877410632417,281.79830236378393,291.359637327231,-166.59067434072142,-174.18175342817858,-148.2804640619853,-132.76556853742363,-130.14206747502544,-87.87337803945559,0.2129879646209929,-15.869407111480314,-43.36756504438915,-58.17620487929639,-62.300023727194116,193.17317851366238,242.6754320485411,200.36956388422368,-56.573511794566684,-58.181741656466556,-46.03495101623298,-45.21175587557195,-130.82103168640094,-130.10422573853748,-165.09405136517682,-159.6106970598164,-160.69250126414443,-38.281595883358705,-48.98055949422644,-141.0163276458146,-147.0608939791814,-150.55087638558769,-75.77580123990015,-58.53589566832579,-77.8204507562458,-114.66572742677465,-120.1123490049547,-125.94979826004135,-17.774333466696703,-29.286785180977517,-22.510673236947923,-105.84093573441339,-103.51703131418435,92.32421248461776,173.54613908176884,-114.90146711770535,-74.93703889404821,149.73094071932042,159.6274982091145,-217.8926065717526
2005,0.0,215.0011573447883,207.47336318968974,291.94807788458866,283.63671512086376,306.00740233406344,291.98937711916915,324.0006696476167,346.5354838611664,-168.79205361678532,-187.2580396284102,-169.46626412001615,-206.94292297989944,-207.55230054221772,-179.26202163057667,4.665136847707913,-13.246924313929298,15.602754820125597,-15.282159374217485,-17.60330490757815,231.4930011463702,262.96207540351924,209.2383455234612,-65.07505629191382,-57.32140209542911,-38.74858496326965,-41.84442086200863,-52.26317702166409,-48.79948788360025,-73.28735528733569,-71.96357627961913,-74.09712952400037,-58.57745372220495,-66.56166155468975,-172.36779002550884,-190.28324872505243,-192.1550752173407,-61.77747801014823,-54.481386767977824,-66.12154423535753,-148.38308977751717,-159.07400806968099,-158.3950861414238,20.91703409066338,6.305589783054984,9.931964787357515,-53.04212318047064,-60.015966476371545,91.33245647463991,162.1228422673678,-71.90737509244752,-31.109569592114894,86.58632475587888,110.72576193979114,-208.540226121817
2006,0.0,309.6772894183961,248.75132081590084,278.24455639440697,292.3297272616502,291.1036173647176,282.7935626376592,286.88639394286497,311.2006582734532,-84.90581396745222,-115.18173598496526,-93.41883600330789,-220.97727215441125,-198.4931327268846,-174.70656170684526,-21.894645319040478,-26.949051605581303,-28.099892591493358,-47.024456167418975,-64.0856158131121,188.478816177113,274.0129831484742,184.22540757691388,-43.63814008187933,-49.15017430183957,-40.72305656765229,-79.36579122926321,-66.8721090900915,-80.47846097026968,-56.337822178960096,-109.68550206104396,-92.03211069774136,-52.423830805879106,-88.47086129084641,-130.28751809797984,-99.43500964681266,-184.5381121647448,-145.27694527475137,-60.72343030838715,-85.37814139600903,-189.07633514880138,-83.65396531906288,-179.80607782599031,-63.41980695306995,-8.89025585721231,-56.429208595229284,-108.3830599233512,-62.86455781590894,66.0524266143882,155.62455825309007,-123.89389877155679,-12.653333220072682,-15.288095235723404,39.89139176709671,-256.98171718415506
2007,0.0,255.1496225374027,269.7368607595657,256.70562558657366,325.5460744346072,329.77712960441227,280.47428931863664,283.73199820953795,293.0047022413079,-116.17908686858948,-179.9868327289912,-161.67805953091806,-149.293673870289,-172.48781370767074,-168.09842128446883,-2.1262663110393305,-25.605790402951243,34.56129440340885,-89.67690902355162,-59.45902652964685,233.5293491831618,288.7117010088259,183.7757242711832,-86.2447635202492,-77.59069876067485,-60.89346401502462,-77.37103877302411,-63.34213927354563,-169.92191402927187,-41.28424357718393,-74.88350285317983,-120.9953886575438,-37.32101910836707,-95.49852899203938,-148.62252895725464,-133.8460613670095,-140.95592944135535,-74.56416123922827,-44.08262159170465,-103.80156397089092,-139.56350909710864,-149.14509983637436,-105.29605453395334,-40.41306245138617,-62.25449042738023,-19.268714417263254,-64.02529452123633,-82.34390829518202,12.948306352733425,125.84491521972632,-90.80277123041776,52.75729958736463,76.6665634865684,86.80118264351063,-239.9867896290666
2008,0.0,232.82035977620922,259.4375337447404,321.16391618336667,295.14862420687643,274.1478141491007,235.97787199797457,297.5603001120094,246.51758577355417,-48.27649628925792,-173.77165456813714,-179.5532278506156,-220.8274399992822,-205.60931681881812,-148.45176507056567,-2.863933250117043,-12.887185404539991,7.153712148284512,-37.53185568740639,-61.48856066999724,156.83811124105898,207.1516299762244,202.71741289261104,-86.45026164981289,-90.38862213288564,-74.55421808417907,-28.639207747896762,-132.81326214402907,-227.94994570339338,-76.02605726858019,-79.93110977221,-68.68587104607911,-80.99210934659413,-87.95198155996013,-145.67204259720745,-117.14154149142985,-188.6075935049298,-111.51933951835917,-40.17693389481326,-86.28309573549996,-111.34096746309297,-143.22093186938866,-92.5635613338452,5.979114875983328,-40.8359036192503,-73.67731473625179,-133.99592468139429,-109.91590499158303,34.46602276828514,140.24632392041133,-73.67835686111061,-12.931113201968856,132.9955693469608,166.03024211710328,-252.8989963761045
2009,0.0,253.32758031778104,292.39219858386673,312.9339985669759,249.2659492570519,199.29399663317054,260.82698904203505,271.9725025812331,276.4412839744262,-190.05651503426543,-190.33707666983128,-151.09525449477883,-183.89851168820428,-220.46092175398155,-65.1082326469608,8.443132272901153,-21.698255636664385,-53.93567512249797,14.1140854439343,-13.445039498120423,160.20544675431597,286.34323663474316,203.60004927948933,-83.5933139832863,-92.51630950989477,-39.3275323726931,-20.56879221275267,-106.95909894207728,-82.75192174854749,-90.71907970101643,-64.94974688539492,-82.4475019560432,-53.45361557484591,-44.656922942190704,-77.1402431365201,-162.629806972187,-218.35220319217478,-36.693589942871995,-49.05385374024138,-100.67128002364734,-182.44137830737714,-95.51442006733726,-160.73582088341334,-49.62158427260704,-89.97156889247526,-76.68211697948038,-95.07834985616137,-96.28454396983022,57.30778739400955,155.50646583810385,-109.30127937409839,-13.78332329886996,21.502039206464474,102.99047168823097,-219.05032286728306
2010,0.0,241.859006650256,262.17255121104665,269.76595178477885,276.4221649307451,100.90875359230392,116.59476847147944,274.04136377015277,298.12785091546317,-170.87028187665499,-182.79672879546604,-144.61607706840823,-194.59117753772887,-199.19171617050984,-169.57111098927726,-9.4329508002063,-22.78462879483709,4.4254222644918855,-17.854490564048092,-7.666518701634573,190.53326105763279,241.49281691490722,194.34404885544257,-25.738588532395624,-81.02091131393354,-38.47546191754361,-27.724754090191368,-102.33264567962249,-67.1537568183835,-47.102029665564146,-96.32738353537866,-66.24940542831735,-37.96589191813098,-55.97596813219741,-128.12960869618257,-149.81367564708046,-245.0797601844189,-68.64322989129414,-38.25068857351687,-59.031282193979564,-128.391731312988,-174.38580781584153,-188.2401505898565,-73.75316150088122,-36.694243961906636,-78.41088084527064,-93.92049349764886,-29.94247786607002,75.23126795273197,142.93759024024848,-68.05037304354357,-34.10652357920833,87.08648943505682,134.8722674317512,-231.5833278976993
2011,0.0,285.1573311374914,260.7033823088157,251.90993186573724,270.90017517560995,228.2508630747678,312.5721002775256,237.5237940938992,236.0641970467385,-168.4988048683034,-184.11434843843324,-110.96085126220737,-192.6418657597386,-151.09764012845176,-113.8596378182308,-2.4592992382613375,-11.62106272723895,-65.41607228745636,-58.76223058266032,-23.301260023352143,225.97965429105545,251.21223281971766,211.97031639524266,-39.905770979443105,-66.72196808782917,-37.34457089514456,-68.61368823965074,-74.10732976143288,-119.86789496344863,-118.35585043935362,-96.53722409069405,-120.71055265440668,-39.17414342913935,-68.54265015767794,-121.57750087255761,-113.49970892115402,-112.02694535430817,-70.49927849403946,-48.21084966131559,-90.50125281165833,-91.23829606044512,-72.14977383581572,-153.97726692408287,-31.408029356450584,-51.01210377166785,-81.4726313751836,-109.98143711074385,-108.0892334622032,25.204587085827256,148.29323535356338,-85.61857248794286,-15.653723922171594,-25.443892581630053,140.51026875826005,-222.79054178543367
2012,0.0,255.84814513234107,312.3612900045544,221.487908336818,234.1581024056248,242.66438704703012,266.0317225713995,276.95175830205227,283.71035696464145,-173.5727650000947,-62.77481514642534,-187.25590844326996,-184.9918505774491,-130.45131100856906,-148.77539245866353,-5.283236602096963,-40.74915977274259,-32.7520596035107,-13.190864987472423,-5.834558194894612,214.45491425869193,248.8220127672754,199.64620850546783,-77.82814549119894,-65.52723510608018,-65.41532883728519,-63.4112170668933,-119.18846695459422,-189.77698854170876,-58.890724541838495,-58.13264539858642,-31.71792280978093,-69.21654107929658,-63.07096381978624,-83.35942229385921,-142.11754764899217,-133.6775773257982,-73.2491692284043,-54.328303720893814,-70.48549144926437,-155.06962266602693,-157.07836109939217,-107.36675363153245,-27.05734058263556,-24.250997589590156,-76.45323932737858,-143.55221961830932,-131.01810336283654,44.71589367636682,169.07661683695238,-117.52614055961908,42.72813924473496,53.20711899549542,168.70308022902964,-215.3005995399417
