year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp26,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp26,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp26,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp26,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp26,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp26,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp26,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp26,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp26,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp26,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp26,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp26,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,REMO2009_AFR-44_NOAA-GFDL-GFDL-ESM2G_rcp26
1991,811.9029478132725,739.8313003129849,736.5150718484352,695.2292789522245,682.4671960152671,643.5968340876439,637.9078272746306,548.6903497179405,548.63882696151,735.7435621989628,711.3404827124441,732.1829601786719,690.832108179438,694.2319560599203,726.5838884024677,865.7774934383417,844.6892843083901,819.7467117551455,785.2072424163077,775.6286079157667,661.1830975644918,711.4312003561672,662.9819262391932,579.6684385840596,585.1696797622859,635.6331130460514,628.6942304147699,769.8098749637895,768.9072543506802,693.5321962536333,702.4854457656833,696.366090016342,563.0866647974563,549.3666431432431,655.8638462262012,653.5224504547109,647.547704965607,675.0754891986853,683.2919781654537,668.9228797092278,685.60706104736,681.6699694816718,678.7378876375225,545.5145145204662,537.0695344152733,542.71475434264,680.6845223992823,687.9690360161437,655.0199675239571,737.3293269883885,817.287016638008,844.5437803428916,724.9999865167201,748.1246830245676,730.5512382673387
1992,755.6527673378587,470.3636467241204,460.64496749818267,522.5989738318299,513.8157940494517,536.7319417857698,521.9636631301944,639.658754066574,654.8278686985279,768.1633100631755,754.9505932194667,778.5428806603097,734.579082008581,731.0077051137264,767.7267615318868,941.7089533361418,917.1094656932914,687.2642612197722,718.9470914997555,724.8118541449003,841.9732135828774,916.6286451681581,860.3950443639891,620.2889843356388,620.9794068659335,580.7410075296785,575.5651352324103,714.3456195795624,702.3345416967918,680.1931156170784,672.388176436822,672.5996689849648,644.8503635150661,635.9086121588969,763.1949837472941,761.6999081781702,752.3730580281376,705.5934806886471,719.3139757906087,704.4327614332191,643.2197578919854,641.2398180020813,637.6976819770824,641.3097230783414,621.2412723794328,630.307778687886,677.6853526169465,678.680863130638,603.2070666854536,658.619538995409,821.2373086538515,855.2067837525476,928.4473527017705,976.0032205392666,742.386178286708
1993,803.2358958944678,579.8383185095825,581.2429445387194,597.7479992915187,582.0495974303691,453.65710095557745,442.62419553058794,593.9842981202137,603.3396980951496,783.3823489687838,771.0098799846645,795.8997603467996,659.3639939989563,662.3784272618676,708.7243655439202,859.9258644891627,838.868346026976,703.5790225915606,717.011656847397,724.92681550182,608.9746046538414,650.574263091596,606.9419063661331,624.6787273992975,623.9544334376875,625.0755469224628,619.5784750066082,688.378119484105,683.6286530484376,606.6184256338545,610.4613982726677,611.1326992015929,586.7730316310845,573.6062004263811,744.7104601931326,738.3254771171751,731.2224351272233,647.3776386015539,675.8232384424211,650.7041152391208,610.9247749885853,600.4880154290935,597.0322439630802,624.4971501961415,614.2796685395688,623.9774538776784,663.0516634233636,665.6314796240301,614.6910750781987,688.7707525486436,884.9911816644958,921.9295109325528,883.8800515789119,941.2725635821714,670.4763198019236
1994,844.9705382958055,528.1895852139094,528.3478691494226,623.2781156136837,616.7545409756251,529.3299567556371,513.4734675450238,620.5453135650625,627.4429791451068,740.1118911836344,725.2205187055451,748.8215036345237,694.8084013501194,697.3280137382053,735.0333889657916,893.2943928222746,874.7938072956495,690.0309427378677,611.0062891879287,632.2790524369702,570.7720444017042,596.7563406478147,583.4181181494193,628.3173386409,629.8155367367417,654.9762173966446,651.8953627714418,743.6084962281882,745.5143522185557,572.9765087987868,576.4894899463136,575.0356389458957,590.3017393764313,580.0999055683342,658.9071480569389,652.6192025489395,644.6156783755164,668.2624824510609,688.4680750558798,668.6921354121368,616.8141870523801,607.1198555086366,607.789259966171,534.0732537996219,522.195948750775,534.3260256325123,657.6129974922338,658.120072271815,603.6760588141412,663.35528662625,908.3679192534225,935.264513035888,708.9839584499327,739.8478300802327,732.3999453893271
1995,863.7640586718917,589.6495684727267,585.8692398578762,522.1520584753704,509.81920435084544,592.3412820274999,579.3731353683386,655.3712645436952,668.9884313612049,769.1737707338157,755.4462715686313,780.771613398455,810.2699429120199,808.1994902107241,837.0043868604824,877.3804749242333,859.2446028958252,665.3567207739361,671.0761157527022,684.8106028336974,727.3263810486895,786.9876904729899,740.8268839648258,662.1620353604592,656.0976395680464,687.0870612298995,676.5909986729828,676.335726413751,671.9840677118225,578.1087063342463,580.8326128261546,577.2766061908209,670.3623925769392,663.4259736663737,613.9726511128318,611.9408749615616,605.2317275596995,729.5511452432688,754.3692582013066,731.9240928773226,674.5174242061626,664.2157255802225,661.8817380877042,544.4321810466546,535.3231395461954,552.3811063948463,688.5420667906159,693.9331797868216,768.1137499145867,843.8937447556102,734.9735136732916,771.97647982202,722.3130856050037,748.2731772523658,799.1191972625284
1996,861.9646541625261,632.4369590901224,637.2522330450932,543.5336277095407,528.7985223361641,272.30719636111724,268.6405143862755,688.041965219984,711.0280976342085,692.6923087261913,667.9586629909863,690.6334620593053,824.6482232621028,818.4857776826348,853.0030549448633,916.5037517005005,898.8302732085128,670.6782619451358,762.491511532334,767.2794251386836,706.7639689536373,733.350322681953,663.2009846012427,580.8795689487691,586.1275046527592,596.9815578485137,595.6469802760765,622.5736758717118,618.7480722118623,642.2827541838457,648.9207644826511,643.6869912071805,547.4100804782515,535.2921182640308,694.5555513824506,685.0759321456353,680.0052398746493,646.2000965508937,651.6726600868527,642.355463081149,726.665791103271,710.6082310595307,712.4336506585222,644.0173857895796,620.7080834100744,629.7745398937351,697.2461168137406,693.2209221940661,873.7926278306861,913.4381587763983,747.3264846294301,785.1827845377251,584.1423991205887,597.6278220189757,655.545419617427
1997,846.4156582206488,662.859287303903,659.6206440571025,641.2227078489766,631.7421385940908,614.5292341243435,597.7877899892485,644.0273828546171,651.5777161941334,717.1078254510653,687.8018640634654,708.7888129646187,834.8374972935268,827.1978679501799,856.2966607647369,794.8613473066079,780.1953458673609,759.197547582797,693.5148137104219,703.6524849444306,771.5865922154354,829.0826566369645,782.2892433294256,664.8498835383505,660.5117831264612,667.7284487700574,666.4929800515072,658.2205813402645,655.6415352691188,664.9932515896762,668.2393029845966,668.8613119829364,613.52721242552,604.0775189238368,738.4729449936931,723.1622811337916,726.807014015998,658.2576003153914,687.1148727130894,664.3760946568136,747.5311984368996,742.5461594149833,738.5452800823343,553.6175959957815,550.2185357714268,554.2413811322789,682.8813058744353,684.3886873063875,669.9737319785602,729.0350401324998,731.5549105608401,770.477502831109,745.6200017650793,771.3475539803719,795.1488844536927
1998,682.8422770574689,651.8174632632697,653.3348660260496,541.2654495067485,530.2000700503147,503.3444946099797,491.2978397423226,379.65395322388235,373.9328946476446,757.3318308435358,737.8076266764135,760.8464962868027,747.5943572136773,747.8163477849189,776.5332355343753,792.3151734819377,776.8362685707035,776.7543609020777,573.6472233100176,584.872176712359,804.6817443864754,890.9814725346491,789.1736801559424,566.1203362697051,566.9167975742068,618.8719281852462,616.622896551507,700.8732216328088,700.5621911919641,543.5258012916561,552.0238635329782,540.4879532215721,580.9537196221363,566.4390265105178,716.6113047061515,704.8228961454834,700.1425362076187,679.486187660667,703.9007532006291,678.3946692898066,614.1091956830784,604.6375375160806,606.3102339901177,600.5359803633031,578.424335998114,597.640374349581,583.8370093330136,588.2489272101398,714.1373322975114,813.6244878250095,736.5121096309102,781.068566330598,820.583459864661,852.5259345373448,749.5329943806416
1999,776.2921771220863,583.0348424961303,575.4585752389439,433.9397988963254,430.77791434163373,508.2145295128935,495.9442789385434,617.6877942525042,625.4323009025321,752.9353036273703,731.4796923167382,747.6343717975866,800.2250371036764,799.8004771076725,835.2499582908093,822.5088743971075,804.2086016162511,741.9892059177386,675.2899331711815,689.0264532420308,900.510184204412,988.9859742191525,912.4622107255925,666.5546910836366,667.5619170821552,675.1022570314917,673.677362133531,721.840044288839,720.889903314736,617.5258896858049,610.0093337603857,614.8450500132382,666.3586173009253,653.6548797568478,685.7853715290601,677.092156492229,675.3336675925227,725.4890809984911,735.7784868783585,725.1738812147796,717.6380348934186,711.6487146709677,708.0950883783979,657.7191785509365,648.0444667087254,653.7914013775195,635.3436600725041,638.6816923394213,777.8149155726155,865.2563478233319,715.3009437804049,758.5814689474131,888.3067409423327,936.6522494598032,781.5255243759943
2000,820.9486848041415,572.717529563077,568.5515184781873,698.6561238512024,687.4667750009974,365.1322346752312,360.9061477235448,693.4193489934831,708.6878585280305,651.8022450204027,608.8610133721381,618.0520582994511,759.4502396906973,761.8247778085017,811.5749698992988,790.1094115929532,777.4863445154018,760.0323662796839,758.1322238444159,756.1677640445524,625.0071772667193,685.6614601441267,613.7145179669429,674.2222461347791,676.6452839053857,671.8322619646306,668.5349254764787,684.5548046721733,681.0235973416538,684.8227452943693,686.8239209607485,681.2668836506496,544.2218623751468,536.1646313163149,696.2667725197886,688.7797837191406,678.5481182739582,625.6064788955814,640.4073738626657,616.1454267499357,692.3842981343552,677.0471145010689,676.902814359655,497.8367088839277,482.94805454621286,505.3213485797146,669.7180678109322,671.5061443978502,839.5889760866099,916.2732436519568,672.1742038778625,714.6158639046062,759.3668947745591,799.6132339624452,740.4538010873238
