stn,var,rcp,hor,stat,centile,val
era5_land,pr,ref,1991-2020,none,-1,560.747741
era5_land,pr,rcp26,1991-2020,mean,-1,560.792683
era5_land,pr,rcp26,2021-2050,mean,-1,570.848147
era5_land,pr,rcp26,2051-2080,mean,-1,592.009844
era5_land,pr,rcp26,1991-2020,min,-1,523.894082
era5_land,pr,rcp26,2021-2050,min,-1,466.614144
era5_land,pr,rcp26,2051-2080,min,-1,476.018388
era5_land,pr,rcp26,1991-2020,max,-1,596.512672
era5_land,pr,rcp26,2021-2050,max,-1,672.301408
era5_land,pr,rcp26,2051-2080,max,-1,681.247558
era5_land,pr,rcp26,1991-2020,centile,1,526.215781
era5_land,pr,rcp26,2021-2050,centile,1,473.42411
era5_land,pr,rcp26,2051-2080,centile,1,480.832936
era5_land,pr,rcp26,1991-2020,centile,10,545.164987
era5_land,pr,rcp26,2021-2050,centile,10,525.774211
era5_land,pr,rcp26,2051-2080,centile,10,523.873941
era5_land,pr,rcp26,1991-2020,centile,50,563.305757
era5_land,pr,rcp26,2021-2050,centile,50,566.357836
era5_land,pr,rcp26,2051-2080,centile,50,599.96127
era5_land,pr,rcp26,1991-2020,centile,90,572.724425
era5_land,pr,rcp26,2021-2050,centile,90,618.299942
era5_land,pr,rcp26,2051-2080,centile,90,634.931535
era5_land,pr,rcp26,1991-2020,centile,99,593.684025
era5_land,pr,rcp26,2021-2050,centile,99,665.898291
era5_land,pr,rcp26,2051-2080,centile,99,675.727387
era5_land,pr,rcp45,1991-2020,mean,-1,544.197906
era5_land,pr,rcp45,2021-2050,mean,-1,560.88661
era5_land,pr,rcp45,2051-2080,mean,-1,537.494829
era5_land,pr,rcp45,1991-2020,min,-1,357.976795
era5_land,pr,rcp45,2021-2050,min,-1,403.916393
era5_land,pr,rcp45,2051-2080,min,-1,328.677515
era5_land,pr,rcp45,1991-2020,max,-1,589.173314
era5_land,pr,rcp45,2021-2050,max,-1,698.620965
era5_land,pr,rcp45,2051-2080,max,-1,639.885375
era5_land,pr,rcp45,1991-2020,centile,1,381.344092
era5_land,pr,rcp45,2021-2050,centile,1,413.010083
era5_land,pr,rcp45,2051-2080,centile,1,347.138119
era5_land,pr,rcp45,1991-2020,centile,10,523.954238
era5_land,pr,rcp45,2021-2050,centile,10,471.809312
era5_land,pr,rcp45,2051-2080,centile,10,470.039519
era5_land,pr,rcp45,1991-2020,centile,50,558.280069
era5_land,pr,rcp45,2021-2050,centile,50,562.47087
era5_land,pr,rcp45,2051-2080,centile,50,548.403862
era5_land,pr,rcp45,1991-2020,centile,90,577.042993
era5_land,pr,rcp45,2021-2050,centile,90,645.322204
era5_land,pr,rcp45,2051-2080,centile,90,606.160378
era5_land,pr,rcp45,1991-2020,centile,99,588.97376
era5_land,pr,rcp45,2021-2050,centile,99,695.145049
era5_land,pr,rcp45,2051-2080,centile,99,633.35616
era5_land,pr,rcp85,1991-2020,mean,-1,540.574762
era5_land,pr,rcp85,2021-2050,mean,-1,554.656305
era5_land,pr,rcp85,2051-2080,mean,-1,526.79168
era5_land,pr,rcp85,1991-2020,min,-1,363.761068
era5_land,pr,rcp85,2021-2050,min,-1,402.361993
era5_land,pr,rcp85,2051-2080,min,-1,337.96441
era5_land,pr,rcp85,1991-2020,max,-1,579.124274
era5_land,pr,rcp85,2021-2050,max,-1,634.367393
era5_land,pr,rcp85,2051-2080,max,-1,716.998793
era5_land,pr,rcp85,1991-2020,centile,1,387.466972
era5_land,pr,rcp85,2021-2050,centile,1,418.926242
era5_land,pr,rcp85,2051-2080,centile,1,342.29023
era5_land,pr,rcp85,1991-2020,centile,10,508.527923
era5_land,pr,rcp85,2021-2050,centile,10,485.829906
era5_land,pr,rcp85,2051-2080,centile,10,374.892213
era5_land,pr,rcp85,1991-2020,centile,50,552.451295
era5_land,pr,rcp85,2021-2050,centile,50,559.890012
era5_land,pr,rcp85,2051-2080,centile,50,513.117263
era5_land,pr,rcp85,1991-2020,centile,90,569.737448
era5_land,pr,rcp85,2021-2050,centile,90,616.38117
era5_land,pr,rcp85,2051-2080,centile,90,657.966938
era5_land,pr,rcp85,1991-2020,centile,99,578.970157
era5_land,pr,rcp85,2021-2050,centile,99,633.647069
era5_land,pr,rcp85,2051-2080,centile,99,707.569931
era5_land,pr,rcpxx,1991-2020,mean,-1,546.626887
era5_land,pr,rcpxx,2021-2050,mean,-1,560.75149
era5_land,pr,rcpxx,2051-2080,mean,-1,545.945292
era5_land,pr,rcpxx,1991-2020,min,-1,357.976795
era5_land,pr,rcpxx,2021-2050,min,-1,402.361993
era5_land,pr,rcpxx,2051-2080,min,-1,328.677515
era5_land,pr,rcpxx,1991-2020,max,-1,596.512672
era5_land,pr,rcpxx,2021-2050,max,-1,698.620965
era5_land,pr,rcpxx,2051-2080,max,-1,716.998793
era5_land,pr,rcpxx,1991-2020,centile,1,361.158145
era5_land,pr,rcpxx,2021-2050,centile,1,403.216913
era5_land,pr,rcpxx,2051-2080,centile,1,333.785307
era5_land,pr,rcpxx,1991-2020,centile,10,518.217526
era5_land,pr,rcpxx,2021-2050,centile,10,482.853832
era5_land,pr,rcpxx,2051-2080,centile,10,434.541884
era5_land,pr,rcpxx,1991-2020,centile,50,555.096969
era5_land,pr,rcpxx,2021-2050,centile,50,561.584603
era5_land,pr,rcpxx,2051-2080,centile,50,557.472781
era5_land,pr,rcpxx,1991-2020,centile,90,574.991802
era5_land,pr,rcpxx,2021-2050,centile,90,632.652337
era5_land,pr,rcpxx,2051-2080,centile,90,642.720272
era5_land,pr,rcpxx,1991-2020,centile,99,592.476025
era5_land,pr,rcpxx,2021-2050,centile,99,689.062196
era5_land,pr,rcpxx,2051-2080,centile,99,697.335614
