year,ref,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1981,2141.060058195227,1839.706798265882,1524.2268760771049,2222.375738093429,1795.3093434616442,1492.696420721694,2221.2456311082133
1982,1981.672182604604,1911.663580004942,1658.840978538433,2172.84886655681,1913.3187851104328,1652.5375830490782,2137.174938868297
1983,1778.2335999984912,1935.535726843328,1764.183276155016,2264.834700235828,1884.9216149464849,1640.415069781085,2217.256131205585
1984,2736.3418037076167,1905.783926821732,1521.4495945565582,2411.913731276244,1892.556453166672,1534.529787625653,2362.1104118300987
1985,2221.087808741048,1846.8810917124288,1381.3996728281368,2229.1811120509105,1868.8914741905592,1401.6589666863772,2198.2884657207715
1986,1930.354522695456,1850.7131266976887,1503.7694587211304,2126.270663598069,1834.3261819944537,1487.2370034601963,2170.524112529256
1987,2422.4882250679448,1903.6075263281632,1615.7269176900315,2360.9396382323966,1858.540757206676,1547.716411473487,2333.742195883541
1988,2389.134256563914,1897.2635606120343,1579.4791563378744,2275.3254900851502,1902.4152539635145,1601.876684717682,2253.549891381413
1989,2024.3689320202368,1822.0116386236327,1590.209346156297,2060.7084027517017,1804.3268266010823,1502.6344192566205,2035.06660604804
1990,1961.5034686375093,1831.0280304869195,1527.3204395053538,2231.986916382393,1803.3450477234533,1493.8943073529829,2192.970816048457
1991,2049.023014326,1980.2047585127104,1722.854177290373,2248.942035721612,1975.3506120432048,1692.4290773012287,2196.2531305806765
1992,1927.5053442655123,1919.627216953672,1613.5354686835174,2217.387786129482,1884.7982793994563,1617.4953096399283,2274.708842247993
1993,2000.311339107864,1899.5879369317024,1601.4228604336456,2294.4480123044486,1867.03794842016,1567.041558557323,2261.867139022334
1994,1885.925537806188,1927.7300003661096,1584.4526209890605,2278.142337538896,1856.578992492708,1575.047536815227,2246.2086725318613
1995,2054.904569704971,1873.4578160136616,1634.978007534702,2427.02407367717,1858.2593969090344,1606.7645191005272,2444.327629818735
1996,2057.256015663457,1858.285827620482,1543.5985529984555,2232.882901986219,1821.4980742287485,1571.81855669074,2268.8243744231963
1997,1911.6150216217,1906.5883451765176,1642.7157851237023,2393.686928826934,1866.3803742386565,1643.735058112088,2317.006909295067
1998,1924.144954828404,1864.042856459023,1553.0844545996893,2209.162085006865,1859.0855788391543,1546.2007529219104,2197.257846158442
1999,2117.901651450871,1897.86260715156,1645.9549348740063,2313.2426109022217,1862.373018081232,1437.9773715917595,2299.2380363035554
2000,1628.3862358965146,1884.060425104016,1668.1813651710982,2186.8720848320845,1848.3819392911428,1570.450241435229,2207.314484809819
2001,1895.1936531401,1982.314880694848,1708.1157857559213,2311.5545344066136,1930.8018513578395,1651.32141292999,2315.7716622675384
2002,1971.9946687646511,1804.9230375716463,1567.7891089751035,2363.747460334974,1804.9911112241589,1571.3901926766036,2369.296815899729
2003,1963.5163564379973,1968.918445284988,1591.9737368153228,2453.735384884309,1914.371251856884,1582.4553068335188,2394.967163917732
2004,1935.2471001169613,1938.509034016073,1663.5711210025709,2347.5429674143097,1903.2209591738304,1641.8324911060577,2288.932763762109
2005,1873.590087798144,1868.7743799455525,1661.7156049422392,2352.5956602081187,1870.756264548609,1597.0945240111266,2329.0225905800485
2006,2006.893216110131,1862.9175103159005,1442.8022840440217,2326.4260088895394,1983.389079244194,1644.186726417886,2492.833972244849
2007,2052.808404134261,1929.7591329994293,1673.9199693549886,2311.642374503864,1976.2649381652163,1561.7896874978055,2420.746340425802
2008,2100.167053338391,1994.9211453896096,1740.2971920496304,2291.9745569421943,1901.2797452023224,1415.764852473834,2166.734026755749
2009,1903.4939119981548,1930.5373313761647,1490.154535547532,2322.497650015041,1886.518376137355,1492.923781410887,2176.9583600360584
2010,2392.5607541788854,1968.8721792905656,1688.2288671074784,2499.6870139124103,1867.4766584997385,1604.2042554387838,2214.718779156233
2011,,1961.6752560181087,1679.8725559073202,2345.9020046215846,1895.9291132880653,1633.036279816344,2411.128260432685
2012,,1988.8851449115828,1628.161123569682,2413.4707174215537,1858.1424580728217,1633.734078226548,2125.915593828202
2013,,2050.8308322329985,1739.1949918834755,2889.7376535094786,1833.2293753832305,1505.715700515322,2327.162050818721
2014,,1985.97851787024,1741.5456027724588,2339.569136915504,1867.8391787381377,1600.781896851558,2179.3136658234007
2015,,2022.9055695882685,1625.662194045576,2467.416567789684,1949.95727758216,1619.828047184528,2647.986156591572
2016,,1988.2075682213083,1730.3617366958172,2208.9084649657734,1907.8277718623915,1518.9207255084114,2313.4704547725983
2017,,1954.9125462061688,1538.087845954256,2547.230689625133,1828.6331335557727,1430.3883947110082,2332.6819405429624
2018,,1936.5624098618032,1696.036917078233,2202.042352683798,1887.459682216878,1720.1559190973187,2108.1950681198687
2019,,2004.8342012933176,1699.8434127971998,2447.2514887823672,1901.023763156752,1510.4103011832344,2588.4501242726483
2020,,2037.767220656485,1421.7675567181714,2597.333967954006,1925.1429788427624,1686.0279811240312,2683.972153649673
2021,,1940.4540219201424,1600.9781163715695,2417.6520496913904,1958.1610463288764,1541.8401313907532,2409.7755382258006
2022,,1952.02748912012,1574.5024505599138,2534.8391898467426,1904.5086083405324,1518.9905193493964,2241.927730324393
2023,,1909.888886874169,1591.3562422865734,2513.8113790606,1950.5159600814663,1525.6481141733575,2366.2547903046047
2024,,2030.1468769084804,1789.180973761411,2433.216936913199,1933.1226311904527,1682.4166477443637,2414.3660931625764
2025,,1927.8319566324767,1520.8691275468996,2342.220055509317,1931.317115566626,1619.9370000289368,2423.223662275279
2026,,2006.6777617050384,1810.645033990793,2352.9075824051915,1952.898505753039,1616.8411069747892,2470.076231848568
2027,,1985.921102908856,1731.222306039625,2309.0019096362994,1986.290287980149,1687.2248457656367,2392.560131658592
2028,,1997.046542876565,1530.3964872380832,2479.0442470018784,1976.064624983848,1525.607159735012,2616.958808767542
2029,,1966.9471911282203,1669.6756350932765,2399.707851956207,1951.635812456572,1626.9695326488456,2223.016227281468
2030,,2013.9458121262987,1615.4826945978757,2472.438968723094,2040.36012791558,1640.117077554611,2561.6131487460884
2031,,1959.7485566994987,1471.270888173439,2394.840926785878,1909.8636295094675,1473.8672012948628,2625.3949141394787
2032,,1902.971933780236,1623.92557423447,2040.330392954797,1922.7037053339493,1585.7664119709607,2304.987481064408
2033,,1987.0354122440244,1672.2653128088325,2535.103811665318,1864.9142971031283,1440.0854625392717,2347.7955013533374
2034,,1999.473331423139,1563.3460265414449,2653.976111518184,1929.3347679230449,1622.2280977950077,2455.39471905081
2035,,1991.2539148727192,1559.1662290471488,2507.3181267475115,1977.167975779572,1478.1131937097664,2366.31098119461
2036,,2005.2029113343976,1708.6592650877412,2358.773380249097,1963.518100155156,1547.324040729642,2482.834016481044
2037,,1940.3955667556656,1735.236272206979,2313.074938172352,1959.0322262384968,1439.7433675151285,2442.9346779900925
2038,,1963.203601483829,1585.3743161643804,2341.860164292452,1883.3576765862088,1602.8370905978834,2287.4458042461383
2039,,2070.45935837784,1635.3828049029194,2598.3479481805016,1866.182469871703,1628.7958975171682,2264.456726684284
2040,,2056.288296263189,1832.4300877013045,2671.6402605598337,1974.7491053986744,1541.0393640305165,2385.9665862784664
2041,,1966.5096023392605,1635.054994599657,2493.05048723887,1932.5517715667816,1569.581622999322,2288.6667303617264
2042,,2070.982909673673,1749.2569700253805,2262.269983511557,1955.7784096916123,1587.5621825509277,2472.289473565617
2043,,1915.7031932787768,1514.539158308892,2426.7490548347723,1999.3463889256216,1471.8109877708814,2400.5404419614965
2044,,2057.5390531001945,1718.5454066277998,2606.860879779258,1953.800017422928,1509.6250945522136,2590.7860970225424
2045,,1989.92501666968,1617.9872969707374,2692.687579740749,2007.427272771716,1561.9480790880657,2737.4659103885865
2046,,2035.673205896309,1599.1502241972937,2883.817926798004,1947.779414861568,1484.159186678777,2558.04307352354
2047,,2082.949894783322,1780.4469624516682,2504.5488423660227,1969.5347059141336,1502.4151250775733,2195.1962459976003
2048,,1872.4991131587108,1548.8228420149403,2230.642007688138,1980.9705935172829,1545.0775050314528,2529.8051848677987
2049,,2008.484409576374,1756.9076338002285,2362.098557244248,2006.771000402264,1597.5272874593943,2544.051192742879
2050,,1958.89591140734,1667.4150179681214,2359.2855739224183,2018.996142241081,1692.609377886941,2995.381713051097
2051,,2020.3347267160284,1612.9857918604282,3059.3366686106847,2047.0435249541488,1625.3962226566105,2881.011830505766
2052,,1916.650914434434,1546.6284806107258,2459.9107513667177,1965.4891267525827,1408.7754003257453,2476.9408333071365
2053,,1951.8658792984943,1620.094374100991,2376.364872357752,1974.0381920779,1377.7267597361615,2384.3026303606784
2054,,2008.288514925599,1734.157681634326,2458.2439803844645,1954.965531989091,1663.9963186644798,2278.757537770007
2055,,2036.253046394737,1723.8023811165992,2665.063276405404,1918.336314210671,1631.03466248483,2492.579041250501
2056,,1951.208624769084,1647.7983087407197,2344.291447869969,1994.2377569276573,1574.471896181312,2401.890916071052
2057,,2087.4742509215275,1746.8962634394486,2464.5439199152456,2003.8154561655736,1735.2052689420825,2371.541755425024
2058,,2094.612481005578,1596.71529976543,2534.610483697571,1987.1057136427069,1633.3204653232417,2538.604753974826
2059,,2047.155542752464,1711.7048816626543,2365.972706593094,2077.3443731379425,1616.6364932990068,2637.8494632692823
2060,,1985.2285639264653,1688.3026351291726,2456.5943939553204,2019.682918559787,1708.763994876895,2424.854842833275
2061,,1974.304138398812,1620.5646665452143,2316.83517286525,1923.3049397002424,1395.2953129726227,2607.3500882044013
2062,,1862.9529336200803,1656.4372480132067,2400.5733805810423,2025.3877633286336,1607.3249664990458,2442.542860231872
2063,,1952.4939606747016,1602.4954644830589,2745.788190583594,1945.28804124842,1490.9289701766456,2334.1618139764064
2064,,1981.608270909716,1569.3723224314535,2417.21912879426,2028.685701723396,1691.3969971016434,2429.304197210029
2065,,2007.9075548054063,1703.6018551538812,2407.0280944428287,2160.4054615421264,1669.2022187351192,3122.7998077636244
2066,,2074.08198237913,1742.546828195581,2721.533856000336,2016.2939161724653,1771.0918010556115,2329.374141664944
2067,,1971.1325028974884,1651.2638257534045,2503.4914919092166,2049.213017625054,1608.0073430395803,2654.5350172551093
2068,,2089.3833396889336,1815.7208668146363,2763.1755269809178,2021.0240322630527,1547.0410794849956,2442.594722181336
