longitude,latitude,dry_spell_total_length
-15.600000381469727,12.699999809265137,3.4822410147991505
-15.600000381469727,12.600000381469727,3.5195207892882365
-15.5,12.699999809265137,3.4449964763918146
-15.5,12.600000381469727,3.3911909795630706
