year,ref,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85
1991,1006.4653363674879,909.6782536736862,910.4788267080751,907.6650092607941,881.4963782610841,699.5779924344021,690.9085535851532,680.0648408907542,670.4823854464244,1026.341946113758,1013.8979193097491,949.2970191612383,945.253946187473,988.6592281776304,970.56215259133,1053.1997717597558,1050.7702458350882,824.0272278484305,809.1352695425524,825.013977557196,814.5840386320212,878.652890178658,882.2047697432087,1024.802361174896,1035.559964505785,968.1545747211464,969.7204454453644,803.3337344715513,797.5279448651307,920.5037717334062,916.1546718221341,862.6356978845879,857.968985216204,918.2000178411789,908.9458530567662,725.5137056223305,705.5172627703625,918.3620725773312,927.7753160182483,943.0192629508254,1071.30965403593,854.0224610753603
1992,1029.711817085743,731.0464164851154,743.2123948324675,779.2902034078796,756.3347076013808,740.8024341517144,730.061058761059,796.6212627177579,790.3428785601259,1042.1017863588345,1031.0418855118637,987.8998600875674,981.17785124333,1070.3499356218872,1062.9839783250668,1021.8872099809294,1021.4221792974251,1090.2556012878363,1067.7480543279162,837.7077488775377,825.866691213536,783.3212760280366,790.3999192364586,943.7634531652601,937.2317832683589,945.0234643579955,935.10457236745,889.9189060226267,883.0306917009199,995.3768476275536,988.746789580977,948.6348819058626,940.2155150941948,867.1473235487431,862.8742482598301,847.5265271764442,836.9175316152811,946.3892010330401,957.0018394003255,815.0089706492665,1076.593870125023,1195.7969837760172
1993,1032.7742819488049,713.1071009778859,721.3585585397536,811.3789940426876,783.272069844631,640.1864275709415,632.1742335118197,829.4560811846053,826.9392085516421,1055.4495107598432,1048.9423453211775,923.3875049593173,919.7450294046255,1048.30179991004,1048.066559826741,1023.3655004751598,1018.4655478702939,978.5565819015725,955.2458623477219,873.1283197789143,861.6950833982428,816.7150472076465,821.8852470492988,950.1256140286861,948.0478461467815,863.6442678020705,866.2363371606559,827.3570709138318,820.7589655182817,988.3166448305118,983.7076013116935,893.3161484592896,878.7541449315518,833.8281664607331,833.7121730124627,802.937723597227,788.8583196120443,930.6781335444464,932.2243998906702,850.1076828106371,1113.0909779319547,1050.6052299957912
1994,1044.8624739348888,753.91079300764,763.3358201297207,788.4209371782317,765.2896552059716,630.5162301869541,620.7700537089601,855.7303709770122,847.8146094933309,1016.9631630879078,1006.1277765736722,902.54597845021,899.6818815541415,1119.4436775225554,1122.9563320638695,964.7486672845324,961.3986392299187,847.915377464048,828.4188444004192,875.7286123570884,866.5942493321718,885.2242018141702,889.323296059091,1005.463289905457,1008.0648914255412,820.6359571161084,821.4577451133543,832.2055525784822,827.2819669614548,893.326403570023,884.6799462055724,859.4784273539249,850.0434785495098,841.9636212823872,838.0236447173156,677.1566869424316,662.5334684462165,941.703640261794,951.1381072953635,819.161667487656,1134.809119394469,880.0565554542097
1995,1051.8535573482513,709.6628121154556,715.1184136324183,792.4484154946224,765.7845196065736,749.9329431586656,738.042108161803,790.7286244877233,785.9475016346429,936.8998259419338,921.2107915014009,1024.720353526136,1018.2295704088943,994.2923676199481,989.9504371839522,1001.6351886189425,997.2209944318877,917.9843213585177,896.043407297066,888.3395386884187,874.3502389643518,867.8704157585289,868.0855915919044,917.2303508235478,916.4084896560928,821.3290348781692,821.7843186132063,914.0918426335598,909.7111431138039,826.3626781343432,823.1871237180039,947.756862102147,932.4427647645568,902.4933104838848,893.4592435767756,743.7230314298752,724.0831096072013,968.0118518316727,966.7253243983987,985.7982711843997,939.8381082850651,1009.9865492740389
1996,1028.3939233720303,701.0511580202638,706.0274158963206,764.8377032715442,737.4891075108098,483.6735501181838,470.7818958587277,861.4287544980938,857.0391727988971,978.6995390116201,966.7622479316915,1054.9065681189672,1047.6764827755194,1067.3563059786113,1053.5077349919065,1071.2699296063772,1066.4029714300573,924.2863495762097,890.0883524143184,833.3061069783258,820.5369678557087,801.3348649835824,816.16646662279,883.798076427496,880.9485827001708,918.5041580443054,920.6373872279354,793.0975529992392,786.2049717554952,931.835475390372,920.56326705819,810.9864760185997,804.6700778789045,978.0574130231951,973.6698237924367,840.9831589885007,821.5599466502807,934.5427527877516,942.4744247074552,1039.505876897202,925.550474972253,797.5615259859645
1997,1059.5481823831797,849.4998125689176,863.1713913919691,843.1164174780594,817.4782471482793,708.1846205026916,694.4741622144772,875.6449302023016,867.7735134566913,1003.4618415818211,990.148476737904,1095.5785076755758,1087.3287331181846,1003.0133556548944,986.9105202360508,1012.9744099987482,1009.6302939419463,962.9230179537581,938.8044052147368,908.4713636639681,896.7042251254429,864.0441312459666,868.5418937629976,904.2829367408655,903.5499862813933,957.7954974316281,953.0160285632294,830.8499195202932,827.1030369509064,1012.4700348522448,1007.5875798183048,912.5804934579238,900.5233183169415,980.6635373385113,973.2440817168266,697.4890791739278,683.3189776631701,927.8137259887005,932.241798336075,873.4327003362337,1015.1107938041328,920.3072428289547
1998,972.0908734202385,788.0103525924395,794.6847390368843,758.5410329870588,719.4335967400052,711.5859376222311,703.5685915812525,611.534163543294,611.0669799496065,999.7577306194062,987.8986468583767,948.509626652163,939.5462919515937,950.0122554778268,932.9472005388975,941.097764691255,936.3754106864601,1063.8265686085047,1031.3890535577932,831.9196305303733,817.6899297483997,814.813280305205,819.9250131291636,944.5980348952068,949.3344746066518,846.460104952323,847.5503956467383,831.2984122387722,823.4428559931232,945.0157877443133,939.1074083903102,895.7118407638702,882.9619840608531,795.4065821031863,793.5606344435353,755.9123134219299,734.9821464091858,855.9479849419588,871.0858477130712,973.877643408031,951.1329852051076,1052.8431966329676
1999,992.5408120602369,773.0811514702317,779.4460395898723,683.1962555674168,627.3117025103124,697.3084258407837,689.9861572668705,705.6893440525537,696.6732802761077,1009.278604906141,995.7531251739929,1009.5334802533332,1001.8599413933996,1026.5927515014428,1006.7675220160058,904.1439853736567,902.1643268345122,1152.9669336564662,1121.4799804422105,899.3779773938647,892.9688840973845,920.5512167730469,924.2902677881758,967.8945913497316,973.4026780432889,884.2902980132358,880.1210558772202,874.3308008032494,870.2227414889195,915.735788205292,913.0843183998446,944.6587511811581,936.6548152451246,948.5243736108981,939.7516045128576,781.3187122668123,769.7574122921933,885.1600464064827,892.5415553923435,1075.6923748239396,947.7185102833076,1121.82840992827
2000,1047.0758067816496,737.0045825634652,743.7562105851955,772.3518496372332,749.9353757602701,522.9665335210178,506.804900462847,845.8488415966146,842.599242617837,881.861304357011,868.1715711798852,1007.4192765074748,1003.5119429857904,957.2672398801681,950.3014854340101,1043.3094537153365,1039.4360105264382,957.8685998086534,932.0143281105525,924.0437407364379,920.1797242596845,892.0694857634749,897.4020858268431,951.495345402225,957.0331812746949,954.4360689001119,959.7345755735063,798.3470917908708,794.2967517257957,932.3769515137868,926.8118051701846,814.8019621294787,812.2604510739743,925.0468831569174,915.1994840812876,688.5318008711833,671.002715782762,927.227898655867,934.4274501141582,991.3720311427575,940.2654272519916,938.1566217560437
2001,1048.5088261812925,748.8276625029516,757.2362072784223,905.7397239253065,872.891471382404,552.9817662742264,545.723768224153,776.3954884322821,766.1972226886255,1126.550562111409,1121.5346738834212,997.9480558176778,987.7278164621969,887.1096202487729,861.3860543561622,1066.7414849223153,1061.7249331213602,803.653594594233,784.3714907784461,831.3844715655023,811.6264107346155,901.8582001683366,906.079371794996,871.8611186644273,875.2563911841481,1051.798983911951,1047.9417871327628,876.1584499191528,870.3775437820616,877.4899970604425,866.9950555550643,880.6240816187483,866.2773927001211,912.22136354434,904.9411164774219,768.5751996627166,751.3579279247048,941.3065183050727,952.4415682466522,977.9868280109513,884.3733888690812,814.7393302096319
2002,1017.3487639725208,699.9552116286133,709.1289313658154,996.9126974409689,968.4876042946646,757.129241117653,745.3580202436913,793.8902241594279,786.975125697677,1161.2816670736156,1160.9449375087643,1000.1487958164771,990.6791971296338,853.5039479365695,826.8350368164781,995.8543743309533,992.837749381991,985.805120420095,957.675823278059,838.3302472771917,830.8883252017646,840.6418410715091,849.7392734269964,936.2661825074656,939.2094197417708,907.7788046325902,911.7643399680884,828.9946911645416,824.8149927306483,973.6655819874296,973.5330072032159,925.742738008004,915.6097129503127,895.9013193091924,885.4888938874265,767.0457555586734,748.8528728005667,941.6189824487922,947.8917476391825,839.9083358367716,957.0244287360454,997.7395463782568
2003,915.8481800854206,801.9392005706757,814.2438167090684,854.1063243908201,831.3770543022548,426.5209296974007,417.430502100872,849.0410365819259,841.1290216501778,1024.8056643687216,1019.8923900834557,995.4750824116869,986.4503878738773,877.66353795899,854.7951978078274,1072.8601726938543,1064.0423490819787,935.8006069335121,906.212169645333,874.0382919157632,865.4232683894948,877.928732038394,881.682647975004,1009.4082601002762,1001.5042024992264,877.5372460860514,879.2578450630334,835.9894368955948,828.8109988970268,942.8921506626517,929.1238914026437,802.5355081433563,805.7503064329601,939.0418419705418,932.9171091050723,797.7394688320053,770.6840579635416,905.6547690780449,920.5908976616975,885.0821236416707,964.9699148655187,886.9119764669614
2004,1015.9185939133167,804.4557062154353,808.4115908175723,800.9777813019307,764.6341957355814,559.7663425953415,550.7312353146633,854.8305213176652,855.12341746304,1063.7908288084354,1057.853478849827,974.4988132545714,964.5374222360133,941.3549820410744,917.6538317831488,1030.4710253458488,1029.8935081829782,877.53391493845,856.3632486189564,818.2199352901114,802.915260650255,891.2207051571922,893.53667587126,961.3231335380406,959.5846479805224,938.6811739927292,939.1579692665522,805.9738201031382,798.4589036940224,906.7532599137144,898.9480496380241,860.4699096092772,850.6785341940941,860.3484659486763,854.3296489797314,803.1587106395135,787.5663343700498,973.029793355498,980.1141581406891,855.2851325498708,914.4913385935222,928.4202072779703
2005,963.113710001111,735.2740821471738,745.4914922287087,716.5192601875835,693.6058016488794,664.6392000608735,653.372165276515,966.6078640373826,960.9568336029066,967.3883545895625,955.2972265538101,1059.0401817817492,1052.1769014918325,1084.872188759499,1082.7951614743856,1059.394825229493,1053.5624754000933,898.582812945687,864.9267233289851,795.2545477349215,783.3813039800216,821.3870301090235,825.9254941623543,895.0446225465278,899.7709090423771,867.08791451893,861.8240336857922,822.9626450749166,819.6041302413782,1005.8583650425417,1006.9168790711635,867.5554142506459,859.1256037959356,954.7782444145023,947.7505938304154,713.4776923211919,696.4768814508836,850.4617996405735,855.4780217687071,820.165136529148,942.3553069369152,978.9763141603734
2006,990.1108080744743,723.8981811670853,708.1887693225138,683.8217933229203,706.9084628123093,757.5687433193614,670.5084454460819,863.5880134770498,936.7668348629186,1027.4839700976577,1050.6035248615467,990.2998382289273,1030.3135518076422,1007.0954946676648,1088.172488493287,1106.4905897773785,1094.6387611100433,969.811649564934,965.8901460282013,816.85520278006,812.4043757727013,869.3106589967832,837.5247982912704,902.5944183631506,881.0576085219757,1003.4240524634065,951.2219641240703,815.9338605737642,886.4943763592175,903.2517060430404,876.8310079880825,936.2529012224167,888.2711355286845,880.4969319146666,900.8433920325879,702.1679404132178,765.5816785701737,958.6267494274879,930.1296995532462,805.3272403194383,873.5958573697877,1128.981218754737
2007,907.0836582034826,651.8895068785613,761.899898643679,569.4007568261486,807.631071537117,660.1079706173095,598.0806770283862,836.491387203482,809.1253160943733,1052.9761399045735,1071.9627884022534,1038.67493657724,1037.0160591881486,934.8338369495815,1050.7143482370316,1122.1144826453187,1111.9199395964267,930.0410667028758,1036.898028086398,887.2228220766343,839.9408009459253,831.4006095302941,890.0400964273962,917.8149797177063,927.5602092735862,955.0479547072423,908.8033078585103,767.9832835273367,911.6013059583246,955.9117403748207,804.8594826452487,815.3171816831575,895.7018166616978,934.2808649765822,878.0512574475638,783.5807592008384,819.3255037054113,920.1922772251282,943.8129519119789,731.7181712314473,798.5111798180717,992.8293809051528
2008,965.2793187350035,630.3310175767116,761.14795254312,729.0842589999855,745.2519800142916,468.33562124630953,504.51434729821494,943.2284226680088,718.5112441496417,1083.2266690805463,995.0681564347219,1098.927796909925,1008.6429095234364,791.3339925757394,1053.7706555672166,1054.0447179475061,1079.2596520518828,751.7054324979574,966.523804314608,866.6701996817623,860.6149185991724,828.9681265013098,800.4424772889863,1065.0265501404026,1024.137695749014,865.7542852547416,885.6755808314716,869.1519381739745,891.1969816014862,902.4548776322507,941.5188667177408,784.561149864474,855.2184053247985,942.3074695199861,837.9221998232189,807.5545176925194,881.7462990976529,992.2514428780178,831.7349831673193,793.629765170883,940.1275525052139,818.828233028092
2009,1018.5000994205475,706.6289205610517,749.1036052404272,769.7202687369075,674.8016223717109,362.4899522814969,633.847531243317,744.6872148937521,768.2816580997053,1032.7107623854467,1028.793301865103,918.2247613173186,972.1684557825054,975.6319833345453,969.5113036398415,947.6855237035151,998.3675951203015,737.0417081403097,989.4581115318831,856.0120749423635,832.2052006767151,820.0214140977077,799.64417276216,970.4792426085862,931.9949926625613,869.8033563676198,900.5252685772392,838.0817562930862,805.2861084620757,962.9548616842933,1008.0411873059838,711.9857342050254,871.9526447537837,878.9074883390274,980.1785519639743,849.2014955510998,938.6731767502068,952.5912806476181,966.7537663745633,912.4404955356639,1027.252739055335,981.1582268608081
2010,1008.843325227499,744.2556538405875,725.2751952805204,682.1801392019407,665.5055512209921,205.28536337361842,347.14157209676625,773.6673029768187,830.6406330677663,1049.0375613595552,978.5299227620709,972.5368978794696,993.4593945571332,978.8435233413395,892.7707568526254,969.280673833173,907.9009434235847,636.3867850431224,865.6134717192999,810.2134863966778,864.5459408169366,874.2851907580105,887.8402937662586,976.4273821816723,911.8935582077366,889.4551012525527,901.2203159671203,806.4070814117368,799.1442340696236,962.0974797261299,1001.7272100912825,762.2305111840662,763.3857183948708,923.8657728257746,984.2563393840308,788.3568581898237,889.4874183200525,979.0088328544177,921.2049386823155,909.7643415829198,1040.0623797460419,762.484885271227
2011,,826.1095997626455,754.4847576052346,576.5328089222318,638.863260621881,446.9609530128855,551.8242043177991,640.4927234957557,754.3735742506017,1006.3825747872924,1021.3626749449257,759.0279530267366,1007.831460908283,876.5396545894816,977.14192751501,1059.595212198015,915.1607336118796,757.2825534913319,826.0572537262447,778.4663603031091,736.104522801695,808.3724265826681,911.3360739993173,978.3803736095861,954.4318993620517,871.6770094043578,970.3845600030139,800.1840283365605,824.2805107172829,898.0480024768835,909.0931396636151,851.974627481081,855.7324342392218,820.9915300869693,956.3605578006011,902.1429755139138,749.246592090648,993.6012727085191,973.0854814795318,792.2174446745425,934.0908299936261,756.6010554190244
2012,,754.5149008291805,910.0927166173448,525.2891069708082,476.83996402085205,475.31535967995825,573.688517133221,689.7299740231466,760.0185152993441,796.7474665752143,987.8464180210079,900.0034289681706,969.0302044194892,906.7594945076996,1001.8892891023249,1079.0654325052299,949.6133966747993,816.8237408211359,895.9835766279527,831.7327336275266,803.1979709984901,852.4541401203098,968.2276789747316,999.8330245627784,1027.7064772100919,851.059160405919,881.6514964764563,854.4836293548519,863.3055578657943,931.3338560499403,916.1648408456263,864.4525695537207,867.4753359728235,951.8851765246822,904.157061752251,786.694937886318,779.4142276315985,1004.6808644906673,962.4099261464495,940.2029486432975,709.9264020904425,878.2012194917493
2013,,806.4186379293303,768.196845675007,731.0032909939965,556.5150681350924,545.7788188761938,380.6542223571479,758.8423723988767,655.606551922505,885.2732347478262,855.7519854375503,1070.4536859143886,835.1064252308811,1045.5425462126357,969.7088445638705,1087.6845490733463,1102.8483607870253,839.7943152179981,978.915936077863,867.8572152772523,910.1008504714066,852.6716354995024,860.2148867721833,935.2711260959917,939.6486577833216,979.2003221564955,835.5002127735189,826.8993249443463,765.6317937864953,981.5907919666329,933.287652570247,882.5815632677239,836.2996033596982,948.793411896063,872.5438230004534,706.0607821852306,873.6936096330503,976.3903320575731,1003.1277016059394,798.2892793526814,842.2761072875599,754.4384164005048
