longitude,latitude,pr
-15.600000381469727,12.699999809265137,796.3269298325516
-15.600000381469727,12.600000381469727,831.5477693734006
-15.5,12.699999809265137,792.5483661264601
-15.5,12.600000381469727,836.5786629399794
