longitude,latitude,pr
-15.600000381469727,12.699999809265137,154.39169383246713
-15.600000381469727,12.600000381469727,155.26957653521993
-15.5,12.699999809265137,146.77841541894793
-15.5,12.600000381469727,148.6213087307923
