longitude,latitude,pr
-15.600000381469727,12.699999809265137,13.456157967684703
-15.600000381469727,12.600000381469727,15.80484997007909
-15.5,12.699999809265137,12.457394278342235
-15.5,12.600000381469727,15.359511782231493
