longitude,latitude,pr
-15.600000381469727,12.699999809265137,881.7843278265603
-15.600000381469727,12.600000381469727,928.1412410950454
-15.5,12.699999809265137,876.4291393410953
-15.5,12.600000381469727,927.8144588692076
