stn,idx,rcp,hor,stat,centile,val
era5_land,rain_season_prcptot,ref,1991-2020,none,-1,574.435382
era5_land,rain_season_prcptot,rcp26,1991-2020,mean,-1,574.693035
era5_land,rain_season_prcptot,rcp26,2021-2050,mean,-1,608.98766
era5_land,rain_season_prcptot,rcp26,2051-2080,mean,-1,612.126145
era5_land,rain_season_prcptot,rcp26,1991-2020,min,-1,548.081254
era5_land,rain_season_prcptot,rcp26,2021-2050,min,-1,520.640348
era5_land,rain_season_prcptot,rcp26,2051-2080,min,-1,577.624705
era5_land,rain_season_prcptot,rcp26,1991-2020,max,-1,596.542768
era5_land,rain_season_prcptot,rcp26,2021-2050,max,-1,651.17933
era5_land,rain_season_prcptot,rcp26,2051-2080,max,-1,655.099938
era5_land,rain_season_prcptot,rcp26,1991-2020,centile,1,549.121142
era5_land,rain_season_prcptot,rcp26,2021-2050,centile,1,524.396449
era5_land,rain_season_prcptot,rcp26,2051-2080,centile,1,578.73197
era5_land,rain_season_prcptot,rcp26,1991-2020,centile,10,558.480137
era5_land,rain_season_prcptot,rcp26,2021-2050,centile,10,558.201366
era5_land,rain_season_prcptot,rcp26,2051-2080,centile,10,588.697356
era5_land,rain_season_prcptot,rcp26,1991-2020,centile,50,577.161639
era5_land,rain_season_prcptot,rcp26,2021-2050,centile,50,623.004283
era5_land,rain_season_prcptot,rcp26,2051-2080,centile,50,607.932588
era5_land,rain_season_prcptot,rcp26,1991-2020,centile,90,588.966083
era5_land,rain_season_prcptot,rcp26,2021-2050,centile,90,644.936176
era5_land,rain_season_prcptot,rcp26,2051-2080,centile,90,638.926828
era5_land,rain_season_prcptot,rcp26,1991-2020,centile,99,595.7851
era5_land,rain_season_prcptot,rcp26,2021-2050,centile,99,650.555014
era5_land,rain_season_prcptot,rcp26,2051-2080,centile,99,653.482627
era5_land,rain_season_prcptot,rcp45,1991-2020,mean,-1,578.103774
era5_land,rain_season_prcptot,rcp45,2021-2050,mean,-1,600.413613
era5_land,rain_season_prcptot,rcp45,2051-2080,mean,-1,592.163066
era5_land,rain_season_prcptot,rcp45,1991-2020,min,-1,558.275854
era5_land,rain_season_prcptot,rcp45,2021-2050,min,-1,561.531347
era5_land,rain_season_prcptot,rcp45,2051-2080,min,-1,509.787958
era5_land,rain_season_prcptot,rcp45,1991-2020,max,-1,597.858287
era5_land,rain_season_prcptot,rcp45,2021-2050,max,-1,667.18684
era5_land,rain_season_prcptot,rcp45,2051-2080,max,-1,635.0545
era5_land,rain_season_prcptot,rcp45,1991-2020,centile,1,559.434529
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,1,562.990403
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,1,514.83417
era5_land,rain_season_prcptot,rcp45,1991-2020,centile,10,569.862613
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,10,576.121906
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,10,560.250081
era5_land,rain_season_prcptot,rcp45,1991-2020,centile,50,578.130881
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,50,588.34103
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,50,603.87275
era5_land,rain_season_prcptot,rcp45,1991-2020,centile,90,585.001192
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,90,638.801421
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,90,619.194836
era5_land,rain_season_prcptot,rcp45,1991-2020,centile,99,596.572577
era5_land,rain_season_prcptot,rcp45,2021-2050,centile,99,664.348299
era5_land,rain_season_prcptot,rcp45,2051-2080,centile,99,633.468534
era5_land,rain_season_prcptot,rcp85,1991-2020,mean,-1,575.194662
era5_land,rain_season_prcptot,rcp85,2021-2050,mean,-1,597.666716
era5_land,rain_season_prcptot,rcp85,2051-2080,mean,-1,618.99049
era5_land,rain_season_prcptot,rcp85,1991-2020,min,-1,559.143762
era5_land,rain_season_prcptot,rcp85,2021-2050,min,-1,561.404159
era5_land,rain_season_prcptot,rcp85,2051-2080,min,-1,502.527064
era5_land,rain_season_prcptot,rcp85,1991-2020,max,-1,590.117008
era5_land,rain_season_prcptot,rcp85,2021-2050,max,-1,638.009063
era5_land,rain_season_prcptot,rcp85,2051-2080,max,-1,715.811421
era5_land,rain_season_prcptot,rcp85,1991-2020,centile,1,559.609058
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,1,561.743561
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,1,506.941824
era5_land,rain_season_prcptot,rcp85,1991-2020,centile,10,563.796723
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,10,564.798181
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,10,546.674662
era5_land,rain_season_prcptot,rcp85,1991-2020,centile,50,571.319491
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,50,606.360056
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,50,634.876536
era5_land,rain_season_prcptot,rcp85,1991-2020,centile,90,589.70522
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,90,621.529119
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,90,673.572148
era5_land,rain_season_prcptot,rcp85,1991-2020,centile,99,590.075829
era5_land,rain_season_prcptot,rcp85,2021-2050,centile,99,636.361068
era5_land,rain_season_prcptot,rcp85,2051-2080,centile,99,711.587494
era5_land,rain_season_prcptot,rcpxx,1991-2020,mean,-1,576.257981
era5_land,rain_season_prcptot,rcpxx,2021-2050,mean,-1,601.029664
era5_land,rain_season_prcptot,rcpxx,2051-2080,mean,-1,606.886652
era5_land,rain_season_prcptot,rcpxx,1991-2020,min,-1,548.081254
era5_land,rain_season_prcptot,rcpxx,2021-2050,min,-1,520.640348
era5_land,rain_season_prcptot,rcpxx,2051-2080,min,-1,502.527064
era5_land,rain_season_prcptot,rcpxx,1991-2020,max,-1,597.858287
era5_land,rain_season_prcptot,rcpxx,2021-2050,max,-1,667.18684
era5_land,rain_season_prcptot,rcpxx,2051-2080,max,-1,715.811421
era5_land,rain_season_prcptot,rcpxx,1991-2020,centile,1,550.527958
era5_land,rain_season_prcptot,rcpxx,2021-2050,centile,1,530.423662
era5_land,rain_season_prcptot,rcpxx,2051-2080,centile,1,504.269678
era5_land,rain_season_prcptot,rcpxx,1991-2020,centile,10,561.211744
era5_land,rain_season_prcptot,rcpxx,2021-2050,centile,10,562.988926
era5_land,rain_season_prcptot,rcpxx,2051-2080,centile,10,557.290764
era5_land,rain_season_prcptot,rcpxx,1991-2020,centile,50,575.746369
era5_land,rain_season_prcptot,rcpxx,2021-2050,centile,50,605.226071
era5_land,rain_season_prcptot,rcpxx,2051-2080,centile,50,607.932588
era5_land,rain_season_prcptot,rcpxx,1991-2020,centile,90,589.933991
era5_land,rain_season_prcptot,rcpxx,2021-2050,centile,90,637.064432
era5_land,rain_season_prcptot,rcpxx,2051-2080,centile,90,659.689547
era5_land,rain_season_prcptot,rcpxx,1991-2020,centile,99,597.542562
era5_land,rain_season_prcptot,rcpxx,2021-2050,centile,99,663.345038
era5_land,rain_season_prcptot,rcpxx,2051-2080,centile,99,704.547615
