year,ref,rcp26_middle,rcp26_lower,rcp26_upper,rcp45_middle,rcp45_lower,rcp45_upper,rcp85_middle,rcp85_lower,rcp85_upper
1988,35.13003663003663,33.008089133089136,12.514652014652016,57.69047619047619,33.94642857142857,8.54945054945055,56.46520146520147,38.05369192211297,7.071428571428571,60.175824175824175
1989,26.831501831501832,27.63263125763126,9.831501831501832,56.108058608058606,31.75641025641026,10.373626373626374,55.62271062271062,36.618372855214965,12.21978021978022,61.95970695970696
1990,32.28021978021978,38.23641636141637,12.941391941391942,64.24175824175825,37.28635531135531,12.725274725274724,63.01282051282051,39.63919413919414,11.584249084249084,63.35714285714285
1991,27.52380952380953,31.142094017094013,11.86080586080586,55.14835164835165,36.48717948717948,8.633699633699633,76.67582417582418,36.77694235588973,8.591575091575091,86.92307692307692
1992,21.386446886446887,22.46596459096459,10.703296703296704,40.44871794871795,29.659340659340664,6.635531135531136,61.44871794871795,31.98467322151532,5.549450549450549,63.90659340659341
1993,40.97069597069597,25.628815628815627,7.857142857142857,44.684981684981686,28.09789377289377,5.6611721611721615,41.336996336996336,34.13745903219587,5.04029304029304,63.63003663003663
1994,28.606227106227102,23.953449328449327,3.4761904761904763,40.76923076923077,27.70247252747253,7.868131868131868,50.52197802197802,32.68228262965105,8.122710622710622,59.0970695970696
1995,31.83882783882784,28.988705738705743,4.430402930402931,53.78937728937729,28.69835164835165,5.333333333333333,56.2967032967033,34.06921149026412,7.241758241758242,65.07509157509158
1996,31.10989010989011,25.04929792429792,7.456043956043956,55.68315018315018,30.27078754578755,9.021978021978022,75.43040293040293,32.04135338345864,12.307692307692308,83.86263736263736
1997,10.406593406593409,26.61797924297924,14.23992673992674,44.55311355311356,32.50760073260073,10.294871794871796,58.35897435897436,34.59600925390399,9.847985347985349,61.45421245421245
1998,43.28754578754579,32.88171550671551,17.267399267399266,44.14468864468864,36.91868131868132,22.062271062271066,60.417582417582416,39.887700019278974,22.465201465201464,67.97069597069597
1999,27.882783882783883,31.93757631257631,13.148351648351648,44.26007326007326,35.031043956043945,12.184981684981684,56.92307692307692,35.84451513398882,13.871794871794872,61.62454212454213
2000,32.88278388278388,33.020604395604394,12.157509157509155,55.71428571428572,36.559890109890105,10.575091575091577,57.994505494505496,39.729998072103335,9.998168498168498,60.34981684981685
2001,35.8021978021978,33.55815018315018,18.5970695970696,58.52014652014652,34.74368131868131,16.683150183150182,55.55311355311356,37.45305571621361,15.65934065934066,59.20695970695971
2002,45.82417582417583,35.97298534798535,20.35347985347985,45.688644688644686,38.94990842490843,17.38095238095238,62.765567765567766,41.97879313668788,19.192307692307693,63.52930402930403
2003,38.36080586080586,37.77594627594628,10.053113553113551,64.04212454212454,38.98031135531136,4.987179487179487,69.08974358974359,41.11461345671872,4.146520146520147,69.33333333333333
2004,34.34065934065934,36.64163614163614,12.32051282051282,55.08608058608058,37.10897435897436,10.564102564102564,51.64835164835165,40.93676498939656,10.274725274725276,63.45054945054945
2005,51.83150183150183,39.85210622710623,16.694139194139193,71.44505494505495,40.467673992674,15.965201465201464,66.70879120879121,46.8003663003663,15.677655677655675,72.1043956043956
2006,35.12271062271062,31.806318681318675,15.366300366300369,47.91575091575091,43.774358974358975,22.232600732600734,84.58974358974359,41.89907460960092,23.012820512820515,76.07326007326007
2007,42.62454212454213,42.1941391941392,20.967032967032967,59.71611721611722,45.72362637362637,20.46153846153846,82.0915750915751,46.96009253903991,15.503663003663004,73.44871794871794
2008,34.88461538461539,36.9708485958486,27.4010989010989,46.29120879120879,40.219963369963374,21.65934065934066,58.77472527472528,47.09263543474069,29.7014652014652,67.78571428571429
2009,43.0,46.92155067155067,15.272893772893774,82.11721611721612,44.5970695970696,21.965201465201464,83.21428571428571,47.336803547329865,15.736263736263735,70.65934065934066
2010,51.57142857142857,43.25152625152625,37.57142857142857,51.12087912087912,45.23003663003663,19.91941391941392,65.5989010989011,52.2087912087912,12.725274725274724,82.39377289377289
2011,38.52930402930403,44.11584249084248,25.88095238095238,74.58974358974359,46.75173992673993,23.13553113553113,63.17765567765568,48.92886061307114,22.183150183150182,83.11538461538461
2012,25.498168498168496,37.258852258852265,15.8003663003663,52.39377289377289,40.85641025641026,13.285714285714286,55.562271062271066,46.31280123385387,16.706959706959708,71.59706959706959
2013,48.70512820512821,38.94017094017095,25.884615384615383,51.36446886446886,46.21190476190476,30.22893772893773,67.29304029304029,48.98023905918642,33.04761904761905,69.56227106227107
2014,39.37912087912088,50.45039682539683,37.40476190476191,64.99267399267399,49.76703296703296,26.424908424908423,75.28937728937728,56.35560053981106,36.14468864468864,88.4908424908425
2015,50.21062271062271,55.50503663003664,38.684981684981686,75.3040293040293,50.33250915750916,21.13553113553113,80.47619047619048,58.96847888953151,28.71062271062271,84.28754578754578
2016,50.3992673992674,44.64942002442003,24.80952380952381,62.21428571428572,50.68708791208791,27.686813186813183,79.8021978021978,50.828320802005024,19.750915750915752,75.85897435897436
2017,37.70695970695971,45.50534188034189,30.503663003663004,69.79120879120879,52.92152014652015,37.327838827838825,76.37912087912088,52.579140158087526,24.6007326007326,68.71611721611721
2018,,47.41620879120879,26.923076923076923,76.6959706959707,44.058516483516485,22.78754578754579,69.33699633699634,60.53903990746095,38.18681318681319,75.9084249084249
2019,,45.67826617826618,28.344322344322343,85.9065934065934,50.433150183150175,28.85164835164835,83.1978021978022,56.560535955272805,30.05860805860806,86.46336996336996
2020,,48.67689255189254,15.272893772893774,82.72710622710623,54.31492673992674,36.010989010989015,68.77655677655677,56.83111625216889,29.844322344322343,99.38095238095238
2021,,53.305250305250304,29.626373626373628,83.1923076923077,55.51804029304029,35.83882783882784,86.58058608058609,55.88827838827839,21.82967032967033,98.64468864468864
2022,,56.00518925518926,32.3058608058608,85.65750915750915,50.40320512820513,27.37362637362637,76.64102564102564,60.41083477925584,25.6941391941392,89.86996336996337
2023,,56.203601953601954,40.63369963369964,86.36080586080585,56.57078754578754,16.35164835164835,78.03663003663004,66.08126084441874,39.40476190476191,108.56959706959708
2024,,50.9508547008547,21.423076923076923,76.45604395604396,55.768315018315015,38.72161172161172,73.89010989010988,61.64844804318488,22.985347985347985,88.62637362637362
2025,,46.87713675213675,26.985347985347985,68.85164835164835,58.616666666666674,44.2014652014652,89.97252747252747,62.944090996722565,36.64652014652015,94.014652014652
2026,,46.703907203907214,22.60989010989011,78.8076923076923,53.16208791208791,36.38095238095238,77.89377289377289,73.27212261422788,37.49267399267399,111.8992673992674
2027,,50.564407814407815,38.010989010989015,69.34981684981685,57.306868131868136,28.732600732600734,93.43223443223444,66.54819741661846,38.17032967032967,87.04945054945055
2028,,57.86309523809524,30.56410256410257,82.63369963369964,53.67445054945055,35.937728937728934,70.13553113553114,60.99026412184307,38.175824175824175,83.26007326007326
2029,,56.72298534798534,36.98351648351648,80.77289377289377,62.859340659340646,38.97069597069597,93.6941391941392,63.190668980142654,40.434065934065934,99.3021978021978
2030,,60.608363858363866,27.19047619047619,81.47069597069597,56.104395604395606,32.61172161172161,93.35164835164836,61.01841141314825,37.84981684981685,91.56776556776556
2031,,56.86981074481074,29.15384615384616,86.66483516483517,57.65393772893774,37.52930402930403,85.34432234432235,68.46934644303066,40.44871794871795,106.64835164835164
2032,,61.54136141636141,34.57326007326007,98.27106227106228,61.58836996336997,48.10622710622711,88.31684981684981,70.39107383844227,33.08424908424909,125.66117216117216
2033,,60.73305860805862,39.42124542124542,108.21794871794872,76.97783882783884,47.8956043956044,108.56410256410255,75.33902062849432,49.82234432234432,103.03113553113552
2034,,50.4174297924298,33.06043956043956,68.17032967032966,57.58507326007326,38.50732600732601,98.87362637362638,73.74831309041835,47.95054945054945,113.26556776556777
2035,,53.85103785103786,25.254578754578755,92.92857142857144,64.10778388278389,43.36813186813187,85.34065934065934,68.52670136880663,53.88644688644688,93.992673992674
2036,,69.58882783882784,50.11355311355312,96.35714285714286,58.058516483516485,29.725274725274726,81.9065934065934,76.26450742240216,48.34615384615385,113.75457875457876
2037,,54.37606837606838,35.32234432234432,74.11721611721612,72.29697802197802,40.104395604395606,102.5952380952381,73.16300366300365,46.72893772893773,96.84065934065934
2038,,57.88797313797315,39.94505494505494,78.21428571428571,76.36144688644688,59.88644688644688,102.91758241758242,75.41979949874685,46.85897435897436,101.95970695970696
2039,,59.37820512820513,33.95054945054945,72.83699633699634,63.97811355311353,45.00366300366301,83.86080586080585,88.05513784461152,59.40659340659341,123.8168498168498
2040,,62.71718559218559,40.6007326007326,74.11721611721612,67.25521978021979,42.87179487179487,89.56227106227107,72.98804704067861,46.94139194139194,113.61355311355312
2041,,63.73870573870573,43.11721611721612,109.29304029304028,61.5904761904762,39.591575091575095,84.76190476190476,85.959321380374,54.76373626373626,116.26373626373626
2042,,62.16040903540904,39.663003663003664,84.70879120879121,73.85805860805861,49.989010989010985,108.93223443223444,90.58424908424908,57.434065934065934,127.3919413919414
2043,,61.362179487179496,41.866300366300365,91.003663003663,79.32967032967034,41.03113553113553,120.55128205128206,88.19741661846925,55.36080586080586,122.37362637362638
2044,,67.18757631257631,39.06410256410256,108.4065934065934,76.70091575091575,53.65201465201465,95.06593406593409,91.05388471177946,59.02930402930403,113.77289377289377
2045,,61.42811355311356,39.57509157509158,88.4084249084249,73.71886446886447,53.3992673992674,109.6959706959707,85.65394254867938,53.63736263736264,107.85347985347984
2046,,65.7516788766789,43.74175824175824,83.22710622710623,69.84597069597069,43.833333333333336,97.01282051282053,89.11644495855022,55.36813186813187,122.37728937728936
2047,,64.99771062271061,44.58791208791209,93.8058608058608,69.02921245421244,48.44505494505494,101.28937728937728,93.75380759591286,64.62087912087912,134.02930402930403
2048,,58.72527472527472,41.05677655677656,114.12454212454212,72.52957875457876,46.03479853479853,102.04395604395604,95.21158665895508,69.86630036630036,130.5622710622711
2049,,64.40094627594625,26.10439560439561,104.2948717948718,80.42582417582416,45.12637362637363,108.51648351648352,93.65143628301524,68.87912087912088,132.5164835164835
