year,ref,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp45,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp45,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp45,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp45,CSC_AFR-44_ICHEC-EC-EARTH_rcp45,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,CCLM4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,CCLM4_AFR-44_ICHEC-EC-EARTH_rcp85,CCLM4_AFR-44_MOHC-HadGEM2-ES_rcp85,CCLM4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,HIRHAM5_AFR-44_ICHEC-EC-EARTH_rcp85,REMO2009_AFR-44_IPSL-IPSL-CM5A-LR_rcp85,REMO2009_AFR-44_MIROC-MIROC5_rcp85,REMO2009_AFR-44_MOHC-HadGEM2-ES_rcp85,RACMO22T_AFR-44_ICHEC-EC-EARTH_rcp85,RACMO22T_AFR-44_MOHC-HadGEM2-ES_rcp85,CSC_AFR-44_ICHEC-EC-EARTH_rcp85,CSC_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1991,478.83701901389566,508.8873675267353,556.8897246014128,541.2016803853228,444.90220478307384,439.0051698905317,527.9109030760695,484.7244673506992,469.74408349439267,566.115917284762,537.2611980768853,431.48262018872015,468.8573405279485,501.51737420967714,391.6828473601193,504.97282326253173,477.73319712177295,477.4034272934303,449.08870550364475,494.2047152165241,508.4548714404395,551.5714550852805,522.7024161335868,427.2312525763989,435.67952651800977,516.2300253195301,380.6800639523465,501.40323543366236,502.29539017743986,486.31514707947593,454.4280087320369,569.091610633315,551.9841972792422,433.9460612844118,460.99452685753704,508.169932084233,385.4104785235936,503.0157552865892,470.4168520023579,474.86255283517136,437.54558167659735,493.2807559151089
1992,441.86447590682315,438.7476451914066,404.4061174723232,326.87475945919044,392.92779206026245,436.89196634882614,538.5845447366931,487.75011889155655,509.7881826677459,559.3547662232961,492.3754882683862,453.92397023918556,390.45061885951833,496.72141690176227,491.2148218281958,524.0222539375641,536.9695828657646,441.18023228982383,522.6200115755556,425.92281066345356,434.44755151657824,401.4839334814727,316.95248146886286,382.08693282930193,434.9366911898104,526.8516410970914,450.43857535211447,598.7014402631631,676.0643024153222,489.8277068430598,489.64770490296064,566.4552219359878,510.30674603401985,452.705540854841,385.11298016731394,500.05978030824434,488.7989356036748,520.2474639750163,530.2087107899026,437.98064339801954,510.37523730982,422.46285632537126
1993,478.93698426717384,466.3898036894122,379.043087752786,457.63864566126966,413.1111454877221,504.4584754813526,562.2468214549197,435.44232618786,439.43604176955347,490.30028304555185,474.8118188030764,488.4604472383783,439.1828119608672,424.48356145548695,419.2259913010675,525.6780119386802,450.7069260609231,414.5182662664629,451.2250763937473,451.81654039849957,461.4599866545024,380.258267902565,439.98833703088764,401.2426946562473,500.82339643074687,546.3739406892199,444.53416923508775,588.1548481995569,598.8471238418084,436.96308265372403,424.67867648550526,498.8904847206097,484.74959299049607,486.66376819305236,432.8525495025042,430.83403212410815,411.1079554096713,522.2732831997473,441.41982119524647,412.70330179394455,439.93752695548096,446.98723963425726
1994,533.214923717305,498.3426128173283,444.61275322745803,519.5663039773275,251.48161334231415,382.4990121500813,541.056901020591,414.984231748225,344.2569388076948,509.9115321065855,483.1539202434539,460.71728478110504,475.7910077489399,443.0355616006293,429.81317125290127,433.0108272003638,478.7440607480648,404.0165582872403,434.39177049780864,473.25520819001406,495.8011444889654,445.46389555258963,495.75862248105614,247.9988397812758,380.6100905760423,525.9667924844574,444.96575132842486,504.6278499249311,443.6413107991173,418.12397440909723,335.4593338960338,513.2119865099673,498.6798717359397,461.09292850285317,468.97227599843086,451.39639441192185,426.1917844541159,431.6917355037816,472.2918567418582,402.3032787631948,424.228537051525,469.34645622757375
1995,555.8625421398245,452.03108985547345,395.8407482530577,347.11985101496583,365.72439243557585,512.7359731845737,506.8925466676089,516.259205637823,474.061662497294,457.1002737649492,515.1473634584713,489.08597490357886,469.87057243700104,380.14596279885563,480.5490913191732,382.4194322005737,504.88147245986283,463.1512881788047,403.2139542526662,509.71306675414235,447.63608749167554,396.0757513547272,336.9334709596848,354.3707901513592,512.3434923260826,496.92162090274957,504.98289723396323,505.6583074544959,550.7171397548225,517.278574314836,461.2081451279929,463.0039632332719,524.7122033157883,487.8912085242874,463.870443386597,386.3029410391762,476.4483882990754,384.12157906585907,496.1946701276588,459.46585432304465,396.2230682427893,507.79979927233745
1996,498.22783857141707,397.05682849395964,453.97974912377185,339.40490829465926,197.4528800319614,572.9128185419942,543.9763386145163,507.3472728228166,346.0181403835594,419.64279318508045,500.014299510187,412.38949449519544,419.5071551350077,424.89636686391117,351.36242997716613,477.5986435596931,415.13324901043615,466.79929960820084,464.432357749001,482.87356285710354,392.67988521723277,454.28534931042947,326.65029443323937,194.77987260567218,575.2408078505894,532.8349935794511,427.92047822411723,508.0360570834292,361.64504673738236,509.44070392131346,330.7956983798096,422.9458343288265,509.6839039416308,416.1269303112997,414.89961211716565,431.72111102761306,346.20029879773847,477.1953617988309,408.5187893552316,462.5761441686892,452.55815519742947,476.9477760432552
1997,486.9250283553542,434.28085472674826,519.9452842845685,531.8033793841137,391.67859204522887,494.49381730353736,525.9281736575514,432.44025537269255,486.0359598083308,523.7535014852066,510.5822014134505,448.01606196272314,476.02546917781217,502.5349715047101,402.8097284082057,511.5365354596943,501.82241973010804,524.7573324372726,331.74535587156913,430.4106893564779,428.9317110561384,521.2256769331028,512.3157588382251,381.4457025120369,492.33413747694385,516.6190274783103,385.9718339389816,495.5299192547203,459.4639897718871,432.5997746263062,472.23504615994995,527.1748060206761,520.3088520741064,448.56824757319856,468.05688895187046,510.36071668618837,398.1326557366269,510.39755171757065,491.6133635332112,522.0530951291385,321.05241343259604,427.3801825404604
1998,400.8805912555167,473.3624362212915,418.19471222480524,391.15226258053264,347.2926201786076,252.4137926052201,508.2656789806405,472.18795846943163,501.540774695962,505.55707724398223,403.8005645382178,384.6387042718864,423.7218710352612,423.89649097268745,409.1172326036556,480.4015018735316,465.89249649251155,410.11214794973876,378.51378627230207,373.4294553808332,468.495056477361,417.74791317467697,381.6030726302942,338.7897721445857,251.67686056907152,497.55239927874385,429.0394154597069,477.69512098168354,507.4368282422113,472.9567226672503,482.315002498815,510.56912082581766,414.79611031708794,386.4167765548839,418.7400974173814,431.10671290808,403.82077953989733,478.403767213298,456.4297783824649,408.1807851173439,370.816706911291,370.09190530600006
1999,505.0010270530256,490.5676399295215,468.3680858749302,380.56850496365865,342.75406515523275,386.5081192130699,568.5564221966262,422.71216569222696,634.9930974318625,423.9360126891207,421.2538516569031,500.60436640742836,482.12159862179357,422.6242896406309,497.5694324839826,460.5133848187345,531.7051326029165,479.47505924235924,465.3260884218461,432.09305091657876,487.3446689586517,467.458078995231,363.1990971023283,334.16674185098015,383.1719388429386,557.404201869063,588.704278987671,426.9417136070839,593.4415248307407,424.9365695051445,618.0468245585212,429.87163318041206,426.7081806742445,500.55221683702194,474.9019151056203,429.7124458472387,493.68417557611923,458.3884757132668,525.4124310915745,475.2311588622728,453.77299621591436,428.9032770739163
2000,524.7654713754853,494.9838811700566,479.711015195782,490.9420308096287,302.35519732477167,468.4243667031767,424.3098093772821,435.4659229470065,436.4471140284651,382.6046171390566,529.5804454436618,512.132952720889,451.45994127954646,483.5927873323722,416.4025881660781,464.33447787981106,491.62412912394564,459.3979459305869,373.7788245530508,496.50067220370715,489.41254175843835,476.66099238316355,468.45148378749616,294.59359243929003,466.37722776431224,417.760934172564,507.4100023581681,489.85977732487544,449.24286557527967,438.1257110209103,418.75839161468053,385.77576516907817,540.1143557329838,511.89367383209947,445.9188523411173,490.9389158815982,414.19410176613644,463.0073744532357,484.68382965987007,456.160236961345,366.59322063689854,493.9311420320505
2001,479.490684675624,417.79350967621593,411.05413598197055,558.3915593334818,340.0685814866198,377.96257001326404,444.1190619453274,506.6124168618923,417.1242746339117,508.6038005776462,504.2062506251258,426.5408310381575,469.67303749985325,571.5015790369283,454.18564220823566,408.54748839363725,461.0463841506877,462.4631347000512,419.72027831722204,494.0982788795975,413.8953560167062,406.1106271118723,534.296958892515,332.4295284096007,374.98682419589574,435.5254668998247,484.2257752404314,520.7987266349456,428.4856217013253,507.4982949953286,402.558095898032,513.9116479300556,519.096956991971,426.5314193123768,463.21738641808184,577.1242769595893,450.6225358263547,408.76017723663915,454.0813540007156,459.4473074952477,409.7034666437059,493.1716627620715
2002,416.6137471041219,484.8234874349425,409.96899299608873,508.4191354399924,397.0304932396103,425.4361029792276,445.12945232359056,431.30562048558795,481.23404297087694,540.013832698685,416.7874690822894,445.6843920044778,456.8843232535376,498.56565222374934,442.99744300800586,525.1155599237704,524.9394946852065,466.16769729624934,457.48640129847684,449.24612232607564,480.7293585468997,410.1156299675975,487.68749424916496,384.91257932540253,422.92917174493726,436.4903436666603,431.55557463209215,483.5230807283134,481.32532787284816,432.2737184530768,464.89439425599505,547.1943886495329,423.75804688163146,445.4579751798307,450.616810134339,506.0082041721722,440.4063829162771,521.9239646587525,519.7446958718522,462.4169162909219,446.7767574466923,448.6665778005799
2003,487.1036296515257,510.6370144637705,427.34271272815573,417.26242543932443,212.98519963382924,363.77838023962494,448.32691159407705,475.7561253445126,410.6123690629765,445.45755557785924,445.84431698570086,456.9285658200509,508.28912564575546,430.956283858659,384.0646109689177,480.33135929327653,437.33277593069994,437.03473297922767,441.25161482320476,435.8619422183893,505.1559192692315,426.6148591289758,400.58464537810795,211.61798751632313,361.00611463312265,439.7682393688704,413.8695823639112,458.25937683911917,425.44354385061206,477.13981198358994,399.0037227217992,450.46625059187545,452.823011299267,457.24697055093077,500.6384676668723,436.4070904963943,376.1214141215365,477.18424393632444,431.3864807477175,435.5011004950652,427.04375116849377,432.8632266655604
2004,415.54229520600853,476.0868662023901,441.86186250127525,405.1886827326107,296.14327543992437,498.7078886907834,434.53174058791024,468.79871104372256,437.5619242871987,582.4280036117399,416.4942115924459,391.9064587564977,492.0755254601204,477.7274416412228,398.58288111877056,448.40061487265825,467.25611479211716,466.0749468541639,458.39152196479955,496.04328972107055,471.7158834515165,442.0144345870683,385.2951716635351,287.9667218354312,497.76701857496255,426.70412989312916,363.59593294145327,346.1421993805228,405.95406121462787,469.45257664410826,424.9191097430858,585.2183379609679,421.662778739283,392.12709717689455,487.0005466358031,484.6021300226405,396.07448648448906,447.3474891998512,459.67035229209904,463.013961427102,447.0333805486358,493.35953092405697
2005,419.05238274058155,492.331804177365,361.4921234845604,393.9424573909486,379.59371710492684,480.24219177333174,478.96605720685744,540.8291580255571,437.6095915764146,486.1003510711755,478.07969650141706,368.4071854536507,447.94491330391907,428.53307597985133,418.6069910756456,533.2905036990765,451.01939480832846,505.5178796973531,456.91482187056096,407.86564497885513,487.6128468254761,360.7480998492386,377.39425189824846,365.1821559553068,477.3322772612148,471.3590353990115,472.97728422597726,481.1486909983524,433.31112937227385,542.454742608899,423.65934426724107,491.9929851213919,487.0828203260491,373.99165359275077,441.80282372290054,434.75713645188017,415.16007668849755,531.0428784543445,442.6515296996387,501.07205768490854,445.158776456199,405.77613618238877
2006,387.65914684394994,411.70292340539163,424.50966809998476,325.57901878275374,343.3379341968916,446.3041560810754,460.4046164901975,561.3019092804597,499.9242134966475,513.6854648413238,509.4370041716605,441.50556647743576,470.0569527360553,516.1860322004609,372.1116391523526,431.83064069394305,505.2113437130802,463.81569172667304,407.5919702477878,467.5383622798502,435.88965861906854,462.26519461434424,481.292838040295,353.49240616087565,443.2470104012226,544.6523627649328,408.6270362363368,407.81734475500167,491.4572074224767,527.3709460146843,560.1008335144232,556.1993805093496,508.62746075488025,394.3448933122529,472.8764712711261,488.4278097195807,461.96730717395263,399.13690509190485,529.0024130248383,443.51953999363366,433.6577865183107,503.71214933307385
2007,412.9374319748671,459.17085192076723,381.8680372919376,341.15650961033526,257.22674451514393,509.82815657842053,406.5613591408723,473.0858365219202,410.48956536359043,507.5950166853054,627.5160172137319,473.35670716093944,430.7369223951723,486.6827585035965,426.07980137442013,482.3248759950464,394.8290902358197,498.5453234981565,425.92610952649125,471.9528427101765,464.1254904860049,521.2383378994817,467.2096734743249,262.5569301991884,418.02843829143103,540.8664031184055,364.6590076993329,415.5587723004626,399.4492387704129,512.2382744220319,493.96600691216344,495.5727154054056,471.05129660466395,441.0206788873966,516.5300197237551,484.1423061454271,491.40974010104276,359.7700016328654,501.2920048034967,443.7363891171003,463.642617360252,468.233864273906
2008,500.3129794283008,493.8273771509211,425.07353041168,436.00446109956164,215.771744502506,496.06667210780176,357.58656645795674,479.2721102173872,354.75378650633434,451.63013825614786,645.1226214771884,435.78475522037996,442.8830277405752,409.731890963821,434.79041706616295,474.4419057402361,384.7296055458949,498.51843425567074,461.7853641453662,459.55164933385566,501.40357521554637,448.50231695382485,372.1361625593387,282.4217362063366,308.011272142004,534.0793517788854,403.73815901937746,475.88663392434165,421.341938631073,455.8508138453687,436.2602435196634,482.64174463516156,381.8834014663376,465.51546243505976,427.87006262923245,382.9921880519893,441.9313217042573,473.68868532703823,424.8819418940377,399.87194724166335,503.74067689255867,372.4973405195504
2009,492.7664464898159,408.24057580731414,476.00369260383826,504.38271824449333,219.46872648164978,353.72411802431446,482.81308584315485,400.7060084494946,363.9780757177957,464.0153013362391,425.1249114149367,391.27152153583285,434.010614417573,452.66645964051486,420.26925171519287,507.79526680040084,375.1945517179631,417.35226234475016,488.4999813644944,516.1644638817589,476.7904094663764,414.5005855517013,354.1056213970402,391.74724908104963,489.8552714279142,498.98268455036754,480.8077202209516,416.3573870658112,532.964308164814,483.5739442813059,479.4335647013647,494.94621592645075,492.82149805246564,416.8463580374715,483.38813273329345,403.2160172257499,407.0528076801691,541.2149494628675,430.87794850217745,493.0887521613347,574.2296388766302,466.16053354042293
2010,513.1969445621967,499.12967465035484,438.9259028730073,362.3601710886547,201.2443089037549,403.76450102229643,498.1908114785612,489.61682681253103,296.33190261802656,511.880196349426,365.33240407456253,390.04124396890126,483.2137942345186,417.0288001412773,408.23703023136954,445.3223818610097,363.58312609741057,481.49320402383245,492.1788969088427,478.5346088367522,448.74862882657476,383.9234292946592,442.59665463016984,130.68146174944735,446.81263872929844,461.0556334282389,468.4854011880479,508.7593534988871,294.22481432603854,413.82919907760805,315.61138148085314,514.7650434335974,474.10510833496426,414.07963680362803,471.05018774090786,462.319161174271,378.88836515391677,541.9708433067027,354.28860663270706,533.0506733698359,518.3285148416795,480.2232374953339
2011,,452.91898075977275,518.652954619568,362.04966038760756,282.819670328374,268.10342328355136,477.84059636929663,582.7943566940769,368.5838965036322,473.86245130542056,277.6284147369423,387.1124171499586,413.6338093339877,430.93169532068686,372.9880260266364,417.9201930674443,425.04687391201264,382.09533639708513,526.1933601237325,536.5505167797797,456.8679077307225,387.2722637240272,402.4767144675936,308.3223942102474,443.14876920139557,527.6500144450022,414.15028949616857,504.9137284572765,387.05908528366194,454.8738381527886,469.95128244186895,510.96745000200167,515.6463832191079,342.54268534700265,511.8669474568788,504.0595459405311,418.30770393850185,473.7238750974594,441.2484534903168,516.8164540805449,412.8838089855184,427.15898041901863
2012,,499.96279877205984,407.46779619388633,258.87793707028055,320.6667869088384,374.3910095923886,388.83046188990465,563.6250278331755,397.8923364227886,337.3491003231066,452.5730537567436,468.91351890876626,463.3154484197933,367.90351569658407,414.12914132458354,443.362412596106,472.0455567242289,527.8612301071116,422.91771669811374,526.6364741227303,551.3007390080604,543.8352146214253,302.77170772624436,319.80495297496003,407.8248539886068,509.4263942989239,367.57185713101956,346.6657896019727,456.9746861046157,517.6230188445151,546.2596000866484,489.3850418454395,423.22301269115434,412.73541398063566,530.8723184526898,361.25994401473065,418.79660330275766,382.64028211496503,439.8699069600453,443.5178953390187,383.2094479914193,482.67419204213155
2013,,458.1974021677922,518.2734269567561,373.5486863564236,310.54308480005517,444.11995678777174,398.8658537040068,504.8900975607076,463.50122952187655,471.4200167993266,505.8899112395477,470.2378613800463,496.2136732118948,585.1979646868496,365.0489430437411,496.24876263032485,424.5796120286055,433.9217465112416,377.75606320110563,485.80448084152,486.11386883127943,364.40508710682144,296.1531369719554,161.7641907793334,300.843936710663,431.51668243091234,322.7048817580994,409.753239325952,450.29013603190793,595.9583781119411,420.99823593484246,370.4503576762564,366.4809853320674,474.68506984166265,474.21467422057214,385.3157845095664,402.7978414539031,450.6020406608517,391.9071576036429,422.8525040684505,465.0958625280844,507.5951846661646
