year,ref,RCA4_AFR-44_CCCma-CanESM2_rcp45,RCA4_AFR-44_CCCma-CanESM2_rcp85,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp45,RCA4_AFR-44_CNRM-CERFACS-CNRM-CM5_rcp85,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45,RCA4_AFR-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85,RCA4_AFR-44_ICHEC-EC-EARTH_rcp45,RCA4_AFR-44_ICHEC-EC-EARTH_rcp85,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp45,RCA4_AFR-44_IPSL-IPSL-CM5A-MR_rcp85,RCA4_AFR-44_MIROC-MIROC5_rcp45,RCA4_AFR-44_MIROC-MIROC5_rcp85,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp45,RCA4_AFR-44_MOHC-HadGEM2-ES_rcp85,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp45,RCA4_AFR-44_MPI-M-MPI-ESM-LR_rcp85,RCA4_AFR-44_NCC-NorESM1-M_rcp45,RCA4_AFR-44_NCC-NorESM1-M_rcp85,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp45,RCA4_AFR-44_NOAA-GFDL-GFDL-ESM2M_rcp85
1981,0.0,-165.26083290501583,-197.1914967122957,-59.744405294023636,-58.87423019486914,42.34639259224832,42.95921149938431,-78.95948530536225,-88.23226749636069,-179.1390003513643,-189.75324800096269,-3.3607401280255544,-12.351024855923697,-78.65717702785832,-90.4911044098667,-225.60720892205518,-229.01177379959472,-12.270235296282863,-16.083152764104398,-78.43306115993391,-88.92298219824306
1982,0.0,122.00232008188277,91.00370553029643,-149.26254647963742,-153.96737204037208,-100.73024242689871,-98.3523296203457,-141.86556364559465,-155.9401089318012,-112.62123269954509,-118.1011570265714,-62.68700232130959,-75.12660840257922,-262.79975014202455,-272.15499841805695,7.194526462443264,-0.12887555485076518,-90.35508244110042,-97.36560535541003,-44.224358651925286,-59.95936357401115
1983,0.0,-114.64467535622134,-145.1789313793265,-28.773010428503312,-29.977961098382366,-253.43489153828068,-247.49882068265333,-75.8199273515097,-94.98494590703649,-231.22033379400227,-228.70880569476185,-128.7937721067451,-139.09708748864432,-166.2046765313189,-173.5285490759702,-109.58890703301995,-113.85403711967774,-85.71860136502983,-89.13813758814877,-21.15290459076141,-43.169899597518906
1984,0.0,-58.11256071913249,-82.98422354242621,-24.57132328741045,-28.293478754824264,46.811200483015,44.96125565484681,-126.29339787597428,-145.46602897202047,-50.80849293773326,-67.41977709877392,127.00344757323137,111.05515995985888,92.91144360375756,81.79817912726821,-162.94927914744449,-164.7370338669648,-134.60902748578928,-134.01480126724664,120.37273493656812,102.71290559250156
1985,0.0,-84.74561420411419,-116.61306153022406,8.525940573894786,2.497732179432205,95.05486064084425,93.01646871072717,8.06941919599285,-15.218420764719667,-266.8126672557396,-273.00629903850086,36.064202788523744,23.69358830823785,-33.89980195167209,-49.045108905653706,-93.48167461260391,-100.77628441798697,46.847418942973036,40.981473255487344,-65.57685698066325,-75.8913356061089
1986,0.0,-72.63457089331041,-99.68132529079458,-122.60281927052438,-122.7432983604649,61.45790113935118,50.3930735833801,139.80013371458517,119.24825143375574,-67.48999539204942,-82.73250011339087,-174.14343144320765,-184.63888734214652,-35.155310989978716,-46.00806659803948,-26.002564925777733,-32.718788611397486,-70.630613382089,-72.09831177538672,-19.25712972806332,-43.18876560423314
1987,0.0,-142.80851499474375,-165.59519100130137,-62.339421968768875,-69.39799444737582,2.9016951367711954,6.652318975407525,133.3346418045071,109.5515400215445,-102.17750998375732,-109.73009243778824,68.79092176157565,57.29222688724485,-129.94940086818315,-144.34439776500267,-43.87991313165776,-54.65738578404353,-147.7220226957461,-152.0369759322025,-11.301460043266616,-30.43580834782324
1988,0.0,-138.13597688390064,-167.67290657688545,99.77246380459792,92.44829060743041,-35.24561183342439,-42.840448102907885,-37.33768928505333,-48.798833734279924,-177.81345957955455,-188.44933466444309,19.092294870494243,5.39164976774191,-148.424228811356,-158.18449557890517,-43.99349035931846,-49.762625128027594,11.64078906341183,-6.606440367909727,-97.59011539819721,-111.36669093646606
1989,0.0,-88.16829045166969,-110.1574288316624,17.027857276013037,8.390355203203853,-45.36826643020686,-48.1110739470505,97.20854901698476,75.03610559995059,-144.524404680546,-149.73677742753898,-146.2930099213413,-157.12852276422836,38.94411966457483,29.58316170532089,-10.455765388278905,-16.555133565100277,-186.823909872915,-194.0027475131942,-50.027177262468285,-61.19314952897457
1990,0.0,-19.674071399467266,-46.72878513755404,-86.36222808042885,-89.9399157876087,-93.21977041981245,-92.48706510909051,19.175491048515596,-1.6821045160718313,-167.18388409052795,-173.7926750858287,-98.58111125561436,-107.49288531854745,110.534210879679,94.74240841741948,101.07327623255514,89.58533583633107,26.628436597922246,19.72250414603286,12.414124005243139,-4.356851501129313
