longitude,latitude,evspsbl
-15.600000381469727,12.699999809265137,882.7121333575818
-15.600000381469727,12.600000381469727,1107.8950619378354
-15.5,12.699999809265137,1076.7881394460867
-15.5,12.600000381469727,930.4761805535825
