longitude,latitude,evspsbl
-15.600000381469727,12.699999809265137,907.4319801621765
-15.600000381469727,12.600000381469727,1059.9696495488324
-15.5,12.699999809265137,1047.6768435869674
-15.5,12.600000381469727,920.9955537068113
